鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海五街１號三樓之三,28.75,住,,,1130115,土地4建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121114,91.43,2,2,2,有,無,6700000,73280,,0.0,0,,RPUNMLMJKHJGFAU56DA,64.05,0.0,6.9,有,0068
花蓮市,房地(土地+建物),花蓮縣花蓮市長安街２７號二樓之三,5.7,住,,,1130113,土地1建物1車位0,二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851029,44.26,1,0,1,有,有,2380000,53773,,0.0,0,,RPXOMLPKKHJGFAU37DA,24.54,3.05,4.18,有,0069
花蓮市,土地,國興段246-4地號,2500.0,,一般農業區,農牧用地,1130130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7800000,3120,,0.0,0,,RPUNMLRKKHJGFAU17DA,0.0,0.0,0.0,無,0070
花蓮市,房地(土地+建物),花蓮縣花蓮市壽昌街２９巷２４號三樓之一,18.56,住,,,1130108,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830127,67.52,2,1,1,有,無,4050000,59982,,0.0,0,其他增建；,RPVNMLKLKHJGFAU66DA,45.29,0.0,6.79,無,0071
新城鄉,房地(土地+建物),花蓮縣新城鄉康樂三街２９巷３１號,108.25,,鄉村區,乙種建築用地,1130110,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0701103,100.09,4,2,2,有,無,5150000,51454,,0.0,0,頂樓加蓋；其他增建；,RPQNMLLLKHJGFAU88DA,100.09,0.0,0.0,無,0072
壽豐鄉,土地,豐東段149-1地號,1092.42,,一般農業區,農牧用地,1130105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,1831,,0.0,0,,RPSOMLLLKHJGFAU56DA,0.0,0.0,0.0,無,0073
吉安鄉,土地,南埔段2566地號,1285.0,,特定農業區,農牧用地,1130129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9700000,7549,,0.0,0,,RPTPMLMLKHJGFAU86DA,0.0,0.0,0.0,無,
光復鄉,土地,西富段1202地號,3417.37,,一般農業區,農牧用地,1130131,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3293136,964,,0.0,0,,RPPNMLTKKHJGFBU96DA,0.0,0.0,0.0,無,
豐濱鄉,土地,長虹段112-1地號,181.88,住,,,1130128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1300000,7148,,0.0,0,,RPPNMLLLKHJGFBU88DA,0.0,0.0,0.0,無,0074
富里鄉,土地,學園段739地號,2060.47,,山坡地保育區,農牧用地,1130110,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,448860,218,,0.0,0,,RPSNMLTLJHJGFCU37DA,0.0,0.0,0.0,無,
富里鄉,土地,學園段742地號,3507.0,,山坡地保育區,農牧用地,1130110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,763977,218,,0.0,0,,RPTNMLTLJHJGFCU47DA,0.0,0.0,0.0,無,
富里鄉,土地,學園段745地號,4365.12,,山坡地保育區,農牧用地,1130110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,950913,218,,0.0,0,,RPUNMLTLJHJGFCU57DA,0.0,0.0,0.0,無,
富里鄉,土地,學園段729地號,3104.29,,山坡地保育區,農牧用地,1130110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,676250,218,,0.0,0,,RPVNMLTLJHJGFCU67DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段56-1地號,203.0,,山坡地保育區,交通用地,1130130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,365400,1800,,0.0,0,協議價購；,RPQNMLRKKHJGFCU96DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段69-1地號,379.87,,山坡地保育區,交通用地,1130130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,683766,1800,,0.0,0,協議價購；,RPRNMLRKKHJGFCU07DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段91-1地號,398.52,,山坡地保育區,交通用地,1130130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,717336,1800,,0.0,0,協議價購；,RPSNMLRKKHJGFCU17DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段93-1地號,477.48,,山坡地保育區,交通用地,1130130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,859464,1800,,0.0,0,協議價購；,RPTNMLRKKHJGFCU27DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段103-1地號,118.37,,山坡地保育區,交通用地,1130130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,213066,1800,,0.0,0,協議價購；,RPVNMLRKKHJGFCU47DA,0.0,0.0,0.0,無,
玉里鎮,土地,民北段107-1地號,143.64,,山坡地保育區,交通用地,1130130,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,258552,1800,,0.0,0,協議價購；,RPPNMLSKKHJGFCU96DA,0.0,0.0,0.0,無,0075
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路１５６號五樓之三,6.44,商,,,1130112,土地2建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121003,40.11,1,0,1,有,有,3500000,87260,,0.0,0,預售屋、或土地及建物分件登記案件；,RPRQMLNLJHJGFAU76DA,25.49,0.0,3.51,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉慶豐九街２８３號五樓之一,28.25,住,,,1130108,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120529,94.83,2,1,1,有,有,7800000,82252,一樓平面,0.0,800000,,RPRNMLRKKHJGFAU86DA,53.59,0.0,5.24,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海五街２４９巷１號,100.0,,鄉村區,乙種建築用地,1130110,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0710226,104.28,3,2,2,有,無,6800000,65209,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPQOMLRKKHJGFAU86DA,104.28,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市德安六街６９號五樓,14.17,住,,,1130118,土地1建物1車位0,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840302,107.77,3,2,2,有,有,5500000,51035,,0.0,0,,RPQNMLKLKHJGFAU78DA,76.69,1.28,9.58,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉南埔四街１１４巷１６號五樓之二,27.9,住,,,1130127,土地1建物1車位1,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120803,90.81,2,1,2,有,有,7380000,81269,一樓平面,15.56,0,,RPXNMLKLKHJGFAU86DA,52.31,0.0,4.74,有,0076
花蓮市,房地(土地+建物),花蓮縣花蓮市中美七街１０４號,39.0,住,,,1130117,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0701231,91.03,0,0,1,有,無,5900000,64814,,0.0,0,其他增建；,RPVNMLLLKHJGFAU76DA,68.96,0.0,0.0,無,0077
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市林森路２８５號十二樓之一,22.18,住,,,1130116,土地3建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000121,176.45,4,2,2,有,有,12800000,72538,坡道平面,14.03,0,陽台外推；,RPPOMLLLKHJGFAU88DA,108.55,0.0,18.72,有,0078
吉安鄉,房地(土地+建物),花蓮縣吉安鄉建國路３５０巷１８弄３３號,60.14,住,,,1130116,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0660722,83.0,3,2,3,有,無,6500000,78313,,0.0,0,頂樓增建、一樓空地增建其他增建；,RPQOMLLLKHJGFAU98DA,83.0,0.0,0.0,無,0079
花蓮市,房地(土地+建物),花蓮縣花蓮市德安二街６８巷２６號二樓,17.63,住,,,1130131,土地1建物1車位0,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841104,98.96000000000001,3,2,2,有,有,5160000,52142,,0.0,0,其他增建:鐵鋁窗增建.遮雨棚增建其他增建；,RPXOMLLLKHJGFAU07DA,62.17,0.0,10.62,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市國民七街５１號九樓之二十五,3.34,農,,,1130115,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,35.66,1,0,1,有,有,1550000,43466,,0.0,0,含傢俱設備費；其他增建；,RPOOMLMLKHJGFAU88DA,24.12,0.0,0.0,有,0080
鳳林鎮,土地,鳳信段1074地號,267.82,,鄉村區,乙種建築用地,1130116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1098062,4100,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKLKHJGFBU78DA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮忠孝路９９號,98.0,,,,1130117,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130116,201.35,4,2,5,有,無,10500000,52148,,0.0,0,,RPRNMLMLKHJGFCU66DA,184.63,0.0,16.72,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美一街７２之９號,29.6,商,,,1130107,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701228,101.94,3,2,2,有,無,5450000,53463,,0.0,0,,RPSPMLMLKHJGFAU76DA,89.44,0.0,0.0,無,0081
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路一段３１８巷７６弄３號,1083.93,農,,,1130116,土地1建物1車位0,全,一層,透天厝,農業用,鋼骨造,0930604,114.93,3,2,2,有,無,8600000,74828,,0.0,0,其他增建；,RPPRMLMLKHJGFAU66DA,103.1,0.0,11.83,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市民享三街８號二樓之一,13.31,商,,,1130121,土地1建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1081128,58.19,1,1,1,有,有,5000000,85925,,0.0,0,其他增建；,RPROMLNLKHJGFAU66DA,36.62,0.0,6.43,有,0082
花蓮市,房地(土地+建物),花蓮縣花蓮市海岸路４７之２號,60.44,商,,,1130114,土地1建物2車位0,地下層,八層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,0721215,448.44,2,2,2,有,有,6000000,13380,,0.0,0,花蓮市海岸路47之2號買賣價為新台幣壹佰萬元整花蓮市海岸路47之1號買賣價為伍佰萬元整,RPXOMLNLKHJGFAU27DA,406.49,0.0,0.0,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海六街３０９巷２３號,99.0,,特定農業區,甲種建築用地,1130118,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830207,210.13,4,2,5,有,無,8500000,40451,,0.0,0,頂樓加建其他增建；,RPWNMLQLKHJGFAU37DA,183.42,10.03,16.68,無,0083
吉安鄉,土地,光中段407地號,653.01,,一般農業區,農牧用地,1130129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8000000,12251,,0.0,0,未登記建物；,RPPOMLRKKHJGFAU76DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海二街２０９號,105.0,,鄉村區,乙種建築用地,1130122,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0661118,105.17,4,1,3,有,無,5380000,51155,,0.0,0,頂樓加蓋；其他增建；,RPPPMLRKKHJGFAU86DA,105.17,0.0,0.0,無,0084
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市重慶路４８６號四樓之五,14.1,商,,,1130114,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120726,158.82,3,2,2,有,有,11000000,69261,其他,30.63,0,,RPSOMLNLKHJGFAU76DA,81.01,0.0,9.12,有,0085
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中原路３８０號五樓之三,32.48,住,,,1130129,土地1建物1車位1,五層，夾層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830705,157.76,3,2,2,有,無,6800000,43103,坡道平面,0.0,0,,RPVOMLNLKHJGFAU07DA,84.78,12.36,16.27,有,0086
新城鄉,土地,順安段267地號,4082.47,農,,,1130119,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10000000,2449,,0.0,0,,RPTNMLQLKHJGFAU07DA,0.0,0.0,0.0,無,0087
花蓮市,房地(土地+建物),花蓮縣花蓮市國民七街５３號三樓之十三,3.67,商,,,1130122,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,38.92,1,1,1,有,有,1630000,41881,,0.0,0,,RPOOMLQLKHJGFAU66DA,22.64,0.0,3.7,有,0088
新城鄉,房地(土地+建物),花蓮縣新城鄉康泰街１５號,106.06,,一般農業區,甲種建築用地,1130114,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701207,108.64,4,2,2,有,無,7000000,64433,,0.0,0,頂樓加蓋；其他增建；,RPUOMLQLKHJGFAU27DA,108.64,0.0,0.0,無,0089
玉里鎮,房地(土地+建物),花蓮縣玉里鎮忠孝路９５之１號,115.0,,,,1130118,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130116,220.85,4,2,5,有,無,11000000,49808,,0.0,0,,RPSNMLQLKHJGFCU17DA,204.13,0.0,16.72,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海三街１６６之１號,111.1,,特定農業區,甲種建築用地,1130124,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1090731,204.8,4,3,5,有,無,13500000,65918,,0.0,0,,RPSOMLQLKHJGFAU07DA,180.81,0.0,23.99,無,0090
花蓮市,房地(土地+建物),花蓮縣花蓮市公正街３７號五樓之十四,5.7,商,,,1130124,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0830630,37.64,1,0,1,有,有,2600000,69075,,0.0,0,,RPVOMLTLKHJGFAU67DA,25.33,0.0,0.0,有,0091
玉里鎮,土地,民北段684-2地號,96.13,,一般農業區,交通用地,1130130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,211486,2200,,0.0,0,協議價購；,RPWNMLSKKHJGFCU67DA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮忠孝路９９之１號,98.0,,,,1130117,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130116,202.31,4,2,5,有,無,10500000,51901,,0.0,0,,RPTNMLQLKHJGFCU27DA,185.62,0.0,16.69,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市長安街２６號十三樓之六,17.8,住,,,1130112,土地1建物1車位0,十三層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851029,129.27,2,2,2,有,有,6450000,49896,,0.0,0,共有部分含停車位1個其他增建；,RPUNMLLMJHJGFAU66DA,74.35,0.0,9.35,有,0092
花蓮市,房地(土地+建物),花蓮縣花蓮市延平街５５號,74.0,住,,,1130119,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0951204,156.14,5,2,4,有,無,11500000,73652,,0.0,0,其他增建；,RPXOMLRKKHJGFAU57DA,140.05,0.0,16.09,無,
瑞穗鄉,土地,源北段445地號,7414.34,,一般農業區,農牧用地,1130110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9900000,1335,,0.0,0,,RPPNMLTLKHJGFCU17DA,0.0,0.0,0.0,無,
鳳林鎮,土地,長橋段247地號,8.39,,一般農業區,農牧用地,1130110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,97944,11674,,0.0,0,政府機關標讓售；,RPPNMLQLJHJGFBU76EA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛五街６８號三樓之五,25.05,住,,,1130112,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820412,111.82,2,2,2,有,有,5200000,46503,,0.0,0,共有部分含停車位1個。花蓮市富國段185地號、2547建號陽台外推；其他增建；,RPSNMLQJKHJGFAU76DA,67.47,0.0,13.5,有,
秀林鄉,土地,帛士林段964地號,1952.99,,一般農業區,農牧用地,1130110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1360000,696,,0.0,0,,RPVNMLQJKHJGFAU07DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路４３巷１號四樓之三,16.5,商,,,1130111,土地2建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121204,102.24,2,2,1,有,無,7580000,74139,,0.0,0,,RPRNMLMLKHJGFAU09DA,59.64,0.0,7.07,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明義五街５號,73.19,,鄉村區,乙種建築用地,1130124,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670303,123.68,8,0,8,有,無,7350000,59428,,0.0,0,含傢俱設備費；其他增建；,RPTNMLTLKHJGFAU37DA,123.68,0.0,0.0,無,0093
吉安鄉,房地(土地+建物),花蓮縣吉安鄉勝安二街１５３之３號五樓,22.3,住,,,1130123,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840622,76.67999999999999,2,1,1,有,無,4900000,63902,,0.0,0,其他增建；,RPOOMLTLKHJGFAU96DA,58.19,0.0,6.91,無,
吉安鄉,土地,華興段701-5地號,316.66,,鄉村區,乙種建築用地,1130102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5700000,18000,,0.0,0,未登記建物；,RPPOMLTLKHJGFAU07DA,0.0,0.0,0.0,無,
吉安鄉,土地,光中段664地號,5588.46,,一般農業區,農牧用地,1130112,土地6建物0車位0,,,其他,,,,0.0,0,0,0,無,無,16206534,2900,,0.0,0,,RPQOMLTLKHJGFAU17DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市福建街６６巷１７號,92.0,住,,,1130127,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1010605,181.28,3,2,4,有,無,14200000,78332,,0.0,0,頂樓加蓋；其他增建；,RPROMLTLKHJGFAU27DA,169.2,0.0,12.08,無,0094
壽豐鄉,土地,東明段291-2地號,1025.0,,風景區,農牧用地,1130116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6200000,6049,,0.0,0,,RPUOMLTLKHJGFAU57DA,0.0,0.0,0.0,無,
鳳林鎮,土地,鳳光段562地號,530.0,住,,,1130122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3286000,6200,,0.0,0,買賣不包含地上建築物親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRLKHJGFBU86DA,0.0,0.0,0.0,無,
豐濱鄉,土地,浴海段642地號,2771.72,,風景區,農牧用地,1130110,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6400000,2309,,0.0,0,,RPPNMLTLKHJGFBU07DA,0.0,0.0,0.0,無,
鳳林鎮,房地(土地+建物),花蓮縣鳳林鎮中正路一段１巷５號,178.2,,特定專用區,甲種建築用地,1130118,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0700210,84.0,4,2,1,有,無,2280000,27143,,0.0,0,其他增建；,RPPNMLLJLHJGFBU78DA,84.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮忠義２３之８號,5100.0,,特定農業區,農牧用地,1130104,土地2建物1車位0,全,二層,透天厝,農業用,鋼鐵造有牆,0940425,280.95,1,1,1,有,無,8000000,28475,,0.0,0,其他增建；,RPUNMLTLKHJGFCU67DA,280.95,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉昌二街１９９號,107.0,住,,,1130126,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0810922,132.2,3,2,3,有,無,7500000,56732,,0.0,0,頂樓加蓋；其他增建；,RPRNMLLJLHJGFAU88DA,121.82,0.0,10.38,無,0095
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福興四街４５之２號,148.0,住,,,1130113,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0960213,204.99,5,2,5,有,無,13000000,63418,,0.0,0,其他增建；,RPSOMLLJLHJGFAU09DA,182.2,0.0,22.79,無,0096
花蓮市,房地(土地+建物),花蓮縣花蓮市國興二街１３６號四樓之六,13.56,住,,,1130119,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070622,38.3,1,0,1,有,有,3200000,83551,,0.0,0,,RPUOMLLJLHJGFAU66DA,20.13,0.0,2.87,有,0097
秀林鄉,土地,上崇德段688-3地號,631.69,,,,1130122,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,2375,,0.0,0,受債權債務關係影響或債務抵償；,RPSNMLOJLHJGFAU66DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國民七街５３號十二樓之八,2.84,商,,,1130123,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,32.85,1,1,1,有,有,2000000,60883,,0.0,0,含傢俱設備費；陽台外推；其他增建；,RPOOMLOJLHJGFAU98DA,19.24,0.0,3.83,有,0098
新城鄉,房地(土地+建物),花蓮縣新城鄉民有街１６３巷５弄１號,97.0,,一般農業區,甲種建築用地,1130127,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,,82.88,4,2,2,有,無,5250000,63345,,0.0,0,其他增建；,RPPOMLOJLHJGFAU09DA,82.88,0.0,0.0,無,
豐濱鄉,土地,浴海段646地號,3539.15,,風景區,農牧用地,1130109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1550000,438,,0.0,0,,RPQNMLTKJHJGFBU96DA,0.0,0.0,0.0,無,
鳳林鎮,房地(土地+建物),花蓮縣鳳林鎮仁德路３２號,87.0,住,,,1130126,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0700903,115.42,5,2,3,有,無,3750000,32490,,0.0,0,頂樓加蓋；其他增建；,RPQNMLLJLHJGFBU88DA,115.42,0.0,0.0,無,
富里鄉,土地,中興段515地號,6266.27,都市：其他:道路用地,,,1130128,土地22建物0車位0,,,其他,,,,0.0,0,0,0,無,無,42000000,6703,,0.0,0,建地價金40880000元道路用地1120000元,RPTNMLTLKHJGFCU57DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中華路４２２之５號,145.0,住,,,1130118,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0841110,343.69,0,0,0,無,無,19800000,57610,,0.0,0,其他增建；,RPOOMLQKKHJGFAU56DA,328.3,0.0,15.39,無,0099
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明義三街７巷５號,85.0,農,,,1130129,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0690606,84.48,3,2,1,有,無,5700000,67472,,0.0,0,其他增建；,RPOPMLNLKHJGFAU09DA,84.48,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市自強路５２０號,71.0,商,,,1130110,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0680319,118.69,4,2,2,有,無,11550000,97312,,0.0,0,其他增建；,RPWNMLRLKHJGFAU47DA,118.69,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路三段７３０號六樓之十二,5.63,住,,,1130111,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,26.47,1,1,1,有,有,1500000,56668,,0.0,0,陽台外推；,RPXNMLRLKHJGFAU57DA,15.83,0.0,3.82,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市中華路４９８巷４１號,521.0,住,,,1130102,土地3建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0660402,92.04,3,2,2,有,無,38300000,416123,,0.0,0,,RPRNMLTLKHJGFAU17DA,92.04,0.0,0.0,無,0100
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉吳全１３１號五樓之七,22.26,農,,,1130117,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871006,81.19,4,0,4,有,無,1970000,24264,,0.0,0,陽台外推；,RPSPMLLJLHJGFAU56DA,44.06,0.0,8.81,有,0101
吉安鄉,房地(土地+建物),花蓮縣吉安鄉自強路９３號,165.0,住,,,1130117,土地1建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0660421,63.15,13,1,14,有,無,19000000,300871,,0.0,0,買方補貼土地增值稅新台幣397518元予賣方其他增建；,RPQNMLMJLHJGFAU88DA,63.15,0.0,0.0,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉華陽街６巷１５號,95.29,,鄉村區,乙種建築用地,1130114,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造、鋼骨空心磚,0931124,128.66,4,2,4,有,無,11060000,85963,,0.0,0,其他增建；,RPWOMLOJLHJGFAU17DA,108.04,0.0,20.62,無,0102
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里五街２２４號,91.0,住,,,1130131,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0780517,205.77,0,2,3,有,無,11000000,53458,,0.0,0,其他增建；,RPQNMLPJLHJGFAU56DA,188.75,0.0,17.02,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉建國路一段１２７巷８號,105.73,商,,,1130125,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0610630,91.54,1,0,1,有,無,6000000,65545,,0.0,0,其他增建；,RPQOMLPJLHJGFAU66DA,91.54,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市仁和街３０巷１７號,92.0,住,,,1130124,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700328,114.55,2,2,2,有,無,7000000,61109,,0.0,0,土地款新台幣680萬元正.房屋款:新台幣20萬元正,RPTNMLMJKHJGFAU09DA,114.55,0.0,0.0,無,
秀林鄉,土地,下台地段964地號,3670.04,,一般農業區,農牧用地,1130125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4500000,1226,,0.0,0,,RPQOMLMJKHJGFAU88DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市莊敬路１５８之１號三樓之一,16.51,住,,,1130116,土地3建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820802,98.29,2,1,1,有,有,4980000,50666,,0.0,0,,RPQNMLPJKHJGFAU09DA,66.77,0.0,11.16,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市建林街１０６號,70.0,住,,,1130115,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0690905,154.54,4,2,3,有,無,8800000,56943,,0.0,0,,RPTOMLLJLHJGFAU56DA,154.54,0.0,0.0,無,0103
