編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPSNMLOJJHJGFAU09DA,42,98.24,住家用,鋼筋混凝土加強磚造,70年7月3日,二層,一層 二層,全筆移轉
RPPNMLSLKIIGFBU07EA,,63.00,住家用,木石磚造,,一層,一層,全筆移轉
RPQOMLNKKIIGFAU09DA,1,81.22,集合住宅,鋼筋混凝土造,111年10月21日,十層,五層 陽台,全筆移轉
RPQOMLNKKIIGFAU09DA,1,47.23,共有部份,鋼筋混凝土造,111年10月21日,十層,,持分移轉
RPRNMLMJJHJGFAU78DA,44,126.48,住商用,鋼筋混凝土加強磚造,68年9月18日,二層,一層 二層 騎樓,全筆移轉
RPUNMLPJJHJGFAU76DA,26,97.67,住家用,鋼筋混凝土造,86年6月27日,六層,六層 陽台,全筆移轉
RPUNMLPJJHJGFAU76DA,26,28.30,共有部份,鋼筋混凝土造,86年6月27日,六層,,持分移轉
RPQNMLSJJHJGFAU66DA,,82.88,住家用,鋼筋混凝土造,,二層,一層 二層,全筆移轉
RPSNMLSJJHJGFAU86DA,30,44.65,住家用,鋼筋混凝土造,83年1月10日,九層,四層 雨遮,全筆移轉
RPSNMLSJJHJGFAU86DA,30,11.89,共有部份,鋼筋混凝土造,83年1月10日,九層,,持分移轉
RPVNMLSJJHJGFAU17DA,42,162.76,住商用,鋼筋混凝土造,70年7月20日,二層,一層 二層 騎樓,全筆移轉
RPOOMLSJJHJGFAU56DA,2,111.23,集合住宅,鋼筋混凝土造,111年5月31日,五層,三層 陽台,全筆移轉
RPOOMLSJJHJGFAU56DA,2,17.48,共有部份,鋼筋混凝土造,111年5月31日,五層,,持分移轉
RPOOMLSJJHJGFAU56DA,2,.15,共有部分（管理室）,鋼筋混凝土造,111年5月31日,五層,,持分移轉
RPWOMLSJJHJGFAU37DA,29,146.73,商業用,鋼筋混凝土造,83年6月30日,十二層,四層 陽台,全筆移轉
RPWOMLSJJHJGFAU37DA,29,18.91,共有部份,鋼筋混凝土造,83年6月30日,十二層,,持分移轉
RPWOMLSJJHJGFAU37DA,29,37.78,共有部份,鋼筋混凝土造,83年6月30日,十二層,,持分移轉
RPRNMLSLKIIGFAU07DA,24,19.67,住家用,鋼筋混凝土造,88年11月25日,六層,四層 陽台,全筆移轉
RPRNMLSLKIIGFAU07DA,24,16.68,共有部份,鋼筋混凝土造,88年11月25日,六層,,持分移轉
RPRNMLKKJHJGFAU68DA,4,33.74,集合住宅,鋼筋混凝土造,109年1月2日,七層,七層 陽台,全筆移轉
RPRNMLKKJHJGFAU68DA,4,2.70,共有部份（停車空間）,鋼筋混凝土造,109年1月2日,七層,,持分移轉
RPRNMLKKJHJGFAU68DA,4,17.29,本共有部分之項目有防空避難室、台電受電室、電信室、消防機房、電梯、安全梯、梯廳、梯間、樓梯間等９項,鋼筋混凝土造,109年1月2日,七層,,持分移轉
RPPNMLTJJHJGFBU76DA,35,125.68,住家用,鋼筋混凝土造,77年6月30日,三層,一層 二層 三層 門廳,全筆移轉
RPQPMLMLKIIGFAU56DA,18,204.06,住家用,鋼筋混凝土造,94年11月25日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPXNMLMJJHJGFAU76DA,42,126.80,住家用,鋼筋混凝土加強磚造,70年12月24日,二層,一層 二層,全筆移轉
RPTNMLNLKIIGFAU76DA,,80.21,集合住宅,鋼筋混凝土造,112年8月8日,五層,五層 陽台,全筆移轉
RPTNMLNLKIIGFAU76DA,,26.52,共有部份,鋼筋混凝土造,112年8月8日,五層,,持分移轉
RPSNMLNJJHJGFAU98DA,12,196.26,住家用,鋼筋混凝土造,101年3月23日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPRNMLSJJHJGFAU76DA,30,90.79,住家用,鋼筋混凝土造,83年5月25日,六層,四層 陽台 花台,全筆移轉
RPRNMLSJJHJGFAU76DA,30,38.52,共有部份,鋼筋混凝土造,83年5月25日,六層,,持分移轉
RPSNMLNKKIIGFAU56DA,30,36.01,住家用,鋼筋混凝土造,83年4月28日,五層,四層 陽台,全筆移轉
RPSNMLNKKIIGFAU56DA,30,8.87,共有部份,鋼筋混凝土造,83年4月28日,五層,,持分移轉
RPOOMLNKKIIGFAU88DA,29,20.09,住家用,鋼筋混凝土造,83年11月15日,十二層,十一層 陽台,全筆移轉
RPOOMLNKKIIGFAU88DA,29,6.05,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPOOMLNKKIIGFAU88DA,29,6.01,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPPNMLKKJHJGFAU48DA,1,152.12,住家用,鋼筋混凝土造,112年1月11日,三層,一層 二層 三層 陽台,全筆移轉
RPVNMLNKKIIGFAU86DA,29,21.17,住家用,鋼筋混凝土造,83年11月15日,十二層,十一層 陽台,全筆移轉
RPUOMLTJJHJGFAU27DA,40,77.70,住家用,鋼筋混凝土加強磚造,72年12月21日,二層,一層 二層,全筆移轉
RPVNMLNKKIIGFAU86DA,29,4.35,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPVNMLNKKIIGFAU86DA,29,6.39,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPUNMLKKJHJGFAU98DA,,104.29,集合住宅,鋼筋混凝土造,112年10月13日,八層,四層 陽台,全筆移轉
RPUNMLKKJHJGFAU98DA,,43.14,共有部份,鋼筋混凝土造,112年10月13日,八層,,持分移轉
RPVNMLKKJHJGFAU09DA,38,111.14,住家用,鋼筋混凝土造,75年4月2日,五層,一層,全筆移轉
RPVNMLKKJHJGFAU09DA,38,13.80,共有部份,鋼筋混凝土造,75年4月2日,五層,,持分移轉
RPVNMLKKJHJGFAU09DA,38,8.32,共有部份,鋼筋混凝土造,75年4月2日,五層,,持分移轉
RPVNMLQJKIIGFAU07DA,29,283.00,農舍,鋼筋混凝土造,83年6月27日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLSKKIIGFAU07DA,,255.65,住宅,鋼筋混凝土造,112年9月26日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPTNMLSKKIIGFAU17DA,,252.22,住宅,鋼筋混凝土造,112年9月26日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLNKKIIGFAU88DA,42,106.39,住家用,鋼筋混凝土造,70年11月24日,七層,四層 陽台,全筆移轉
RPPNMLNKKIIGFAU88DA,42,20.54,共有部份,鋼筋混凝土造,70年11月24日,七層,,持分移轉
RPWNMLLKJHJGFAU66DA,34,252.28,住商用,鋼筋混凝土造,78年12月8日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPXNMLLKJHJGFAU76DA,64,17.98,住家用,木石磚造（磚石造）,,一層,一層,全筆移轉
RPQNMLQLKIIGFCU96DA,45,119.62,住商用,鋼筋混凝土造,68年3月10日,二層,一層 二層 騎樓,全筆移轉
RPRNMLOJJHJGFAU98DA,41,82.52,住家用,鋼筋混凝土加強磚造,71年10月12日,二層,一層 二層,全筆移轉
RPOOMLNJJHJGFAU68DA,3,74.08,集合住宅,鋼筋混凝土造,109年7月30日,五層,三層 陽台,全筆移轉
RPOOMLNJJHJGFAU68DA,3,19.71,本共有部分之項目有停車空間、門廊、梯廳、樓梯間、電梯間、電信機房、機械室、弱電機房、屋頂突出物等,鋼筋混凝土造,109年7月30日,五層,,持分移轉
RPTOMLTJJHJGFAU17DA,8,20.39,活動中心,鋼筋混凝土造,104年12月14日,二層,一層 二層 屋頂突出物,持分移轉
RPTOMLTJJHJGFAU17DA,8,.39,電信機房,鋼筋混凝土造,104年12月14日,一層,一層,持分移轉
RPTOMLTJJHJGFAU17DA,8,15.40,污水處理廠,鋼筋混凝土造,105年1月6日,一層,一層 地下一層,持分移轉
RPTOMLTJJHJGFAU17DA,4,1.41,公用設備管理室,鋼筋混凝土造,109年1月3日,一層,一層,持分移轉
RPSOMLKKJHJGFAU88DA,,81.13,集合住宅,鋼筋混凝土造,112年11月8日,五層,五層 陽台,全筆移轉
RPSOMLKKJHJGFAU88DA,,25.02,共有部份,鋼筋混凝土造,112年11月8日,五層,,持分移轉
RPSOMLTJJHJGFAU07DA,56,98.10,住家用,鋼筋混凝土加強磚造,57年5月14日,一層,一層 騎樓,全筆移轉
RPOPMLKKJHJGFAU58DA,13,251.74,住家用,鋼筋混凝土造,99年10月1日,四層,一層 二層 三層 四層 陽台 雨遮 見其他登記事項,全筆移轉
RPPNMLLKJHJGFAU58DA,1,89.34,集合住宅,鋼筋混凝土造,112年6月2日,七層,二層 陽台,全筆移轉
RPPNMLLKJHJGFAU58DA,1,29.25,共有部份,鋼筋混凝土造,112年6月2日,七層,,持分移轉
RPPNMLLKJHJGFAU58DA,1,13.51,共有部分（停車空間）,鋼筋混凝土造,112年6月2日,七層,,持分移轉
RPSNMLLKJHJGFAU88DA,37,9.25,共有部份,鋼筋混凝土造,75年7月12日,五層,,持分移轉
RPSNMLLKJHJGFAU88DA,37,39.35,商業用,鋼筋混凝土造,75年7月12日,五層,三層 陽台,全筆移轉
RPTOMLKKJHJGFAU98DA,,81.73,集合住宅,鋼筋混凝土造,112年11月8日,五層,四層 陽台,全筆移轉
RPVNMLLKJHJGFAU56DA,52,71.34,住家用,鋼筋混凝土加強磚造,60年9月1日,二層,一層 二層,全筆移轉
RPTOMLKKJHJGFAU98DA,,25.02,共有部份,鋼筋混凝土造,112年11月8日,五層,,持分移轉
RPPOMLLKJHJGFAU68DA,37,87.44,住家用,鋼筋混凝土造,75年7月16日,五層,四層 陽台,全筆移轉
RPPOMLLKJHJGFAU68DA,37,12.05,共有部份,鋼筋混凝土造,75年7月16日,五層,,持分移轉
RPWNMLMKJHJGFAU76DA,8,256.54,住家用,鋼筋混凝土造,104年8月20日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPTNMLMKJHJGFAU09DA,30,34.39,住家用,鋼筋混凝土造,82年8月2日,七層,七層 陽台,全筆移轉
RPTNMLMKJHJGFAU09DA,30,8.68,共有部份,鋼筋混凝土造,82年8月2日,七層,,持分移轉
RPQOMLMKJHJGFAU88DA,,47.05,住家用,木造,,一層,一層,全筆移轉
RPQNMLLKJHJGFCU88DA,1,184.13,住家用,鋼筋混凝土造,112年4月24日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLLKJHJGFCU78DA,,91.37,住家用,鋼筋混凝土加強磚造,71年12月0日,一層,一層,全筆移轉
RPSOMLMKJHJGFAU09DA,31,82.14,倉儲,鋼筋混凝土造,81年9月30日,八層,四層 陽台,全筆移轉
RPSOMLMKJHJGFAU09DA,31,16.85,共有部份,鋼筋混凝土造,81年9月30日,八層,,持分移轉
RPOOMLOJJHJGFAU78DA,30,70.77,住家用,鋼筋混凝土造,82年11月8日,六層,二層 陽台 花台,全筆移轉
RPOOMLOJJHJGFAU78DA,30,28.28,共有部份,鋼筋混凝土造,82年11月8日,六層,,持分移轉
RPPNMLQLKIIGFCU86DA,40,88.81,住家用,鋼筋混凝土加強磚造,73年4月18日,二層,一層 二層 陽台,全筆移轉
RPPNMLQLKIIGFCU86DA,40,91.21,住家用,鋼筋混凝土加強磚造,73年4月18日,二層,一層 二層 陽台,全筆移轉
RPSOMLRKJHJGFAU96DA,,181.57,住家用,鋼筋混凝土造,112年11月15日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLPKJHJGFAU66DA,43,81.60,住家用,鋼筋混凝土加強磚造,69年12月23日,二層,一層 二層,全筆移轉
RPPPMLRKJHJGFAU76DA,17,290.21,商業用,鋼筋混凝土造,96年5月8日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPRNMLRKJHJGFAU76DA,6,53.00,集合住宅,鋼筋混凝土造,107年4月27日,十二層,五層 陽台,全筆移轉
RPRNMLRKJHJGFAU76DA,6,12.04,本共有部份之項目有防空避難室兼停車空間、機電設備、騎樓、Ｆ梯安全梯、一樓梯廳、一樓門廳、管委會使用空間、車道、Ｃ棟垃圾處理區等９項。,鋼筋混凝土造,107年4月27日,十二層,,持分移轉
RPRNMLRKJHJGFAU76DA,6,15.66,共有部份,鋼筋混凝土造,107年4月27日,十二層,,持分移轉
RPPNMLTLKIIGFAU96DA,39,83.57,住家用,鋼筋混凝土造,73年6月25日,五層,五層 陽台,全筆移轉
RPPNMLTLKIIGFAU96DA,39,5.70,共有部份,鋼筋混凝土造,73年6月25日,五層,,持分移轉
RPPNMLTLKIIGFAU96DA,39,8.00,共有部份,鋼筋混凝土造,73年6月25日,五層,,持分移轉
RPOPMLRKJHJGFAU66DA,1,78.40,集合住宅,鋼筋混凝土造,111年8月2日,五層,三層 陽台,全筆移轉
RPOPMLRKJHJGFAU66DA,1,40.04,共有部份,鋼筋混凝土造,111年8月2日,五層,,持分移轉
RPVOMLRKJHJGFAU27DA,29,93.25,住家用,鋼筋混凝土造,84年6月8日,七層,一層 平台,全筆移轉
RPUNMLSKJHJGFAU17DA,31,85.11,住家用,鋼筋混凝土造,82年4月27日,七層,七層 陽台,全筆移轉
RPUNMLSKJHJGFAU17DA,31,40.46,共有部份,鋼筋混凝土造,82年4月27日,七層,,持分移轉
RPVOMLRKJHJGFAU27DA,29,17.41,共有部份,鋼筋混凝土造,84年6月8日,七層,,持分移轉
RPVOMLRKJHJGFAU27DA,29,13.97,停車空間,鋼筋混凝土造,84年6月8日,七層,,持分移轉
RPQOMLSJJHJGFAU76DA,30,136.73,住家用,鋼筋混凝土造,82年10月29日,三層,一層 二層 三層 陽台,全筆移轉
RPRPMLRKJHJGFAU96DA,28,16.87,住家用,鋼筋混凝土造,85年5月13日,五層,二層 陽台,全筆移轉
RPRPMLRKJHJGFAU96DA,28,7.47,共有部份,鋼筋混凝土造,85年5月13日,五層,,持分移轉
RPOOMLLLKIIGFAU78DA,45,115.85,住商用,鋼筋混凝土加強磚造,67年9月4日,二層,一層 二層,全筆移轉
RPQOMLPKJHJGFAU56DA,45,129.19,住商用,鋼筋混凝土加強磚造,68年1月8日,二層,一層 二層 騎樓,全筆移轉
RPROMLRKJHJGFAU86DA,31,180.79,住家用,鋼筋混凝土造,82年4月1日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPQOMLPJJHJGFAU09DA,50,98.80,住家用,鋼筋混凝土加強磚造,62年8月24日,二層,一層 二層 騎樓,全筆移轉
RPWOMLLLKIIGFAU96DA,32,244.98,住家用,鋼筋混凝土造,81年4月14日,三層,一層 二層 三層 陽台,全筆移轉
RPROMLTJJHJGFAU96DA,6,34.47,本共有部份之項目有防空避難室兼停車空間、機電設備、騎樓、Ｆ梯安全梯、一樓梯廳、一樓門廳、管委會使用空間、車道、Ｃ棟垃圾處理區等９項。,鋼筋混凝土造,107年4月27日,十二層,,持分移轉
RPSNMLSKJHJGFAU96DA,1,89.34,集合住宅,鋼筋混凝土造,112年6月2日,七層,三層 陽台,全筆移轉
RPSNMLSKJHJGFAU96DA,1,29.25,共有部份,鋼筋混凝土造,112年6月2日,七層,,持分移轉
RPSNMLSKJHJGFAU96DA,1,13.50,共有部分（停車空間）,鋼筋混凝土造,112年6月2日,七層,,持分移轉
RPPOMLSKJHJGFAU76DA,36,129.87,住家用,鋼筋混凝土造,76年12月29日,二層,一層 二層 陽台 屋頂突出物 夾層 見其他登記事項,全筆移轉
RPSOMLSKJHJGFAU07DA,40,.37,管理站,鋼筋混凝土造,72年9月10日,二層,一層 二層 騎樓,持分移轉
RPSOMLSKJHJGFAU07DA,40,9.50,共有部份,鋼筋混凝土造,72年9月10日,四層,,持分移轉
RPSOMLSKJHJGFAU07DA,40,78.48,住家用,鋼筋混凝土造,72年9月10日,四層,四層,全筆移轉
RPSOMLSKJHJGFAU07DA,40,1.96,機車停車場,鋼筋混凝土造,73年5月21日,二層,騎樓 地下層,持分移轉
RPPNMLRKJHJGFBU66DA,26,146.40,住家用,鋼筋混凝土造,87年6月5日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPSOMLRLKIIGFAU17DA,13,75.15,集合住宅,鋼筋混凝土造,100年1月21日,十二層,十層 陽台,全筆移轉
RPSOMLRLKIIGFAU17DA,13,36.90,共有部份,鋼筋混凝土造,100年1月21日,十二層,,持分移轉
RPQNMLTKJHJGFAU86DA,38,96.80,住家用,鋼筋混凝土造,74年10月18日,二層,一層 二層 陽台,全筆移轉
RPTOMLMLJHJGFAU66DA,35,227.59,住商用,鋼筋混凝土造,78年4月12日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPXNMLNJJHJGFAU86DA,1,57.24,集合住宅,鋼筋混凝土造,111年8月16日,五層,三層 陽台,全筆移轉
RPXNMLNJJHJGFAU86DA,1,13.81,共有部份,鋼筋混凝土造,111年8月16日,五層,,持分移轉
RPPOMLTJJHJGFAU76DA,24,19.51,住家用,鋼筋混凝土造,88年11月25日,六層,二層 陽台,全筆移轉
RPPOMLTJJHJGFAU76DA,24,16.53,共有部份,鋼筋混凝土造,88年11月25日,六層,,持分移轉
RPOOMLTKJHJGFAU76DA,24,55.65,共有部份,鋼筋混凝土造,89年6月9日,七層,,持分移轉
RPOOMLTKJHJGFAU76DA,24,108.80,住家用,鋼筋混凝土造,89年6月9日,七層,七層 陽台,全筆移轉
RPOOMLTKJHJGFAU76DA,24,21.98,共有部份,鋼筋混凝土造,89年6月9日,七層,,持分移轉
RPPOMLTKJHJGFAU86DA,40,.67,管理站,鋼筋混凝土造,72年9月10日,二層,一層 二層 騎樓,持分移轉
RPPOMLTKJHJGFAU86DA,40,8.32,共有部份,鋼筋混凝土造,72年9月10日,四層,,持分移轉
RPPOMLTKJHJGFAU86DA,40,137.81,住家用,鋼筋混凝土造,72年9月10日,四層,一層 二層 騎樓,全筆移轉
RPPOMLTKJHJGFAU86DA,40,3.59,機車停車場,鋼筋混凝土造,73年5月21日,二層,騎樓 地下層,持分移轉
RPSOMLMLJHJGFAU56DA,31,85.36,住家用,鋼筋混凝土造,82年1月9日,七層,六層 陽台,全筆移轉
RPSOMLMLJHJGFAU56DA,31,10.27,共有部份,鋼筋混凝土造,82年1月9日,七層,,持分移轉
RPSOMLMLJHJGFAU56DA,31,9.57,共有部份,鋼筋混凝土造,82年1月9日,七層,,持分移轉
RPPNMLMLJHJGFBU88DA,28,129.46,住家用,鋼筋混凝土造,84年8月25日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPQNMLLKKIIGFAU78DA,45,126.14,住家用,鋼筋混凝土加強磚造,68年5月16日,二層,一層 二層,全筆移轉
RPUOMLNLJHJGFAU86DA,30,194.16,住家用,鋼筋混凝土造,83年2月28日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPROMLMJJHJGFAU88DA,23,9.49,共有部份,鋼筋混凝土造,89年8月7日,十五層,,持分移轉
RPROMLMJJHJGFAU88DA,23,21.75,共有部份,鋼筋混凝土造,89年8月7日,十五層,,持分移轉
RPUOMLRKJHJGFAU17DA,6,402.00,住家用,鋼筋混凝土造,106年10月24日,五層,一層 二層 三層 四層 五層 陽台 騎樓,全筆移轉
RPROMLMJJHJGFAU88DA,23,36.50,停車空間,鋼筋混凝土造,89年8月7日,十五層,地下一層,持分移轉
RPROMLMJJHJGFAU88DA,23,.72,共有部份,鋼筋混凝土造,89年8月7日,十五層,,持分移轉
RPROMLMJJHJGFAU88DA,23,16.06,共有部份,鋼筋混凝土造,89年8月7日,十五層,,持分移轉
RPROMLMJJHJGFAU88DA,23,83.41,住家用,鋼筋混凝土造,89年8月7日,十五層,四層 陽台 花台,全筆移轉
RPQNMLMLJHJGFBU98DA,28,128.03,住家用,鋼筋混凝土造,84年8月25日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPROMLRLKIIGFAU07DA,45,75.16,住家用,鋼筋混凝土加強磚造,68年1月18日,二層,一層 二層,全筆移轉
RPOOMLMKJHJGFAU68DA,24,19.16,住家用,鋼筋混凝土造,88年11月25日,六層,四層 陽台,全筆移轉
RPOOMLMKJHJGFAU68DA,24,16.23,共有部份,鋼筋混凝土造,88年11月25日,六層,,持分移轉
RPTPMLNLJHJGFAU86DA,,237.08,住宅,鋼筋混凝土造,112年11月15日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPWPMLNLJHJGFAU17DA,46,89.76,住商用,鋼筋混凝土加強磚造,66年9月19日,二層,一層 二層 騎樓,全筆移轉
RPPNMLNLJHJGFCU09DA,30,181.03,住家用,鋼筋混凝土造,82年9月8日,三層,一層 二層 三層 陽台,全筆移轉
RPSOMLOLJHJGFAU76DA,28,46.35,住家用,鋼筋混凝土造,84年9月19日,六層,四層 陽台,全筆移轉
RPSOMLOLJHJGFAU76DA,28,14.18,停車空間,鋼筋混凝土造,84年9月19日,六層,防空避難室,持分移轉
RPSOMLOLJHJGFAU76DA,28,22.56,共有部份,鋼筋混凝土造,84年9月19日,六層,,持分移轉
RPSOMLOLJHJGFAU76DA,28,.69,共有部份,鋼筋混凝土造,84年9月19日,六層,,持分移轉
RPQQMLOLJHJGFAU76DA,4,42.66,集合住宅,鋼筋混凝土造,108年8月8日,十一層,十一層 陽台,全筆移轉
RPQQMLOLJHJGFAU76DA,4,22.71,本共有部分之項目有（地下一層：停車空間、車道、昇降設備、安全梯、電信室、台電配電室、電錶區及發電機室等）（地下二層：防空避難室兼停車空間、車道、昇降設備、安全梯、消防機械室及組合式水箱等）（一層：騎樓、門廳、管委會使用空間、梯廳、安全梯及昇降設備等）,鋼筋混凝土造,108年8月8日,十一層,,持分移轉
RPXNMLOJJHJGFAU96DA,6,53.34,集合住宅,鋼筋混凝土造,107年4月27日,十二層,二層 陽台,全筆移轉
RPXNMLOJJHJGFAU96DA,6,12.17,本共有部份之項目有防空避難室兼停車空間、機電設備、騎樓、Ｆ梯安全梯、一樓梯廳、一樓門廳、管委會使用空間、車道、Ｃ棟垃圾處理區等９項。,鋼筋混凝土造,107年4月27日,十二層,,持分移轉
RPXNMLOJJHJGFAU96DA,6,15.76,共有部份,鋼筋混凝土造,107年4月27日,十二層,,持分移轉
RPTOMLOLJHJGFAU86DA,,126.08,住宅,鋼筋混凝土造,112年8月23日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPRQMLOLJHJGFAU86DA,47,87.50,住商用,鋼筋混凝土加強磚造,65年12月8日,二層,一層 二層 騎樓,全筆移轉
RPVNMLQLJHJGFAU17DA,28,24.50,住家用,鋼筋混凝土造,84年9月19日,六層,五層 陽台 花台,全筆移轉
RPVNMLQLJHJGFAU17DA,28,11.28,共有部份,鋼筋混凝土造,84年9月19日,六層,,持分移轉
RPWNMLPLJHJGFAU17DA,29,21.02,住家用,鋼筋混凝土造,83年11月15日,十二層,十二層 陽台,全筆移轉
RPWNMLPLJHJGFAU17DA,29,6.56,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPWNMLPLJHJGFAU17DA,29,3.58,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPQQMLNLJHJGFAU66DA,,38.28,集合住宅,鋼筋混凝土造,112年10月3日,七層,五層 陽台,全筆移轉
RPQQMLNLJHJGFAU66DA,,14.66,共有部份,鋼筋混凝土造,112年10月3日,七層,,持分移轉
RPOPMLMLJHJGFAU88DA,29,47.27,住家用,鋼筋混凝土造,84年1月14日,七層,六層 陽台 花台,全筆移轉
RPOPMLMLJHJGFAU88DA,29,13.26,共有部份,鋼筋混凝土造,84年1月14日,七層,,持分移轉
RPQNMLPLJHJGFBU66DA,29,115.48,住家用,鋼筋混凝土加強磚造,84年5月22日,一層,一層,全筆移轉
RPQOMLNJJHJGFAU88DA,39,74.57,住家用,鋼筋混凝土造,73年12月20日,五層,四層,全筆移轉
RPQOMLNJJHJGFAU88DA,39,3.94,共有部份,鋼筋混凝土造,73年12月20日,五層,,持分移轉
RPQOMLNJJHJGFAU88DA,39,13.16,共有部份,鋼筋混凝土造,73年12月20日,五層,,持分移轉
RPXNMLPLJHJGFAU27DA,12,203.41,住家用,鋼筋混凝土造,101年5月9日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSNMLQLJHJGFAU86DA,37,113.77,住商用,鋼筋混凝土造,75年12月26日,四層,一層 二層 三層 四層 地下層,全筆移轉
RPSNMLTLJHJGFAU17DA,35,121.77,住商用,鋼筋混凝土加強磚造,78年4月19日,二層,一層 二層 陽台 騎樓,全筆移轉
RPXNMLNLJHJGFAU07DA,,249.98,住宅,鋼筋混凝土造,112年12月26日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTQMLNLJHJGFAU96DA,26,160.31,住家用,鋼筋混凝土造,87年2月24日,三層,一層 二層 三層 陽台 平台 屋頂突出物,全筆移轉
RPVNMLLMJHJGFAU76DA,38,75.42,住商用,鋼筋混凝土造,74年11月8日,四層,一層 二層 三層 四層,全筆移轉
RPVNMLKMJHJGFAU66DA,38,96.80,住家用,鋼筋混凝土造,74年10月18日,二層,一層 二層 陽台,全筆移轉
RPPNMLLMJHJGFAU88EA,51,92.57,住家用,鋼筋混凝土加強磚造,61年10月31日,二層,一層 二層,全筆移轉
RPOPMLSJJHJGFAU66DA,28,65.21,住家用,鋼筋混凝土造,84年6月30日,七層,一層 平台,全筆移轉
RPOPMLSJJHJGFAU66DA,28,9.79,共有部份,鋼筋混凝土造,84年6月30日,七層,,持分移轉
RPOPMLSJJHJGFAU66DA,28,12.64,共有部份,鋼筋混凝土造,84年6月30日,七層,,持分移轉
RPOPMLSJJHJGFAU66DA,28,6.05,共有部份,鋼筋混凝土造,84年6月30日,七層,,持分移轉
RPQPMLOKKIIGFAU66DA,38,95.84,住家用,鋼筋混凝土造,75年4月2日,五層,一層 平台,全筆移轉
RPQPMLOKKIIGFAU66DA,38,8.28,共有部份,鋼筋混凝土造,75年4月2日,五層,,持分移轉
RPQPMLOKKIIGFAU66DA,38,6.86,共有部份,鋼筋混凝土造,75年4月2日,五層,,持分移轉
RPWOMLSKJHJGFAU47DA,30,78.92,住家用,鋼筋混凝土造,83年4月12日,七層,二層 陽台,全筆移轉
RPWOMLSKJHJGFAU47DA,30,20.58,共有部份,鋼筋混凝土造,83年4月23日,七層,,持分移轉
RPSNMLPJKHJGFAU66DA,,59.48,集合住宅,鋼筋混凝土造,112年11月16日,七層,二層 陽台,全筆移轉
RPSNMLPJKHJGFAU66DA,,17.63,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPTNMLPJKHJGFAU76DA,,51.39,集合住宅,鋼筋混凝土造,112年11月16日,七層,三層 陽台,全筆移轉
RPTNMLPJKHJGFAU76DA,,15.23,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPTNMLPJKHJGFAU76DA,,13.75,集合住宅,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPOOMLLJKHJGFAU58DA,,59.48,集合住宅,鋼筋混凝土造,112年11月16日,七層,五層 陽台,全筆移轉
RPOOMLLJKHJGFAU58DA,,16.83,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPPOMLLJKHJGFAU68DA,,36.37,集合住宅,鋼筋混凝土造,112年11月16日,七層,四層 陽台,全筆移轉
RPPOMLLJKHJGFAU68DA,,13.63,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPSPMLRKJHJGFAU07DA,12,.86,共有部分（管委會空間）,鋼筋混凝土造,101年1月19日,十層,,持分移轉
RPSPMLRKJHJGFAU07DA,12,78.78,集合住宅,鋼筋混凝土造,101年1月19日,十層,十層 陽台,全筆移轉
RPSPMLRKJHJGFAU07DA,12,30.08,共有部份,鋼筋混凝土造,101年1月19日,十層,,持分移轉
RPUNMLPJKHJGFAU86DA,,36.37,集合住宅,鋼筋混凝土造,112年11月16日,七層,三層 陽台,全筆移轉
RPUNMLPJKHJGFAU86DA,,13.63,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
