鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛八街１２１號四樓之一,17.43,住,,,1130813,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821129,67.83,2,1,1,有,有,3800000,56022,,0.0,0,含傢俱設備費；其他增建；,RPQNMLTKRHJGFAU67DA,47.27,0.0,8.08,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉文化九街１１號,72.0,住,,,1130812,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0711001,81.49,2,2,2,有,無,5400000,66266,,0.0,0,,RPTNMLTKRHJGFAU97DA,75.92,0.0,5.57,無,
壽豐鄉,土地,東明段758地號,209.54,,風景區,丙種建築用地,1130812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6000000,28634,,0.0,0,未登記建物；,RPPOMLTKRHJGFAU67DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中興路４３巷１號九樓之一,17.77,商,,,1130812,土地2建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121204,110.34,2,2,2,有,有,9000000,81566,一樓平面,0.05,0,共有部分含機車位，持分住戶隨到隨停親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKLRHJGFAU96EA,65.35,0.0,7.37,有,184
花蓮市,房地(土地+建物),花蓮縣花蓮市建國路２７６巷９號,86.0,住,,,1130815,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0630422,104.48,3,2,2,有,無,6680000,63936,,0.0,0,其他增建；,RPXNMLKLQHJGFAU47DA,104.48,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉民治路３０７巷１４號,126.0,住,,,1130820,土地2建物1車位0,全,三層,透天厝,工業用,鋼筋混凝土造,0810215,174.61,5,2,3,有,無,10900000,62425,,0.0,0,陽台外推；其他增建；,RPSPMLKMQHJGFAU27DA,170.0,0.0,4.61,無,185
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路５０８號八樓之三,10.55,住,,,1130829,土地4建物1車位0,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1010119,68.47,2,1,1,有,有,4600000,67183,,0.0,0,陽台外推；,RPTOMLNKRHJGFAU47DA,39.92,0.0,8.87,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十街６４號,78.0,住,,,1130809,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0740910,122.33,3,2,2,有,無,11700000,95643,,0.0,0,頂樓加蓋；其他增建；,RPWPMLSKRHJGFAU38DA,118.3,0.0,4.03,無,186
吉安鄉,房地(土地+建物),花蓮縣吉安鄉華工六路６０巷７號二樓之一,32.59,,工業區,丁種建築用地,1130814,土地2建物1車位0,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1071203,113.83,2,2,2,有,無,9300000,81701,,0.0,0,,RPUNMLKLRHJGFAU27DA,78.6,0.0,12.06,有,187
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉自立新村５號,60.51,,特定農業區,甲種建築用地,1130813,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0721221,106.26,3,1,2,有,無,1020000,9599,,0.0,0,,RPPNMLTKRHJGFCU77DA,95.22,0.0,11.04,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市民生路２３號六樓之一,9.48,商,,,1130810,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850104,48.79,2,1,1,有,無,3500000,71736,,0.0,0,夾層；其他增建；,RPWOMLQLQHJGFAU08DA,31.29,0.0,4.1,有,188
新城鄉,房地(土地+建物),花蓮縣新城鄉復興路３３３號二樓之七,56.05,住,,,1130806,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,1100830,93.92,2,2,1,有,無,4880000,51959,,0.0,0,,RPWNMLNJRHJGFAU57DA,53.12,0.0,5.98,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市德安三街１３號三樓之三,33.29,住,,,1130825,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121129,106.8,2,2,1,有,無,8320000,77903,,0.0,0,車位面積含在公設面積內 停車位編號:8號花蓮市德安段1865地號 權利範圍:506/10000及同段2669建號 權利範圍:1/1,RPQNMLNLRHJGFAU17DA,62.94,0.0,8.08,有,189
花蓮市,房地(土地+建物),花蓮縣花蓮市建和街４５巷７號,82.05,住,,,1130806,土地6建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830929,124.47,4,2,3,有,無,6700000,53828,,0.0,0,其他增建；包含公共設施保留地用地；,RPXNMLNLRHJGFAU87DA,114.02,3.49,6.96,無,190
花蓮市,房地(土地+建物),花蓮縣花蓮市德安四街６３號,92.0,住,,,1130820,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0671108,204.19,3,2,3,有,無,13600000,66605,,0.0,0,,RPUOMLNLRHJGFAU67DA,204.19,0.0,0.0,無,
光復鄉,房地(土地+建物),花蓮縣光復鄉建國路二段１５３之１號,93.74,,特定農業區,甲種建築用地,1130824,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0890126,140.72,4,2,3,有,無,3000000,21319,,0.0,0,,RPQNMLTKRHJGFBU77DA,131.55,0.0,9.17,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里十五街３９巷１０號,132.0,住,,,1130818,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0950426,225.34,4,2,5,有,無,15000000,66566,,0.0,0,其他增建；,RPRPMLKMQHJGFAU17DA,194.02,0.0,31.32,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉興一街３７２巷２２號,102.0,住,,,1130811,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1051031,215.01,5,2,6,有,無,16400000,76276,,0.0,0,頂樓加蓋；其他增建；,RPPNMLMKRHJGFAU86DA,205.45,0.0,9.56,有,191
新城鄉,土地,順安段107地號,1351.64,農,,,1130819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3500000,2589,,0.0,0,,RPSNMLQKRHJGFAU57DA,0.0,0.0,0.0,無,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉仁愛街６０巷９號,72.34,,鄉村區,乙種建築用地,1130826,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830930,155.44,4,2,3,有,無,5600000,36027,,0.0,0,其他增建；,RPTNMLOLRHJGFAU57DA,140.45,0.0,14.99,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮城西二街１８之１號,101.0,住,,,1130823,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120424,184.13,5,2,5,有,無,11100000,60283,,0.0,0,,RPQNMLNLRHJGFCU37DA,174.3,0.0,9.83,無,192
吉安鄉,房地(土地+建物),花蓮縣吉安鄉海岸路６３７巷５２號,123.0,,特定農業區,甲種建築用地,1130805,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0840802,168.71,5,2,3,有,無,11750000,69646,,0.0,0,其他增建；,RPUNMLNLRHJGFAU57DA,162.27,3.22,3.22,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉民治路３５１號,577.78,住,,,1130820,土地1建物1車位0,全,三層,透天厝,住工用,鋼筋混凝土造,0771114,484.23,0,0,0,無,無,42880000,88553,,0.0,0,本件買賣雙方約定移轉後賣方負責拆除地上建物，地上物及地上建物均不計價。本件交易總價以鑑界後實際面積為準，以每坪25萬元計價多退少補。交易價格包含其他買賣登記案件標的之價格,RPSOMLNLRHJGFAU47DA,484.23,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉民治路３４９號,946.15,住,,,1130820,土地1建物1車位0,全,一層,透天厝,工業用,鋼筋混凝土加強磚造,0751231,483.74,0,0,0,無,無,71550000,147910,,0.0,0,本件買賣雙方約定移轉後賣方負責拆除地上建物，地上物及地上建物均不計價。本件交易總價以鑑界後實際面積為準，以每坪25萬元計價多退少補。交易價格包含其他買賣登記案件標的之價格,RPTOMLNLRHJGFAU57DA,483.74,0.0,0.0,無,
壽豐鄉,房地(土地+建物)+車位,花蓮縣壽豐鄉志學新１９０之３號,52.75,住,,,1130823,土地1建物1車位1,四層，五層，見其他登記事項,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,152.74,4,2,2,有,有,4000000,26188,一樓平面,13.51,0,,RPPNMLQLRHJGFAU37DA,104.76,0.0,9.02,無,193
鳳林鎮,房地(土地+建物),花蓮縣鳳林鎮中正路一段４１１巷２７號,92.0,住,,,1130831,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0731105,92.5,4,2,2,有,無,2900000,31351,,0.0,0,頂樓加蓋；其他增建；,RPPNMLOJRHJGFBU07DA,92.5,0.0,0.0,無,
光復鄉,土地,馬佛段81地號,1037.4,,一般農業區,農牧用地,1130826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,1157,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；農作物；,RPWNMLNLRHJGFBU87DA,0.0,0.0,0.0,無,
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉中正南路二段７６之２５號,1505.25,,山坡地保育區,農牧用地,1130807,土地2建物1車位0,全,一層,透天厝,住家用,加強磚造,,69.61,4,2,2,有,無,2050000,29450,,0.0,0,其他增建；,RPSNMLPLRHJGFCU77DA,69.61,0.0,0.0,無,194
吉安鄉,土地,仁廉段887地號,2.0,都市：其他:道路用地,,,1130819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000,1500,,0.0,0,包含公共設施保留地用地；,RPPPMLQLQHJGFAU47DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明仁一街１０７巷５號,102.0,住,,,1130823,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1000429,202.11,4,2,5,有,無,16500000,81639,,0.0,0,含傢俱設備費；其他增建；,RPRNMLPLRHJGFAU47DA,185.88,0.0,16.23,無,195
花蓮市,房地(土地+建物),花蓮縣花蓮市中美十三街６８號五樓之一號,11.49,住,,,1130814,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830722,43.900000000000006,1,1,1,有,無,2370000,53986,,0.0,0,夾層；其他增建；,RPUNMLQLRHJGFAU87DA,29.48,0.0,4.08,有,196
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海二街１３號,142.0,住,,,1130831,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0790811,139.14,4,3,2,有,無,12800000,91994,,0.0,0,頂樓加蓋；其他增建；,RPUNMLRLRHJGFAU97DA,131.76,0.0,7.38,無,197
玉里鎮,房地(土地+建物),花蓮縣玉里鎮城西二街２０之１號,99.0,住,,,1130823,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120424,188.39,5,2,5,有,無,11000000,58390,,0.0,0,,RPPNMLQLRHJGFCU57DA,178.56,0.0,9.83,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福興二街１３號五樓之三,26.86,住,,,1130831,土地2建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130529,78.68,2,2,2,有,無,6600000,83884,,0.0,0,,RPQNMLSKRHJGFAU57DA,51.4,0.0,5.78,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉稻香六街３巷５號,90.0,住,,,1130825,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0851231,182.56,4,2,5,有,無,9160000,50175,,0.0,0,其他增建；,RPVNMLQLRHJGFAU97DA,170.4,0.0,12.16,無,
新城鄉,土地,康樂段447地號,63.37,,鄉村區,乙種建築用地,1130824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1300000,20514,,0.0,0,買賣雙方約定，土地增值稅平均分擔。,RPRNMLOJIIJGFAU98DA,0.0,0.0,0.0,無,
光復鄉,土地,水廣段1097地號,5785.82,,一般農業區,農牧用地,1130809,土地10建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4744372,820,,0.0,0,農作物；,RPSNMLPLRHJGFBU67DA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮忠孝三街１４號,65.0,住,,,1130821,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0870122,92.66,3,2,2,有,無,4800000,51802,,0.0,0,其他增建；,RPPNMLKMRHJGFCU07DA,84.72,0.0,7.94,無,198
花蓮市,土地,福安段677地號,109.0,住,,,1130812,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9230000,84679,,0.0,0,含未保存登記建物不計價,RPXNMLRLRHJGFAU28DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市成功街１６０號,106.0,住,,,1130817,土地1建物1車位0,全,一層,透天厝,住商用,木造,,79.71,4,2,1,有,無,9618000,120662,,0.0,0,地上建物不計價,RPUOMLRLRHJGFAU08DA,68.91,10.8,0.0,無,
吉安鄉,土地,仁恥段295-5地號,14.0,都市：其他:道路用地,,,1130828,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,380000,27143,,0.0,0,包含公共設施保留地用地；,RPXOMLKMRHJGFAU77DA,0.0,0.0,0.0,無,
豐濱鄉,土地,新豐段383地號,48.24,,風景區,農牧用地,1130830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,150000,3109,,0.0,0,,RPQNMLNLRHJGFBU27DA,0.0,0.0,0.0,無,
瑞穗鄉,土地,新舞鶴段133地號,1215.43,,山坡地保育區,農牧用地,1130804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,823,,0.0,0,,RPQNMLNJRHJGFCU17DA,0.0,0.0,0.0,無,
瑞穗鄉,土地,新舞鶴段134地號,1246.8,,山坡地保育區,丙種建築用地,1130804,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,1604,,0.0,0,瑞穗鄉新舞鶴段133134地號不含未辦保存建物,SPQNMLNJRHJGFCU27DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉昌一街２０３之７號,180.0,住,,,1130826,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1080531,458.9,6,2,7,有,無,30500000,66463,,0.0,0,,RPSNMLOJRHJGFAU27DA,424.8,0.0,34.1,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路５號五樓之三,12.81,商,,,1130820,土地1建物1車位0,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130731,94.25,2,2,1,有,有,8880000,94218,,0.0,0,,RPSOMLQLRHJGFAU77DA,62.0,0.0,5.58,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市民德四街２之２０號三樓,17.62,住,,,1130829,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,0920221,98.21000000000001,2,2,1,有,有,6750000,68723,,0.0,0,陽台外推；,RPPOMLOJIIJGFAU88DA,62.65,0.0,11.41,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市中順街５３號,125.0,住,,,1130813,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0801224,234.35,5,3,3,有,無,16000000,68274,,0.0,0,其他增建；,RPROMLOJIIJGFAU09DA,218.85,0.0,15.5,無,
壽豐鄉,土地,忠孝段763-1地號,196.68,農,,,1130819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,8400000,42709,,0.0,0,未登記建物；,RPVOMLSJIIJGFAU27DA,0.0,0.0,0.0,無,
瑞穗鄉,土地,源南段599地號,111.06,,一般農業區,甲種建築用地,1130826,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,201036,1810,,0.0,0,未登記建物格局3房1廳1衛親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；未登記建物；,RPPNMLTKRHJGFCU87EA,0.0,0.0,0.0,無,
鳳林鎮,土地,北林段43-1地號,1010.0,,特定農業區,農牧用地,1130819,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1380000,1366,,0.0,0,,RPPNMLTJIIJGFBU76DA,0.0,0.0,0.0,無,
瑞穗鄉,土地,瑞祥段903地號,1548.23,,山坡地保育區,農牧用地,1130807,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10000000,6459,,0.0,0,未登記建物座落於瑞祥段903-1地號上交易價格包含其他買賣登記案件標的之價格未登記建物；,RPQNMLRJIIJGFCU76DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路５號四樓之三,12.81,商,,,1130827,土地1建物1車位0,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130731,94.25,2,2,1,有,有,8600000,91247,,0.0,0,,RPXNMLQLRHJGFAU18DA,62.0,0.0,5.58,有,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中興路５號四樓之五,14.65,商,,,1130824,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130731,117.1,2,2,2,有,有,10780000,92058,升降機械,9.1,0,,RPPOMLQLRHJGFAU47DA,71.24,0.0,6.26,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路４１５號,70.0,商,,,1130820,土地2建物1車位0,全,一層,透天厝,住家用,木造,,66.08,1,1,1,有,無,15300000,231538,,0.0,0,頂樓加蓋；,RPXNMLTJIIJGFAU47DA,66.08,0.0,0.0,無,
玉里鎮,土地,玉昌段1042地號,137.0,住,,,1130828,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,3650,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLKKRHJGFCU96EA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市德安二街６８巷２８號七樓,17.08,住,,,1130825,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841104,92.89,3,2,2,有,有,4500000,48444,,0.0,0,,RPOPMLKMQHJGFAU86DA,60.41,0.0,7.01,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市華廈街７５號二樓之三,24.68,住,,,1130807,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130701,90.81,1,1,1,有,無,7680000,84572,,0.0,0,,RPQNMLSJIIJGFAU66DA,53.03,0.0,2.95,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市華廈街７５號三樓之三,24.68,住,,,1130809,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130701,90.81,1,1,1,有,無,7200000,79286,,0.0,0,,RPRNMLSJIIJGFAU76DA,53.03,0.0,2.95,有,
新城鄉,土地,嘉新段228地號,97.0,住,,,1130820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1600000,16495,,0.0,0,未登記建物；,RPRPMLSJIIJGFAU96DA,0.0,0.0,0.0,無,199
吉安鄉,土地,草芬段123地號,1356.31,,特定農業區,農牧用地,1130824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,2949,,0.0,0,,RPWNMLTJIIJGFAU37DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慈惠四街２３６巷８號,79.0,住,,,1130810,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0880121,191.22,5,3,3,有,無,12350000,64585,,0.0,0,,RPQOMLTJIIJGFAU86DA,161.05,7.12,23.05,無,
秀林鄉,土地,帛士林段958地號,2042.93,,一般農業區,農牧用地,1130807,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2320000,1136,,0.0,0,,RPTOMLTJIIJGFAU17DA,0.0,0.0,0.0,無,200
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里三路２４之１號,131.0,住,,,1130810,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0700404,148.82,5,2,2,有,無,7100000,47709,,0.0,0,其他增建；,RPQNMLLKIIJGFAU68DA,148.82,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美一街１之１號,61.0,商,,,1130803,土地2建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0730403,138.51,3,2,3,有,無,9500000,68587,,0.0,0,頂樓加蓋；其他增建；,RPRNMLLKIIJGFAU78DA,138.51,0.0,0.0,無,
壽豐鄉,土地,志新段327-1地號,2035.6,都市：其他:道路用地,,,1130826,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7389208,3630,,0.0,0,327-1地號：售價3963877元326-1地號：售價3425331元包含公共設施保留地用地；,RPUNMLOKIIJGFAU76DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市東興二街１５３號二樓之二,38.85,住,,,1130830,土地1建物1車位0,二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0911202,176.39,3,2,2,有,有,8350000,47338,,0.0,0,共有部分含車位一個其他增建；,RPVNMLOJRHJGFAU57DA,101.13,0.0,10.97,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路２８巷４號,180.0,住,,,1130823,土地2建物1車位0,全,一層,透天厝,住家用,木造,0470000,39.33,0,0,0,無,無,9260000,235444,,0.0,0,未登記建物；,RPPNMLLKRHJGFAU76DA,39.33,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國福街１１０巷２８號,129.0,,一般農業區,甲種建築用地,1130815,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130814,173.15,4,2,4,有,無,13850000,79988,,0.0,0,,RPXNMLQKRHJGFAU08DA,163.38,0.0,9.77,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市榮正街１８６巷９號,71.0,住,,,1130802,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0660523,94.46,3,2,3,有,無,8850000,93690,,0.0,0,其他增建；,RPSNMLPLRHJGFAU57DA,94.46,0.0,0.0,無,201
花蓮市,房地(土地+建物),花蓮縣花蓮市進豐街６之１號,82.0,住,,,1130831,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0820320,215.0,3,3,5,有,無,13300000,61860,,0.0,0,其他增建；,RPWNMLOJIIJGFAU86DA,195.98,0.0,19.02,無,202
花蓮市,房地(土地+建物),花蓮縣花蓮市華廈街７５號三樓之一,24.68,住,,,1130807,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130701,90.81,1,1,1,有,無,6500000,71578,,0.0,0,,RPTNMLSJIIJGFAU96DA,53.03,0.0,2.95,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市華廈街７５號三樓之二,23.76,住,,,1130816,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130701,87.43,1,1,1,有,無,6300000,72058,,0.0,0,,RPWNMLSJIIJGFAU27DA,46.75,0.0,7.15,有,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市華廈街７５號七樓之一,32.45,住,,,1130826,土地1建物2車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130701,141.25,2,2,2,有,無,13600000,98861,一樓平面,21.89,1800000,,RPOOMLSJIIJGFAU56DA,70.22,0.0,3.34,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市華廈街７５號七樓之二,32.18,住,,,1130815,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130701,118.43,2,1,2,有,無,11000000,92882,,0.0,0,,RPPOMLSJIIJGFAU66DA,69.67,0.0,3.34,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市華廈街７５號四樓之三,23.76,住,,,1130808,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130701,87.43,1,1,1,有,無,6740000,77090,,0.0,0,,RPQOMLSJIIJGFAU76DA,46.75,0.0,7.15,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市福建街５３５號二樓之一,27.72,商,,,1130818,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750920,84.13000000000001,2,1,2,有,無,4800000,57055,,0.0,0,,RPUNMLLKIIJGFAU09DA,71.4,0.0,3.64,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路４５５巷２３號三樓之一,30.86,住,,,1130819,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110715,113.88,3,2,2,有,無,9500000,83421,,0.0,0,含傢俱設備費；,RPRNMLOKIIJGFAU09DA,68.86,0.0,7.73,有,203
玉里鎮,房地(土地+建物),花蓮縣玉里鎮忠仁路２５號,109.0,住,,,1130826,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0870122,168.38,3,1,4,有,無,7250000,43057,,0.0,0,,RPPNMLOKIIJGFCU09DA,160.86,0.0,7.52,無,204
花蓮市,房地(土地+建物),花蓮縣花蓮市自立路８９巷６３號四樓,30.24,住,,,1130831,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821125,108.05,3,2,2,有,無,5800000,53679,,0.0,0,含傢俱設備費；其他增建；,RPTNMLOKIIJGFAU66DA,80.93,0.0,7.34,有,205
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶南一街１３３號,63.0,住,,,1130828,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0840123,153.33,4,1,3,有,無,11300000,73697,,0.0,0,一樓後方雨遮增建約2.5坪其他增建；,RPXNMLPKIIJGFAU17DA,142.07,11.26,0.0,無,206
玉里鎮,房地(土地+建物),花蓮縣玉里鎮復興街５號,128.0,住,,,1130829,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0640725,224.92,4,2,2,有,無,5300000,23564,,0.0,0,頂樓加蓋；,RPPNMLQKRHJGFCU47DA,224.92,0.0,0.0,無,
壽豐鄉,房地(土地+建物)+車位,花蓮縣壽豐鄉志學新４８之３號,53.03,住,,,1130828,土地1建物1車位1,四層，五層，見其他登記事項,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0880520,152.85,3,2,2,有,有,4350000,28459,一樓平面,13.39,0,頂樓加蓋；,RPOOMLOKIIJGFAU88DA,104.76,0.0,9.02,無,207
吉安鄉,土地,草芬段127地號,1051.4,,特定農業區,農牧用地,1130803,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4147000,3944,,0.0,0,,RPVNMLQKIIJGFAU07DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕一街７巷１弄１７號,136.0,住,,,1130831,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1020603,224.1,5,2,6,有,無,20850000,93039,,0.0,0,頂樓加蓋；其他增建；,RPXNMLQKIIJGFAU27DA,205.56,0.0,18.54,無,208
