編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPRRMLPLIIJGFAU07DA,,95.42,住宅,鋼筋混凝土造,113年9月24日,六層,六層 陽台,全筆移轉
RPRRMLPLIIJGFAU07DA,,32.85,共有部份,鋼筋混凝土造,113年9月24日,六層,,持分移轉
RPRRMLPLIIJGFAU07DA,,15.00,共有部分（停車空間）,鋼筋混凝土造,113年9月24日,六層,,持分移轉
RPPPMLPLIIJGFAU66DA,,95.42,住宅,鋼筋混凝土造,113年9月24日,六層,三層 陽台,全筆移轉
RPPPMLPLIIJGFAU66DA,,32.85,共有部份,鋼筋混凝土造,113年9月24日,六層,,持分移轉
RPROMLNKJIJGFAU56DA,15,136.47,住家用,鋼筋混凝土造,98年11月5日,二層,一層 二層 陽台 雨遮 見其他登記事項,全筆移轉
RPTNMLOKJIJGFAU76DA,7,67.20,集合住宅,鋼筋混凝土造,106年10月3日,五層,二層 陽台,全筆移轉
RPTNMLOKJIJGFAU76DA,7,10.97,共有部份,鋼筋混凝土造,106年10月3日,五層,,持分移轉
RPUNMLOKJIJGFAU86DA,6,53.00,集合住宅,鋼筋混凝土造,107年4月27日,十二層,五層 陽台,全筆移轉
RPPOMLNKJIJGFAU98DA,15,144.53,住家用,鋼筋混凝土造,98年11月5日,二層,一層 二層 陽台 屋頂突出物 雨遮 見其他登記事項,全筆移轉
RPUNMLOKJIJGFAU86DA,6,12.04,本共有部份之項目有防空避難室兼停車空間、機電設備、騎樓、Ｆ梯安全梯、一樓梯廳、一樓門廳、管委會使用空間、車道、Ｃ棟垃圾處理區等９項。,鋼筋混凝土造,107年4月27日,十二層,,持分移轉
RPUNMLOKJIJGFAU86DA,6,15.66,共有部份,鋼筋混凝土造,107年4月27日,十二層,,持分移轉
RPWNMLPKJIJGFAU17DA,42,126.73,住商用,鋼筋混凝土造,71年3月20日,四層,一層 二層 三層 四層,全筆移轉
RPWNMLPKJIJGFAU17DA,42,129.00,住商用,鋼筋混凝土造,71年3月20日,四層,一層 二層 三層 四層,全筆移轉
RPTRMLPLIIJGFAU27DA,,95.42,住宅,鋼筋混凝土造,113年9月24日,六層,六層 陽台,全筆移轉
RPTRMLPLIIJGFAU27DA,,32.85,共有部份,鋼筋混凝土造,113年9月24日,六層,,持分移轉
RPTRMLPLIIJGFAU27DA,,15.00,共有部分（停車空間）,鋼筋混凝土造,113年9月24日,六層,,持分移轉
RPSNMLKLJIJGFAU98DA,19,171.98,住家用,鋼筋混凝土造,94年4月21日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPSNMLLLJIJGFAU09DA,29,228.99,住家用,鋼筋混凝土造,85年2月15日,四層,一層 二層 三層 四層 見其他登記事項,全筆移轉
RPVPMLSKJIJGFAU57DA,26,33.71,住家用,鋼筋混凝土造,87年10月6日,五層,四層 陽台,全筆移轉
RPVPMLSKJIJGFAU57DA,26,17.53,共有部份,鋼筋混凝土造,87年10月6日,五層,,持分移轉
RPPNMLTKJIJGFAU86DA,,58.97,集合住宅,鋼筋混凝土造,113年8月16日,五層,五層 陽台,全筆移轉
RPPNMLTKJIJGFAU86DA,,29.31,共有部份,鋼筋混凝土造,113年8月16日,五層,,持分移轉
RPPNMLTKJIJGFAU86DA,,15.58,共有部分（停車空間）,鋼筋混凝土造,113年8月16日,五層,,持分移轉
RPPNMLTKJIJGFAU86DA,,.29,共有部份,鋼筋混凝土造,113年8月16日,五層,,持分移轉
RPQNMLLKJIJGFAU78DA,2,170.55,住家用,鋼筋混凝土造,112年1月18日,三層,一層 二層 三層 陽台,全筆移轉
RPTNMLPJJIJGFCU96DA,,214.41,住家用,鋼筋混凝土造,113年9月27日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPVQMLMKJIJGFAU07DA,25,102.51,住家用,鋼筋混凝土造,88年10月6日,五層,一層 陽台 夾層,全筆移轉
RPVQMLMKJIJGFAU07DA,25,26.73,共有部份,鋼筋混凝土造,88年10月6日,五層,,持分移轉
RPVOMLPLJIJGFAU27DA,44,74.80,住家用,鋼筋混凝土加強磚造,69年7月19日,二層,一層 二層,全筆移轉
RPPNMLMLRHJGFAU96DA,31,71.88,住家用,鋼筋混凝土造,83年3月2日,七層,一層 平台,全筆移轉
RPPNMLMLRHJGFAU96DA,31,7.48,共有部份,鋼筋混凝土造,83年3月2日,七層,,持分移轉
RPPNMLPJJIJGFCU56DA,,213.27,住家用,鋼筋混凝土造,113年9月27日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLKLJIJGFAU78EA,2,106.45,集合住宅,鋼筋混凝土造,111年6月30日,五層,五層 陽台,全筆移轉
RPPNMLKLJIJGFAU78EA,2,46.26,共有部份,鋼筋混凝土造,111年6月30日,五層,,持分移轉
RPPNMLRKIIJGFAU56DA,,1118.33,倉庫,鋼骨或鋼骨混合造,113年8月26日,一層,一層,全筆移轉
RPROMLLLJIJGFAU09DA,,91.25,住家用,鋼筋混凝土造,,七層,六層 陽台,全筆移轉
RPROMLLLJIJGFAU09DA,39,13.74,共有部份,,74年7月1日,,,持分移轉
RPOQMLMKJIJGFAU98DA,,67.58,集合住宅,鋼筋混凝土造,113年7月31日,十一層,三層 陽台,全筆移轉
RPOQMLMKJIJGFAU98DA,,26.67,共有部份,鋼筋混凝土造,113年7月31日,十一層,,持分移轉
RPUPMLMKJIJGFAU86DA,43,108.97,住商用,鋼筋混凝土加強磚造,70年12月29日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPPNMLMLJIJGFAU88DA,32,248.36,廠房、宿舍、貯藏室,鋼筋混凝土造,81年12月3日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPQOMLOJKIJGFAU56DA,45,140.45,住商用,鋼筋混凝土加強磚造,68年5月19日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPTQMLNJRHJGFAU57DA,31,96.73,住家用,鋼筋混凝土造,82年11月9日,六層,四層 陽台 花台,全筆移轉
RPTQMLNJRHJGFAU57DA,31,34.57,共有部份,鋼筋混凝土造,82年11月9日,六層,,持分移轉
RPSNMLTJRHJGFAU77DA,2,285.22,住家用,鋼筋混凝土造,111年8月24日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物,全筆移轉
RPRNMLOJKIJGFCU76DA,49,188.58,住商用,鋼筋混凝土加強磚造,64年11月17日,二層,一層 二層 陽台 騎樓,全筆移轉
RPSOMLTJRHJGFAU87DA,3,66.74,集合住宅,鋼筋混凝土造,110年11月5日,十一層,六層 陽台,全筆移轉
RPSOMLTJRHJGFAU87DA,3,28.69,共有部份,鋼筋混凝土造,110年11月5日,十一層,,持分移轉
RPUNMLQJRHJGFAU67DA,1,92.04,集合住宅,鋼筋混凝土造,112年7月26日,十五層,十層 陽台,全筆移轉
RPUNMLQJRHJGFAU67DA,1,38.75,共有部份,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPUNMLQJRHJGFAU67DA,1,30.64,共有部分（停車空間、車道）,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPWOMLNJRHJGFAU67DA,5,34.09,集合住宅,鋼筋混凝土造,109年1月2日,七層,五層 陽台,全筆移轉
RPWOMLNJRHJGFAU67DA,5,5.40,共有部份（停車空間）,鋼筋混凝土造,109年1月2日,七層,,持分移轉
RPWOMLNJRHJGFAU67DA,5,17.29,本共有部分之項目有防空避難室、台電受電室、電信室、消防機房、電梯、安全梯、梯廳、梯間、樓梯間等９項,鋼筋混凝土造,109年1月2日,七層,,持分移轉
RPXNMLTJRHJGFAU28DA,30,19.85,住家用,鋼筋混凝土造,83年11月15日,十二層,六層,全筆移轉
RPXNMLTJRHJGFAU28DA,30,6.23,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPXNMLTJRHJGFAU28DA,30,3.38,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPSNMLKMQHJGFAU07DA,29,24.79,住家用,鋼筋混凝土造,84年8月19日,十一層,八層 陽台,全筆移轉
RPSNMLKMQHJGFAU07DA,29,8.31,共有部份,鋼筋混凝土造,84年8月19日,十一層,,持分移轉
RPXOMLTJRHJGFAU38DA,29,28.96,住家用,鋼筋混凝土造,84年4月14日,五層,五層 陽台,全筆移轉
RPXOMLTJRHJGFAU38DA,29,14.82,共有部份,鋼筋混凝土造,84年4月14日,五層,,持分移轉
RPOPMLPJQHJGFAU07DA,44,178.12,住商用,鋼筋混凝土造,69年7月18日,三層,一層 二層 三層 防空避難室 屋頂突出物 騎樓,全筆移轉
RPOOMLTJKIJGFAU86DA,31,66.09,住家用,鋼筋混凝土造,82年9月25日,八層,二層 陽台,全筆移轉
RPOOMLTJKIJGFAU86DA,31,17.09,共有部份,鋼筋混凝土造,82年9月25日,八層,,持分移轉
RPUNMLKLQHJGFAU17DA,35,34.85,住家用,鋼筋混凝土造,78年11月4日,六層,五層 陽台,全筆移轉
RPUNMLKLQHJGFAU17DA,35,9.92,共有部份,鋼筋混凝土造,78年11月4日,六層,,持分移轉
RPVPMLTLQHJGFAU38DA,12,105.88,農舍,鋼筋混凝土造,101年3月13日,二層,一層 二層,全筆移轉
RPXOMLQJRHJGFAU08DA,27,18.39,住家用,鋼筋混凝土造,86年8月27日,七層,五層,全筆移轉
RPXOMLQJRHJGFAU08DA,27,5.53,共有部份,鋼筋混凝土造,86年8月27日,七層,,持分移轉
RPWOMLQJRHJGFAU97DA,41,.37,管理站,鋼筋混凝土造,72年9月10日,二層,一層 二層 騎樓,持分移轉
RPWOMLQJRHJGFAU97DA,41,7.03,共有部份,鋼筋混凝土造,72年9月10日,四層,,持分移轉
RPWOMLQJRHJGFAU97DA,41,75.95,住家用,鋼筋混凝土造,72年9月10日,四層,四層,全筆移轉
RPWOMLQJRHJGFAU97DA,40,1.96,機車停車場,鋼筋混凝土造,73年5月21日,二層,騎樓 地下層,持分移轉
RPPNMLKKRHJGFBU76DA,32,134.09,住商用,鋼筋混凝土造,81年12月16日,二層,一層 二層 陽台 屋頂突出物 騎樓,全筆移轉
RPVNMLMKRHJGFAU47DA,41,77.70,住家用,鋼筋混凝土加強磚造,72年12月21日,二層,一層 二層,全筆移轉
RPRPMLKKRHJGFAU07DA,28,390.23,農舍,鋼筋混凝土造,85年3月21日,三層,一層 二層 三層 陽台 平台 見其他登記事項,全筆移轉
RPQNMLMKRHJGFAU96DA,43,104.84,住家用,鋼筋混凝土加強磚造,70年7月3日,二層,一層 二層,全筆移轉
RPSNMLMKRHJGFAU17DA,38,143.31,住商用,鋼筋混凝土造,75年2月5日,五層,一層 二層 騎樓 地下層,全筆移轉
RPSNMLMKRHJGFAU17DA,38,6.22,共有部份,鋼筋混凝土造,75年2月5日,五層,,持分移轉
RPWNMLLKRHJGFAU47DA,50,108.78,住商用,鋼筋混凝土造,63年10月26日,三層,一層 二層 三層 地下層,全筆移轉
RPWNMLMKRHJGFAU57DA,48,138.83,住家用,鋼筋混凝土加強磚造,65年12月2日,二層,一層 二層 騎樓,全筆移轉
RPQPMLKMQHJGFAU07DA,1,.24,管理員室,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPQPMLKMQHJGFAU07DA,1,70.95,集合住宅,鋼筋混凝土造,112年11月14日,七層,七層 陽台,全筆移轉
RPQPMLKMQHJGFAU07DA,1,20.24,共有部份,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPQPMLKMQHJGFAU07DA,1,21.72,共有部分（停車空間）,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPOOMLLKRHJGFAU76DA,45,109.19,住商用,鋼筋混凝土加強磚造,68年8月21日,二層,一層 二層 騎樓,全筆移轉
RPPPMLSKRHJGFAU67DA,46,131.30,住家用,鋼筋混凝土造,67年3月23日,二層,一層 二層 騎樓,全筆移轉
RPPNMLNKRHJGFCU17DA,3,169.89,住家用,鋼筋混凝土造,110年3月9日,三層,一層 二層 三層 陽台,全筆移轉
RPOPMLNKRHJGFAU07DA,7,48.47,集合住宅,鋼筋混凝土造,106年10月3日,五層,一層,全筆移轉
RPOPMLNKRHJGFAU07DA,7,17.75,共有部份,鋼筋混凝土造,106年10月3日,五層,,持分移轉
RPUQMLNJRHJGFAU67DA,7,35.25,集合住宅,鋼筋混凝土造,106年10月5日,五層,一層,全筆移轉
RPUQMLNJRHJGFAU67DA,7,34.26,共有部份,鋼筋混凝土造,106年10月5日,五層,,持分移轉
RPVPMLSKRHJGFAU28DA,37,119.47,住家用,鋼筋混凝土造,76年6月20日,四層,二層 陽台,全筆移轉
RPVPMLSKRHJGFAU28DA,37,18.87,共有部份,鋼筋混凝土造,76年6月20日,四層,,持分移轉
RPPNMLTKRHJGFAU57DA,30,151.34,住家用,鋼筋混凝土造,83年7月25日,二層,一層 二層 陽台 平台 屋頂突出物,全筆移轉
RPQNMLTKRHJGFAU67DA,31,55.35,住家用,鋼筋混凝土造,82年11月29日,五層,四層 陽台,全筆移轉
RPQNMLTKRHJGFAU67DA,31,12.48,共有部份,鋼筋混凝土造,82年11月29日,五層,,持分移轉
RPQNMLQKRHJGFAU37DA,43,89.82,住家用,鋼筋混凝土加強磚造,70年12月4日,二層,一層 二層,全筆移轉
RPXNMLKLQHJGFAU47DA,50,104.48,住家用,鋼筋混凝土加強磚造,63年4月22日,二層,一層 二層,全筆移轉
RPRNMLQKRHJGFAU47DA,18,229.23,住家用,鋼筋混凝土造,96年1月29日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLQKRHJGFAU27DA,30,22.56,住家用,鋼筋混凝土造,83年11月15日,十二層,七層,全筆移轉
RPPNMLQKRHJGFAU27DA,30,7.02,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPPNMLQKRHJGFAU27DA,30,3.78,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPWPMLSKRHJGFAU38DA,39,122.33,住商用,鋼筋混凝土造,74年9月10日,二層,一層 二層 陽台 屋頂突出物 騎樓,全筆移轉
RPTNMLTKRHJGFAU97DA,42,81.49,住家用,鋼筋混凝土加強磚造,71年10月1日,二層,一層 二層 陽台,全筆移轉
RPTOMLNKRHJGFAU47DA,13,.86,共有部分（管委會空間）,鋼筋混凝土造,101年1月19日,十層,,持分移轉
RPSPMLKMQHJGFAU27DA,33,174.61,工廠、宿舍、倉庫,鋼筋混凝土造,81年2月15日,三層,一層 二層 三層 陽台,全筆移轉
RPTOMLNKRHJGFAU47DA,13,48.79,集合住宅,鋼筋混凝土造,101年1月19日,十層,八層 陽台,全筆移轉
RPTOMLNKRHJGFAU47DA,13,18.82,共有部份,鋼筋混凝土造,101年1月19日,十層,,持分移轉
RPPNMLTKRHJGFCU77DA,41,106.26,住商用,加強磚造,72年12月21日,二層,一層 二層 陽台 騎樓,全筆移轉
RPUNMLKLRHJGFAU27DA,6,90.66,工業社區集合住宅,鋼筋混凝土造,107年12月3日,五層,二層 陽台,全筆移轉
RPUNMLKLRHJGFAU27DA,6,23.17,本共同部分之項目有停車空間、安全梯、梯廳、電梯及屋突部分等５項,鋼筋混凝土造,107年12月3日,五層,,持分移轉
RPWOMLQLQHJGFAU08DA,29,35.39,住家用,鋼筋混凝土造,85年1月4日,六層,六層 陽台,全筆移轉
RPWOMLQLQHJGFAU08DA,29,13.40,共有部份,鋼筋混凝土造,85年1月4日,六層,,持分移轉
RPQNMLNLRHJGFAU17DA,1,71.02,集合住宅,鋼筋混凝土造,112年11月29日,五層,三層 陽台,全筆移轉
RPQNMLNLRHJGFAU17DA,1,35.78,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPQNMLKLRHJGFAU96EA,1,72.72,集合住宅,鋼筋混凝土造,112年12月4日,十層,九層 陽台,全筆移轉
RPUOMLNLRHJGFAU67DA,46,204.19,住商用,鋼筋混凝土造,67年11月8日,三層,一層 二層 三層 防空避難室 屋頂突出物 騎樓,全筆移轉
RPQNMLKLRHJGFAU96EA,1,37.57,共有部份,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPQNMLKLRHJGFAU96EA,1,.05,共有部分（停車空間）,鋼筋混凝土造,112年12月4日,十層,,持分移轉
RPRPMLKMQHJGFAU17DA,18,225.34,住家用,鋼筋混凝土造,95年4月26日,三層,一層 二層 三層 陽台,全筆移轉
RPWNMLNJRHJGFAU57DA,3,59.10,集合住宅,鋼筋混凝土造,110年8月30日,五層,二層 陽台,全筆移轉
RPWNMLNJRHJGFAU57DA,3,6.65,共有部份,鋼筋混凝土造,110年8月30日,五層,,持分移轉
RPXNMLNLRHJGFAU87DA,30,124.47,住家用,鋼筋混凝土造,83年9月29日,三層,一層 二層 三層 陽台 平台 屋頂突出物 花台,全筆移轉
RPWNMLNJRHJGFAU57DA,3,15.27,共有部分（Ａ棟）,鋼筋混凝土造,110年8月30日,五層,,持分移轉
RPWNMLNJRHJGFAU57DA,3,12.90,共有部份（車棚）,鋼鐵（骨）造無牆,110年8月30日,五層,,持分移轉
RPPNMLMKRHJGFAU86DA,8,215.01,住家用,鋼筋混凝土造,105年10月31日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLTKRHJGFBU77DA,25,140.72,住家用,鋼筋混凝土造,89年1月26日,三層,一層 二層 三層 陽台,全筆移轉
RPOOMLQKRHJGFAU27DA,9,259.67,住家用,鋼筋混凝土造,104年7月8日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPQNMLNLRHJGFCU37DA,1,184.13,住家用,鋼筋混凝土造,112年4月24日,三層,一層 二層 三層 陽台,全筆移轉
RPUNMLNKRHJGFAU47DA,2,75.17,集合住宅,鋼筋混凝土造,111年5月31日,五層,五層 陽台,全筆移轉
RPUNMLNKRHJGFAU47DA,2,12.11,共有部份,鋼筋混凝土造,111年5月31日,五層,,持分移轉
RPUNMLNKRHJGFAU47DA,2,.15,共有部分（管理室）,鋼筋混凝土造,111年5月31日,五層,,持分移轉
RPTOMLNLRHJGFAU57DA,38,483.74,廠房,鋼筋混凝土加強磚造,75年12月31日,一層,一層 防空避難室,全筆移轉
RPTNMLOLRHJGFAU57DA,30,155.44,住家用,鋼筋混凝土造,83年9月30日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLOJRHJGFBU07DA,40,92.50,住家用,鋼筋混凝土加強磚造,73年11月5日,二層,一層 二層,全筆移轉
RPSOMLNLRHJGFAU47DA,36,484.23,住工用,鋼筋混凝土造,77年11月14日,三層,一層 二層 三層 防空避難室 見其他登記事項,全筆移轉
RPUNMLNLRHJGFAU57DA,29,168.71,住家用,鋼筋混凝土造,84年8月2日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPPNMLQLRHJGFAU37DA,25,113.78,住家用,鋼筋混凝土造,88年5月20日,五層,四層 五層 陽台 見其他登記事項,全筆移轉
RPSNMLPLRHJGFCU77DA,,69.61,住家用,加強磚造,,一層,一層,全筆移轉
RPPNMLQLRHJGFAU37DA,25,13.51,停車空間,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPPNMLQLRHJGFAU37DA,25,25.46,共有部份,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPRNMLPLRHJGFAU47DA,13,202.11,住家用,鋼筋混凝土造,100年4月29日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPVNMLQLRHJGFAU97DA,28,182.56,住家用,鋼筋混凝土造,85年12月31日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUNMLRLRHJGFAU97DA,34,139.14,住家用,鋼筋混凝土造,79年8月11日,二層,一層 二層 陽台,全筆移轉
RPPNMLQLRHJGFCU57DA,1,188.39,住家用,鋼筋混凝土造,112年4月24日,三層,一層 二層 三層 陽台,全筆移轉
RPQNMLSKRHJGFAU57DA,,57.18,集合住宅,鋼筋混凝土造,113年5月29日,五層,五層 陽台,全筆移轉
RPQNMLSKRHJGFAU57DA,,21.50,共有部份,鋼筋混凝土造,113年5月29日,五層,,持分移轉
RPUNMLQLRHJGFAU87DA,30,33.56,住家用,鋼筋混凝土造,83年7月22日,五層,五層 陽台,全筆移轉
RPUNMLQLRHJGFAU87DA,30,10.34,共有部份,鋼筋混凝土造,83年7月22日,五層,,持分移轉
RPPNMLKMRHJGFCU07DA,27,92.66,住商用,鋼筋混凝土加強磚造,87年1月22日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPUOMLRLRHJGFAU08DA,,79.71,住商用,木造,,一層,一層 車庫,全筆移轉
RPSOMLQLRHJGFAU77DA,,67.58,集合住宅,鋼筋混凝土造,113年7月31日,十一層,五層 陽台,全筆移轉
RPSOMLQLRHJGFAU77DA,,26.67,共有部份,鋼筋混凝土造,113年7月31日,十一層,,持分移轉
RPSNMLOJRHJGFAU27DA,5,458.90,住家用,鋼筋混凝土造,108年5月31日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPROMLOJIIJGFAU09DA,33,234.35,住家用,鋼筋混凝土造,80年12月24日,三層,一層 二層 三層 陽台 屋頂突出物 騎樓,全筆移轉
RPPOMLOJIIJGFAU88DA,22,.30,住家用,鋼骨造,92年2月21日,十二層,一層 二層,持分移轉
RPPOMLOJIIJGFAU88DA,22,73.46,住家用,鋼骨造,92年2月21日,十二層,三層 陽台,全筆移轉
RPPOMLOJIIJGFAU88DA,22,10.15,共有部份,鋼骨造,92年2月21日,十二層,,持分移轉
RPPOMLOJIIJGFAU88DA,22,.30,住家用,鋼骨造,92年2月21日,十二層,一層 二層,持分移轉
RPPOMLOJIIJGFAU88DA,22,14.00,共有部份,鋼骨造,92年2月21日,十二層,,持分移轉
RPXNMLTJIIJGFAU47DA,,66.08,住家用,木造,,一層,一層 騎樓,全筆移轉
RPQNMLSJIIJGFAU66DA,,55.98,集合住宅,鋼筋混凝土造,113年7月1日,七層,二層 陽台,全筆移轉
RPQNMLSJIIJGFAU66DA,,34.83,共有部份,鋼筋混凝土造,113年7月1日,七層,,持分移轉
RPPOMLQLRHJGFAU47DA,,77.50,集合住宅,鋼筋混凝土造,113年7月31日,十一層,四層 陽台,全筆移轉
RPPOMLQLRHJGFAU47DA,,30.50,共有部份,鋼筋混凝土造,113年7月31日,十一層,,持分移轉
RPPOMLQLRHJGFAU47DA,,9.11,共有部份,鋼筋混凝土造,113年7月31日,十一層,,持分移轉
RPRNMLSJIIJGFAU76DA,,55.98,集合住宅,鋼筋混凝土造,113年7月1日,七層,三層 陽台,全筆移轉
RPRNMLSJIIJGFAU76DA,,34.83,共有部份,鋼筋混凝土造,113年7月1日,七層,,持分移轉
RPOPMLKMQHJGFAU86DA,29,67.42,住家用,鋼筋混凝土造,84年11月4日,十層,七層 陽台,全筆移轉
RPOPMLKMQHJGFAU86DA,29,10.36,共有部份,鋼筋混凝土造,84年11月4日,十層,,持分移轉
RPOPMLKMQHJGFAU86DA,29,15.11,共有部份,鋼筋混凝土造,84年11月4日,十層,,持分移轉
RPXNMLQLRHJGFAU18DA,,67.58,集合住宅,鋼筋混凝土造,113年7月31日,十一層,四層 陽台,全筆移轉
RPXNMLQLRHJGFAU18DA,,26.67,共有部份,鋼筋混凝土造,113年7月31日,十一層,,持分移轉
RPQNMLLKIIJGFAU68DA,43,148.82,住商用,鋼筋混凝土加強磚造,70年4月4日,二層,一層 二層 騎樓,全筆移轉
RPQOMLTJIIJGFAU86DA,26,191.22,住家用,鋼筋混凝土造,88年1月21日,三層,一層 二層 三層 陽台 平台 屋頂突出物 見其他登記事項,全筆移轉
RPRNMLLKIIJGFAU78DA,40,138.51,住商用,鋼筋混凝土造,73年4月3日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPPNMLLKRHJGFAU76DA,,39.33,住家用,木造,47年0月0日,一層,一層,全筆移轉
RPSNMLPLRHJGFAU57DA,47,94.46,住商用,鋼筋混凝土加強磚造,66年5月23日,二層,一層 二層 騎樓,全筆移轉
RPVNMLOJRHJGFAU57DA,22,112.10,住家用,鋼筋混凝土造,91年12月2日,十三層,二層 陽台,全筆移轉
RPVNMLOJRHJGFAU57DA,22,64.29,共有部份,鋼筋混凝土造,91年12月2日,十三層,,持分移轉
RPTNMLSJIIJGFAU96DA,,55.98,集合住宅,鋼筋混凝土造,113年7月1日,七層,三層 陽台,全筆移轉
RPTNMLSJIIJGFAU96DA,,34.83,共有部份,鋼筋混凝土造,113年7月1日,七層,,持分移轉
RPWNMLSJIIJGFAU27DA,,53.90,集合住宅,鋼筋混凝土造,113年7月1日,七層,三層 陽台,全筆移轉
RPWNMLSJIIJGFAU27DA,,33.53,共有部份,鋼筋混凝土造,113年7月1日,七層,,持分移轉
RPXNMLQKRHJGFAU08DA,,173.15,住宅,鋼筋混凝土造,113年8月14日,三層,一層 二層 三層 陽台,全筆移轉
RPPOMLSJIIJGFAU66DA,,73.01,集合住宅,鋼筋混凝土造,113年7月1日,七層,七層 陽台,全筆移轉
RPPOMLSJIIJGFAU66DA,,45.42,共有部份,鋼筋混凝土造,113年7月1日,七層,,持分移轉
RPWNMLOJIIJGFAU86DA,31,215.00,住商用,鋼筋混凝土造,82年3月20日,四層,一層 二層 三層 四層 陽台 屋頂突出物 見其他登記事項,全筆移轉
RPOOMLSJIIJGFAU56DA,,73.56,集合住宅,鋼筋混凝土造,113年7月1日,七層,七層 陽台,全筆移轉
RPOOMLSJIIJGFAU56DA,,45.80,共有部份,鋼筋混凝土造,113年7月1日,七層,,持分移轉
RPOOMLSJIIJGFAU56DA,,21.89,共有部分（停車空間）,鋼筋混凝土造,113年7月1日,七層,,持分移轉
RPUNMLLKIIJGFAU09DA,38,75.04,住家用,鋼筋混凝土造,75年9月20日,四層,二層 陽台,全筆移轉
RPUNMLLKIIJGFAU09DA,38,9.09,共有部份,鋼筋混凝土造,75年9月20日,四層,,持分移轉
RPRNMLOKIIJGFAU09DA,2,76.59,集合住宅,鋼筋混凝土造,111年7月15日,七層,三層 陽台,全筆移轉
RPRNMLOKIIJGFAU09DA,2,37.29,共有部份,鋼筋混凝土造,111年7月15日,七層,,持分移轉
RPPNMLOKIIJGFCU09DA,27,168.38,住家用,鋼筋混凝土造,87年1月22日,三層,一層 二層 三層 陽台,全筆移轉
RPTNMLOKIIJGFAU66DA,31,88.27,住家用,鋼筋混凝土造,82年11月25日,五層,四層 陽台,全筆移轉
RPTNMLOKIIJGFAU66DA,31,19.78,共有部份,鋼筋混凝土造,82年11月25日,五層,,持分移轉
RPQOMLSJIIJGFAU76DA,,53.90,集合住宅,鋼筋混凝土造,113年7月1日,七層,四層 陽台,全筆移轉
RPQOMLSJIIJGFAU76DA,,33.53,共有部份,鋼筋混凝土造,113年7月1日,七層,,持分移轉
RPPNMLQKRHJGFCU47DA,49,224.92,住商用,鋼筋混凝土加強磚造,64年7月25日,二層,一層 二層 騎樓,全筆移轉
RPOOMLOKIIJGFAU88DA,25,113.78,住家用,鋼筋混凝土造,88年5月20日,五層,四層 五層 陽台 見其他登記事項,全筆移轉
RPXNMLPKIIJGFAU17DA,30,153.33,停車位、住宅,鋼筋混凝土造,84年1月23日,四層,一層 二層 三層 四層 見其他登記事項,全筆移轉
RPOOMLOKIIJGFAU88DA,25,13.40,停車空間,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPOOMLOKIIJGFAU88DA,25,25.67,共有部份,鋼筋混凝土造,88年5月20日,五層,,持分移轉
RPXNMLQKIIJGFAU27DA,11,224.10,住家用,鋼筋混凝土造,102年6月3日,三層,一層 二層 三層 陽台,全筆移轉
RPOOMLRLRHJGFAU47DA,46,118.87,住商用,鋼筋混凝土加強磚造,67年11月20日,二層,一層 二層 騎樓,全筆移轉
RPWNMLMLIIJGFAU86DA,14,175.83,農舍,鋼筋混凝土造,99年10月18日,三層,一層 二層 三層 陽台 雨遮,全筆移轉
