編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPPOMLKLJIJGFAU78DA,嘉南段,98.00,都市：住,1,1,全筆移轉,00320008
RPPNMLPLJIJGFAU56DA,南埔段,92.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,25290008
RPPOMLQKIIJGFAU56DA,林森段,89.00,都市：住,1,1,全筆移轉,19070001
RPPNMLTKJIJGFAU96EA,福祥段,94.00,都市：住,1,1,全筆移轉,09240001
RPSOMLLLJIJGFAU56DA,萬壽段一小段,401.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01470071
RPSOMLLLJIJGFAU56DA,萬壽段一小段,17.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01470073
RPSOMLLLJIJGFAU56DA,萬壽段一小段,4.46,非都市：鄉村區 ; 非都市編定：交通用地,1941,12,持分移轉,01580003
RPSOMLLLJIJGFAU56DA,萬壽段一小段,7.93,非都市：鄉村區 ; 非都市編定：交通用地,1941,12,持分移轉,01640002
RPXNMLPLJIJGFAU37DA,功學段,86.56,都市：住,1,1,全筆移轉,08060000
RPSOMLLLJIJGFAU56DA,萬壽段一小段,16.97,非都市：鄉村區 ; 非都市編定：乙種建築用地,1941,12,持分移轉,01750000
RPSOMLLLJIJGFAU56DA,萬壽段一小段,6.50,非都市：鄉村區 ; 非都市編定：特定目的事業用地,1941,12,持分移轉,01760010
RPPNMLPLJIJGFBU76EA,新庄段,1204.38,非都市：一般農業區 ; 非都市編定：甲種建築用地,3,1,持分移轉,08130000
RPRNMLTKJIJGFBU17DA,馬遠段,2580.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,05850000
RPRNMLQLJIJGFAU86DA,路內段,1184.63,都市：農,1,1,全筆移轉,06660000
RPRNMLQLJIJGFAU86DA,路內段,1763.70,都市：農,1,1,全筆移轉,06710002
RPRNMLQLJIJGFAU86DA,路內段,33.05,都市：農,1,1,全筆移轉,06710003
RPQOMLPLJIJGFAU76DA,民孝段,35.38,都市：住,10000,168,持分移轉,00610000
RPSOMLPLJIJGFAU96DA,光輝段,1072.00,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06090000
RPRNMLNKJIJGFAU09DA,慈安段,24.94,都市：住,20000,934,持分移轉,06640000
RPQNMLLLJIJGFCU09DA,玉昌段,12.00,都市：其他:住宅區,1,1,全筆移轉,15620003
RPQNMLLLJIJGFCU09DA,玉昌段,97.00,都市：其他:住宅區,1,1,全筆移轉,15630000
RPQOMLRLJIJGFAU96DA,克來寶段,100.00,都市：住,1,1,全筆移轉,03210000
RPQNMLSKJIJGFBU07EA,箭瑛段,1324.06,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,08350000
RPOOMLRLJIJGFAU76DA,慈安段,72.00,都市：住,1,1,全筆移轉,07590001
RPVNMLSLJIJGFAU47DA,道拉斯段,2540.30,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,04290000
RPQNMLMLJIJGFCU56DA,神社段,487.45,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,11840000
RPQNMLMLJIJGFCU56DA,神社段,1521.84,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,11890000
RPSOMLRLJIJGFAU17DA,主商段,37.00,都市：商,1,1,全筆移轉,03270000
RPSOMLRLJIJGFAU17DA,主商段,5.00,都市：商,1,1,全筆移轉,03270001
RPSOMLRLJIJGFAU17DA,主商段,1.00,都市：商,1,1,全筆移轉,03270002
RPSOMLRLJIJGFAU17DA,主商段,4.00,都市：其他:公園兼兒童遊樂場用地,1,1,全筆移轉,03270003
RPRNMLSLJIJGFAU07DA,福興段,107.00,都市：住,1,1,全筆移轉,06390004
RPPNMLPLJIJGFBU66DA,南平段,1292.39,非都市：一般農業區 ; 非都市編定：農牧用地,3,1,持分移轉,07300000
RPPNMLPLJIJGFBU66DA,南平段,835.18,非都市：一般農業區 ; 非都市編定：農牧用地,3,1,持分移轉,07310000
RPXNMLSLJIJGFAU67DA,大漢段,258.98,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,11380002
RPVNMLPJJIJGFCU17DA,玉璞段,201.00,都市：其他:住宅區,1,1,全筆移轉,18630010
RPSQMLQLJIJGFAU27DA,慶豐段,42.25,都市：住,4,1,持分移轉,06220012
RPSNMLTLJIJGFAU27DA,烏杙段,702.29,都市：農,1,1,全筆移轉,00720000
RPSNMLTLJIJGFAU27DA,烏杙段,1491.26,都市：農,1,1,全筆移轉,00840000
RPPOMLRLJIJGFAU86DA,莊敬段,27.75,都市：住,2000,130,持分移轉,04350000
RPROMLSLJIJGFAU17DA,德布克段,2660.94,都市：農,1,1,全筆移轉,04340000
RPROMLSLJIJGFAU17DA,德布克段,1058.00,都市：農,1,1,全筆移轉,04340001
RPOOMLQLJIJGFCU96EA,源城段,25.43,非都市：特定農業區 ; 非都市編定：水利用地,35,1,持分移轉,01220000
RPTOMLPLJIJGFAU07DA,自強段,181.00,都市：住,1,1,全筆移轉,02620000
RPUNMLTLJIJGFAU47DA,宜寧段,90.00,都市：其他:道路用地,1,1,全筆移轉,00990000
RPOQMLQLJIJGFAU86DA,國股段,26.44,都市：住,756,52,持分移轉,02410000
RPUOMLSLJIJGFAU47DA,國光段,12.27,都市：商,10000,303,持分移轉,00450000
RPWNMLSLJIJGFAU57DA,莊敬段,15.41,都市：住,1000,23,持分移轉,01310000
RPPNMLTLJIJGFCU17DA,屋拉力段,375.34,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,14630000
RPPNMLTLJIJGFCU17DA,屋拉力段,24.85,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,14680000
RPPNMLTLJIJGFCU17DA,屋拉力段,35.71,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,14700000
RPPNMLTLJIJGFCU17DA,屋拉力段,105.75,非都市：山坡地保育區 ; 非都市編定：交通用地,1,1,全筆移轉,14710000
RPPNMLTLJIJGFCU17DA,屋拉力段,53.54,非都市：鄉村區 ; 非都市編定：交通用地,1,1,全筆移轉,14720000
RPQOMLQLJIJGFCU17EA,源城段,25.43,非都市：特定農業區 ; 非都市編定：水利用地,35,1,持分移轉,01220000
RPROMLQLJIJGFCU27EA,源城段,25.43,非都市：特定農業區 ; 非都市編定：水利用地,35,1,持分移轉,01220000
RPXNMLKLJIJGFAU86DA,溪口段,1034.53,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02160000
RPURMLMKJIJGFAU07DA,裕民段,42.50,都市：住,4,1,持分移轉,06240000
RPTNMLTLJIJGFAU37DA,民意段,80.00,都市：住,1,1,全筆移轉,07950000
RPRNMLMJKIJGFAU98DA,南華段,205.47,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,09570001
RPQOMLSLIIJGFAU96DA,慈惠段,23.76,都市：住,100000,5847,持分移轉,03590000
RPWPMLQLJIJGFAU57DA,國股段,19.32,都市：住,756,38,持分移轉,02410000
RPPOMLQLJIJGFCU07EA,源城段,25.43,非都市：特定農業區 ; 非都市編定：水利用地,35,1,持分移轉,01220000
RPQNMLPKJIJGFAU56DA,民勤段,151.00,都市：住,1,1,全筆移轉,02230000
RPQQMLQLJIJGFAU07DA,國股段,27.46,都市：住,756,54,持分移轉,02410000
RPQPMLQLJIJGFAU96DA,國股段,13.73,都市：住,756,27,持分移轉,02410000
RPTNMLMJKIJGFAU56DA,宜昌段,81.00,都市：住,1,1,全筆移轉,10990000
RPPOMLQLJIJGFAU76DA,國股段,13.22,都市：住,756,26,持分移轉,02410000
RPUNMLNJKIJGFAU76DA,池南段,54.59,都市：農,1,1,全筆移轉,04220000
RPUNMLNJKIJGFAU76DA,池南段,4.90,都市：農,1,1,全筆移轉,04230000
RPUNMLNJKIJGFAU76DA,池南段,57.86,都市：農,1,1,全筆移轉,04320000
RPOOMLNJKIJGFAU88DA,池南段,88.36,都市：農,1,1,全筆移轉,04220001
RPOOMLNJKIJGFAU88DA,池南段,51.33,都市：農,1,1,全筆移轉,04320001
RPSNMLMJKIJGFAU09DA,明義段,33.12,都市：商,16,1,持分移轉,12210000
RPSNMLMJKIJGFAU09DA,明義段,.50,都市：其他:道路用地,16,1,持分移轉,12210001
RPVNMLOJKIJGFAU96DA,自強段,218.00,都市：住,1,1,全筆移轉,04130000
RPQOMLNJKIJGFAU09DA,樹人段,6.84,都市：住,10000,63,持分移轉,05230000
RPQOMLNJKIJGFAU09DA,樹人段,7.76,都市：商,10000,63,持分移轉,05430000
RPXNMLOJKIJGFAU17DA,富國段,6.74,都市：商,10000,116,持分移轉,02900000
RPPNMLSLJIJGFBU07EA,鳳明段,302.00,都市：其他:農業區,1,1,全筆移轉,08130000
RPTNMLOJKIJGFAU76DA,民享段,119.00,都市：商,1,1,全筆移轉,06430000
RPTNMLOJKIJGFAU76DA,民享段,18.00,都市：商,1,1,全筆移轉,06440000
RPTNMLOJKIJGFAU76DA,民享段,18.00,都市：商,1,1,全筆移轉,06450000
RPTNMLOJKIJGFAU76DA,民享段,119.00,都市：商,1,1,全筆移轉,06460000
RPUOMLNJKIJGFAU86DA,福安段,10.08,都市：商,24,1,持分移轉,02170000
RPSOMLQLJIJGFCU37EA,源城段,25.43,非都市：特定農業區 ; 非都市編定：水利用地,35,1,持分移轉,01220000
RPRPMLQLJIJGFAU07DA,國股段,27.46,都市：住,756,54,持分移轉,02410000
RPVOMLQLJIJGFAU37DA,國股段,13.73,都市：住,756,27,持分移轉,02410000
RPPNMLPLJIJGFCU76DA,埔頭段,511.23,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,13010000
RPSNMLOJKIJGFCU86DA,麻汝段,1213.24,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,06980000
RPPNMLTLJIJGFCU27EA,後湖段,3790.72,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,14660000
RPWNMLTLJIJGFAU67DA,廣賢段,1840.84,非都市：一般農業區 ; 非都市編定：農牧用地,2,1,持分移轉,00410000
RPVPMLQLJIJGFAU47DA,國股段,27.46,都市：住,756,54,持分移轉,02410000
RPSPMLQLJIJGFAU17DA,國股段,26.44,都市：住,756,52,持分移轉,02410000
RPPNMLTLJIJGFBU07DA,大興段,458.56,非都市：一般農業區 ; 非都市編定：農牧用地,6,3,持分移轉,11090000
RPWOMLNJKIJGFAU07DA,福祥段,1.00,都市：其他:道路用地,1,1,全筆移轉,00770001
RPPNMLTLJIJGFBU07DA,大興段,2127.16,非都市：一般農業區 ; 非都市編定：農牧用地,6,3,持分移轉,11120000
RPWOMLNJKIJGFAU07DA,福祥段,88.00,都市：住,1,1,全筆移轉,00780001
RPRNMLOJKIJGFBU66DA,溪州段,2874.61,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02600003
RPPNMLNJKIJGFCU09DA,泰林段,994.99,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,17240000
RPQNMLNJKIJGFBU56EA,南平段,663.48,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,01880000
RPUNMLQJKIJGFAU07DA,福安段,100.00,都市：住,1,1,全筆移轉,14000027
RPQNMLOJKIJGFBU56DA,溪州段,2874.60,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02600011
RPPNMLKKRHJGFCU86DA,舊田段,47.67,非都市：鄉村區 ; 非都市編定：乙種建築用地,2,1,持分移轉,09320002
RPTNMLOJRHJGFAU37DA,林森段,73.00,都市：住,1,1,全筆移轉,14960000
RPPNMLQKRHJGFBU47EA,支亞干段,1264.84,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,07440000
RPPNMLTKRHJGFAU67EA,嘉北段,98.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01190000
RPPNMLSKRHJGFCU67DA,源北段,60.22,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,15570000
RPPNMLKLJIJGFCU98EA,新舞鶴段,116.40,非都市：山坡地保育區 ; 非都市編定：丙種建築用地,1,1,全筆移轉,05610000
RPPNMLSKRHJGFBU67EA,支亞干段,1090.38,非都市：山坡地保育區 ; 非都市編定：農牧用地,4,1,持分移轉,23880000
RPPNMLQJRHJGFBU27DA,東富段,93.74,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,864,持分移轉,08090000
RPVOMLQJRHJGFAU87DA,仁愛段,24.29,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,936,持分移轉,00280000
RPQNMLKKRHJGFCU96DA,玉東段,1.38,都市：其他:農業區,4,1,持分移轉,04060001
RPQNMLKKRHJGFCU96DA,玉東段,1.24,都市：其他:農業區,4,1,持分移轉,04090000
RPPNMLNLRHJGFCU37EA,崙布山段,492.21,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,13950000
RPQOMLQJRHJGFAU37DA,國風段,100.00,都市：住,1,1,全筆移轉,16300018
RPQNMLSKRHJGFBU77EA,支亞干段,140.70,非都市：山坡地保育區 ; 非都市編定：農牧用地,4,1,持分移轉,24360000
RPROMLTJRHJGFAU77DA,山廣段,1200.98,非都市：一般農業區 ; 非都市編定：林業用地,1,1,全筆移轉,08530001
RPVOMLMLQHJGFAU57DA,國股段,2085.43,都市：農,1,1,全筆移轉,03870000
RPRNMLPLRHJGFBU57DA,箭瑛段,3574.98,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,01080000
RPPNMLPLRHJGFAU37EA,吳全段,238.33,都市：其他:道路用地,2,1,持分移轉,08400001
RPPNMLPLRHJGFAU37EA,吳全段,468.41,都市：其他:道路用地,2,1,持分移轉,08410001
RPTNMLPLRHJGFCU87DA,玉璞段,198.00,都市：其他:住宅區,1,1,全筆移轉,33760000
RPQNMLRLRHJGFCU77DA,富豐段,3000.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,19290001
RPSOMLKKRHJGFAU07DA,榮光段,20000.00,都市：農,1,1,全筆移轉,00460011
RPSOMLKKRHJGFAU07DA,榮光段,20000.00,都市：其他:農業區,1,1,全筆移轉,00460012
RPRNMLKKRHJGFAU86DA,南埔段,94.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,25240007
RPRNMLKKRHJGFAU86DA,南埔段,135.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,25250006
RPTOMLKKRHJGFAU17DA,慈惠段,10.83,都市：住,18,1,持分移轉,08900000
RPUOMLKKRHJGFAU27DA,慈惠段,10.83,都市：住,18,1,持分移轉,08900000
RPRPMLSKRHJGFAU87DA,東昌段,20.58,都市：農,1,1,全筆移轉,07530009
RPVNMLNLRHJGFBU77DA,北林段,501.16,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02240002
RPUOMLNKRHJGFAU57DA,吳全段,14.18,都市：農,10000,107,持分移轉,09510000
RPPNMLRLRHJGFCU67DA,埔頭段,2970.25,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,12030000
RPQNMLPLRHJGFBU47DA,鳳凰段,3000.00,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06650001
RPWNMLRJIIJGFAU17DA,莊敬段,16.56,都市：住,10000,151,持分移轉,02580000
RPXOMLNKRHJGFAU87DA,路內段,52.76,都市：住,100000,4437,持分移轉,03790000
RPWNMLPLRHJGFAU97DA,自強段,24.64,都市：住,3000,96,持分移轉,05740091
RPQOMLOJIIJGFAU98DA,下月段,1261.44,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,03300000
RPQOMLOJIIJGFAU98DA,下月段,1426.99,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,03310000
RPVOMLOJIIJGFAU86DA,宜安段,106.00,都市：住,1,1,全筆移轉,04370004
RPSOMLKMRHJGFAU27DA,富國段,4.51,都市：商,1000,16,持分移轉,02380004
RPSOMLOJIIJGFAU56DA,民孝段,34.54,都市：住,10000,164,持分移轉,00610000
RPOOMLQLRHJGFAU37DA,路內段,372.18,都市：農,1,1,全筆移轉,08240000
RPVNMLOJIIJGFAU76DA,富國段,22.14,都市：商,10000,192,持分移轉,03200000
RPPNMLNLRHJGFCU27DA,信農段,82.36,非都市：山坡地保育區 ; 非都市編定：丙種建築用地,1,1,全筆移轉,06030000
RPPNMLKMRHJGFBU07EA,東富段,218.66,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,10830000
RPWOMLKMRHJGFAU67DA,富國段,15.00,都市：住,1000,26,持分移轉,05310000
RPQNMLOJIIJGFAU88DA,仁恥段,44.95,都市：住,400000,9820,持分移轉,00360000
RPOOMLOJIIJGFAU78DA,嘉北段,98.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00910000
RPWOMLNKRHJGFAU77DA,路內段,46.31,都市：住,100000,899,持分移轉,03740000
RPSNMLRJIIJGFAU76DA,吳全段,14.31,都市：農,10000,108,持分移轉,09510000
RPPNMLSJIIJGFCU86EA,源城段,3601.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,09920000
RPVOMLKMRHJGFAU57DA,主商段,6.16,都市：商,10000,127,持分移轉,06470000
RPPNMLKLRHJGFCU96DA,宮前段,297.44,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00320000
RPXNMLOJIIJGFAU96DA,仁義段,79.00,都市：住,1,1,全筆移轉,09710000
RPRNMLNLRHJGFBU37DA,馬遠段,6154.00,非都市：山坡地保育區 ; 非都市編定：林業用地,1,1,全筆移轉,13330586
RPTNMLTJIIJGFAU07DA,富國段,3.67,都市：商,1000,13,持分移轉,02380004
RPSNMLRLRHJGFAU77DA,民勤段,19.93,都市：住,1000,47,持分移轉,00860004
RPQNMLTJIIJGFAU76DA,裕民段,8.58,都市：商,30000,260,持分移轉,02130000
RPQNMLSJIIJGFCU96EA,源城段,1571.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,09930000
RPQOMLQLRHJGFAU57DA,民享段,12.81,都市：商,10000,230,持分移轉,05120000
RPUNMLTJIIJGFAU17DA,富國段,3.67,都市：商,1000,13,持分移轉,02380004
RPQPMLSJIIJGFAU86DA,林森段,117.00,都市：住,10000,5223,持分移轉,07140002
RPPNMLSLRHJGFAU57DA,德布克段,1401.90,都市：農,1,1,全筆移轉,05240000
RPQNMLRLRHJGFAU57DA,康樂段,102.92,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00900000
RPOPMLSJIIJGFAU66DA,林森段,107.00,都市：住,10000,4777,持分移轉,07140002
RPPOMLOKIIJGFAU98DA,平和段,1474.75,都市：農,1,1,全筆移轉,06450001
RPPNMLTJIIJGFCU86DA,玉璞段,64.00,都市：其他:住宅區,1,1,全筆移轉,17820005
RPPNMLQLRHJGFBU47DA,大安段,12.00,都市：其他:住宅區,6,2,持分移轉,07090003
RPXNMLTKRHJGFAU38DA,太昌段,136.00,都市：住,1,1,全筆移轉,06170009
RPPNMLQLRHJGFBU47DA,大安段,156.00,都市：其他:住宅區,6,2,持分移轉,07100000
RPPNMLQLRHJGFBU47DA,大安段,178.00,都市：其他:住宅區,6,2,持分移轉,07130000
RPQOMLPKIIJGFAU56DA,民意段,115.00,都市：住,1,1,全筆移轉,03360035
RPRNMLKKIIJGFAU68DA,樹人段,5.42,都市：住,10000,50,持分移轉,05230000
RPOOMLTJIIJGFAU66DA,自強段,26.45,都市：住,20,1,持分移轉,02220000
RPRNMLKKIIJGFAU68DA,樹人段,6.16,都市：商,10000,50,持分移轉,05430000
RPOOMLTJIIJGFAU66DA,自強段,.57,都市：住,10000,28,持分移轉,02220007
RPVNMLLKIIJGFAU56DA,牛山段,13657.79,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,06510000
RPUPMLSKRHJGFAU18DA,裕民段,29.17,都市：住,10000,1231,持分移轉,02230000
RPSNMLOKIIJGFAU56DA,民享段,22.11,都市：住,10000,253,持分移轉,12130000
RPWNMLLKIIJGFAU66DA,南埔段,80.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,22740057
RPWNMLOKIIJGFAU96DA,莊敬段,39.85,都市：住,10000,393,持分移轉,05270000
RPUOMLQKIIJGFAU07DA,光榮段,58.10,都市：農,1,1,全筆移轉,09290001
RPOOMLQKIIJGFAU09DA,民德段,46.88,都市：住,8,1,持分移轉,06620000
RPSNMLRKIIJGFCU07DA,明里段,8004.72,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,08100000
RPPNMLLKIIJGFAU58DA,慶豐段,97.00,都市：農,1,1,全筆移轉,08490030
RPTOMLQKIIJGFAU96DA,吉興段,99.99,都市：農,1,1,全筆移轉,05780002
RPPNMLLKIIJGFAU58DA,慶豐段,39.57,都市：農,30,1,持分移轉,08510003
RPRNMLLLIIJGFAU88DA,帛士林段,2123.17,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06410000
RPRNMLLLIIJGFAU88DA,帛士林段,2065.53,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06420000
RPQNMLRKIIJGFAU66DA,吳全段,775.39,都市：農,1,1,全筆移轉,10440006
RPPNMLRKIIJGFBU76EA,萬利段,161.56,非都市：山坡地保育區 ; 非都市編定：農牧用地,2,1,持分移轉,11310000
RPRNMLRKIIJGFBU86DA,馬錫山段,2615.02,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,06520000
RPSOMLRKIIJGFAU96DA,榮光段,524.90,都市：農,1,1,全筆移轉,09150006
RPPNMLRKIIJGFBU66DA,北林段,644.08,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,01060000
RPPNMLRKIIJGFBU66DA,北林段,1343.11,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01090000
RPXNMLPLRHJGFAU08DA,德安段,71.00,都市：住,1,1,全筆移轉,14260000
RPTNMLRKIIJGFBU07DA,馬錫山段,1189.55,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,06530000
RPXNMLRKIIJGFAU37DA,南埔段,229.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,26500016
RPWNMLQLRHJGFAU08DA,仁義段,660.00,都市：其他:學校用地,3085,660,持分移轉,01750000
RPVNMLOLRHJGFAU77DA,民勤段,153.00,都市：住,1,1,全筆移轉,02240000
RPRNMLNLRHJGFAU27DA,烏杙段,3164.68,都市：農,1,1,全筆移轉,02080003
RPPNMLPKIIJGFAU98DA,林森段,96.00,都市：住,1,1,全筆移轉,28230002
RPWNMLRKIIJGFAU27DA,南埔段,230.00,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,26500017
RPSNMLLLIIJGFAU98DA,福安段,63.00,都市：住,1,1,全筆移轉,14480000
RPXNMLSKIIJGFAU47DA,永安段,44.45,非都市：鄉村區 ; 非都市編定：乙種建築用地,1000,166,持分移轉,02150000
RPROMLLLIIJGFAU98DA,稻香段,4881.00,都市：農,1,1,全筆移轉,04110000
RPRNMLRKIIJGFAU76DA,民勤段,2.32,都市：住,100000,699,持分移轉,02150000
RPRNMLRKIIJGFAU76DA,民勤段,1.13,都市：住,100000,699,持分移轉,02160000
RPRNMLRKIIJGFAU76DA,民勤段,1.12,都市：住,100000,699,持分移轉,02170000
RPRNMLRKIIJGFAU76DA,民勤段,1.10,都市：住,100000,699,持分移轉,02180000
RPWNMLLLIIJGFAU76DA,主商段,66.00,都市：商,1,1,全筆移轉,01220002
RPQNMLNLIIJGFAU98DA,仁恥段,14.00,都市：其他:道路用地,1,1,全筆移轉,02950003
RPPNMLLLIIJGFBU78DA,馬佛段,2095.90,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,12370000
RPUNMLMLIIJGFAU66DA,德布克段,3491.34,都市：農,1,1,全筆移轉,10480000
RPUNMLMLIIJGFAU66DA,德布克段,1.81,都市：農,1,1,全筆移轉,10480001
RPUNMLMLIIJGFAU66DA,德布克段,459.16,都市：農,1,1,全筆移轉,10480002
RPROMLPKIIJGFAU66DA,慶豐段,210.00,都市：住,1,1,全筆移轉,20110003
RPROMLPKIIJGFAU66DA,慶豐段,10.00,都市：其他:道路用地,1,1,全筆移轉,20110006
RPUNMLOLRHJGFAU67DA,豐山段,223.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,05680000
RPPNMLMLIIJGFAU78DA,石壁段,19.28,非都市：一般農業區 ; 非都市編定：甲種建築用地,12,1,持分移轉,08970001
RPPNMLMLIIJGFAU78DA,石壁段,108.87,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,08970023
RPVNMLNLIIJGFAU86DA,光華段二小段,118.23,非都市：工業區 ; 非都市編定：丁種建築用地,1,1,全筆移轉,00950014
RPPNMLRKIIJGFCU76DA,泥火山段,1076.73,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,11730000
RPSOMLOLIIJGFAU76DA,吳全段,14.57,都市：農,10000,110,持分移轉,09510000
RPSNMLRKIIJGFAU86DA,東明段,1328.02,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,07800000
RPSNMLRKIIJGFAU86DA,東明段,1111.30,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,07810000
RPUNMLOLIIJGFAU86DA,上水源段,808.43,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,04390000
RPPNMLOLIIJGFAU98DA,仁義段,61.00,都市：其他:零售市場用地,1,1,全筆移轉,10280000
RPRNMLQKIIJGFAU66DA,嘉南段,141.00,都市：商,1,1,全筆移轉,03780001
RPQOMLNLIIJGFAU09DA,民生段,50.00,都市：商,1,1,全筆移轉,07500000
RPQOMLNLIIJGFAU09DA,民生段,9.00,都市：商,1,1,全筆移轉,07510000
RPVNMLSKIIJGFAU27DA,宜安段,26.09,都市：住,10000,120,持分移轉,05890000
RPSQMLPLIIJGFAU07DA,福興段,140.00,都市：住,1,1,全筆移轉,06790012
RPPNMLPLIIJGFCU76EA,高寮南段,545.94,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,08490000
RPQQMLPLIIJGFAU86DA,仁恥段,80.00,都市：住,1,1,全筆移轉,06250000
RPSOMLSLIIJGFAU17DA,加灣段,412.83,非都市：山坡地保育區 ; 非都市編定：丙種建築用地,1,1,全筆移轉,06730000
RPSOMLSLIIJGFAU17DA,加灣段,708.77,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,06740000
RPPNMLTLIIJGFBU96DA,大安段,145.00,都市：其他:住宅區,1,1,全筆移轉,01890004
RPVOMLOLIIJGFAU07DA,慶豐段,66.00,都市：農,1,1,全筆移轉,14760003
RPTQMLPLIIJGFAU17DA,樹林段,1652.90,都市：農,1,1,全筆移轉,08410001
RPQOMLOKIIJGFAU09DA,仁和段,28.91,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,353,持分移轉,05850000
RPVOMLOLIIJGFAU07DA,慶豐段,8.00,都市：住,1,1,全筆移轉,14760006
RPVQMLPLIIJGFAU37DA,德安段,14.69,都市：住,10000,45,持分移轉,20210000
RPXNMLSLIIJGFAU57DA,福興段,23.17,都市：住,100000,9946,持分移轉,09690000
RPQNMLSLIIJGFAU86DA,民勤段,15.95,都市：住,10000,767,持分移轉,00430000
