鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,建案名稱,棟及號,解約情形
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉中央路三段與勝安四街交接處,27.04,住,,,1130324,土地1建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,79.34,2,2,1,有,無,7740000,94891,其他,5.15,700000,,RPWNMLTJMHJGFAU67CB,沐谷川流,A6棟A6號,
新城鄉,房地(土地+建物)+車位,花蓮縣新城鄉民生路,33.25,住,,,1130321,土地1建物1車位1,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.25,2,2,2,有,無,8900000,79990,坡道平面,13.75,541000,,RPXNMLTJMHJGFAU77CB,千悅藏馥二期B、C區,C棟1號,
新城鄉,房地(土地+建物),花蓮縣新城鄉民生路,20.38,住,,,1130322,土地1建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,64.04,1,1,1,有,無,4900000,76515,,0.0,0,,RPOOMLTJMHJGFAU96CB,千悅藏馥二期B、C區,C棟8號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉吉祥五及吉祥六街,24.13,住,,,1130315,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,104.89,2,2,1,有,無,7910000,81680,坡道平面,22.74,1200000,,RPRNMLKKMHJGFAU98CB,天悅,B棟B5號,
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕十街,28.54,住,,,1130329,土地1建物1車位0,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,96.16,2,2,1,有,無,8530000,88706,,0.0,0,,RPSNMLKKMHJGFAU09CB,典藏拉菲爾,1棟2B號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東里二街與東里三街,47.06,住,,,1130312,土地2建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,160.79,3,2,2,有,無,12500000,76569,一樓平面,13.21,1200000,,RPUNMLKKMHJGFAU66CB,卓越,1棟7A號,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福興五街,122.73,住,,,1130324,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,177.79,4,2,5,有,無,15300000,86057,,0.0,0,,RPVNMLKKMHJGFAU76CB,恆大臻園,F棟F號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉太昌路,24.29,,鄉村區,乙種建築用地,1130330,土地1建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,166.14,3,1,2,有,無,10360000,70738,坡道平面,33.82,1000000,,RPXNMLKKMHJGFAU96CB,芳澤居,D棟3號,
新城鄉,房地(土地+建物),花蓮縣新城鄉新興一路,34.09,住,,,1130330,土地1建物0車位0,二層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,71.54,1,1,2,有,無,4880000,68214,,0.0,0,,RPPNMLKKMHJGFAU88DB,太魯閣讚2.0,C棟2C8號,
花蓮市,房地(土地+建物),花蓮縣花蓮市國聯五路與國民九街交叉路口,10.97,商,,,1130324,土地1建物1車位0,七層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,95.23,2,2,2,有,無,8880000,93248,,0.0,0,,RPPNMLLKMHJGFAU88CB,超綻,B棟2-07F號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,8.9,商,,,1130405,土地1建物1車位1,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,101.67,2,2,1,有,無,9280000,98506,坡道平面,24.72,1700000,,RPQNMLLKMHJGFAU98CB,超綻,B棟6-08F號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,8.9,商,,,1130330,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,103.29,2,2,1,有,無,9190000,94056,坡道平面,24.72,1800000,,RPRNMLLKMHJGFAU09CB,超綻,C棟5-03F號,
新城鄉,房地(土地+建物)+車位,花蓮縣新城鄉民生路,33.25,住,,,1130322,土地1建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,117.15,2,2,2,有,無,8650000,78019,坡道平面,12.65,497000,,RPSNMLLKMHJGFAU56CB,千悅藏馥二期B、C區,C棟1號,
新城鄉,房地(土地+建物),花蓮縣新城鄉復興路,89.0,住,,,1130326,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,195.7,3,2,4,有,無,16700000,85335,,0.0,0,,RPTNMLLKMHJGFAU66CB,千悅藏馥二期A區,A棟06號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中正路315巷2弄,13.78,商,,,1130329,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.85,3,2,2,有,無,10600000,98387,坡道機械,9.26,900000,,RPVNMLLKMHJGFAU86CB,三上御景,B棟1號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市球崙二路,24.54,住,,,1130312,土地1建物1車位1,四層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,101.48,1,2,2,有,無,9800000,94608,坡道平面,13.75,1500000,,RPPNMLLKMHJGFAU98DB,逸品,1棟4D號,
花蓮市,房地(土地+建物),花蓮縣花蓮市德安六街,10.96,住,,,1130321,土地2建物1車位0,六層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,49.59,1,2,1,有,無,4550000,91752,,0.0,0,,RPPNMLMKMHJGFAU98CB,樺園川景,1棟6C號,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村,37.27,住,,,1130327,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,104.57,3,2,2,有,無,7500000,71722,,0.0,0,,RPQNMLMKMHJGFAU09CB,冠軍悅山,A棟6號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉太昌路428巷,24.25,,鄉村區,乙種建築用地,1130330,土地2建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.72,2,2,2,有,無,7800000,75594,一樓平面,13.75,1150000,,RPRNMLMKMHJGFAU56CB,駿騰大展,1棟A1號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市富裕十街,28.54,住,,,1130330,土地1建物1車位1,五層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,129.1,2,2,1,有,無,10100000,88394,一樓平面,32.94,1600000,,RPTNMLMKMHJGFAU76CB,典藏拉菲爾,1棟5B號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市球崙二路,26.43,住,,,1130330,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,108.98,2,2,2,有,無,11260000,102489,一樓平面,13.75,1500000,,RPUNMLMKMHJGFAU86CB,逸品,2A棟2A號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉荳蘭三街,19.55,商,,,1130320,土地2建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,129.05,0,0,2,有,無,7600000,66566,升降平面,29.9,1000000,本戶無隔間、無地磚，為全毛胚屋。毛胚屋；,RPPNMLMKMHJGFAU09DB,吉安之星,A棟4F-2號,1140417全部解約
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東海七街,26.56,住,,,1130414,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.94,3,2,2,有,無,11300000,82370,坡道平面,24.75,1400000,土地移轉面積合約書內容為26.55平方公尺,RPPNMLPKMHJGFAU66CB,日出好學,B棟14號,
新城鄉,房地(土地+建物)+車位,花蓮縣新城鄉民生路,33.47,住,,,1130329,土地1建物1車位1,三層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,118.94,2,2,2,有,無,9710000,87166,坡道平面,13.75,541000,,RPQNMLPKMHJGFAU76CB,千悅藏馥二期B、C區,C棟06號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉太昌路428巷,24.26,,鄉村區,乙種建築用地,1130316,土地2建物1車位1,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,101.71,2,2,2,有,無,7320000,70146,一樓平面,13.75,1150000,,RPSNMLPKMHJGFAU96CB,駿騰大展,1棟3樓A2號,
新城鄉,房地(土地+建物),花蓮縣新城鄉復興路,74.07,其他,,,1130329,土地5建物1車位0,四層,4,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,103.29,2,2,2,有,無,8250000,79872,,0.0,0,,RPPNMLQKMHJGFAU76CB,藝川天闊AB區,A棟02號,
花蓮市,房地(土地+建物)+車位,花蓮縣吉安鄉中央路三段及勝安四街交接處,27.04,住,,,1130331,土地1建物1車位1,五層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,79.34,2,2,2,有,無,7350000,89635,升降機械,5.15,700000,,RPSNMLQKMHJGFAU07CB,沐谷川流,A棟1號,
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉新生路,92.0,住,,,1130415,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,168.72,5,2,5,有,無,9100000,53936,,0.0,0,,RPPNMLQKMHJGFCU96CB,晶匯首邸,A棟8號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中正路315巷2弄,20.21,商,,,1130329,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.6,4,2,2,有,無,15200000,92669,坡道平面,25.0,1800000,,RPPNMLRKMHJGFAU86CB,三上御景,A棟1號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中正路315巷2弄,13.35,商,,,1130329,土地1建物1車位1,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,104.81,2,2,2,有,無,10000000,95238,坡道機械,9.26,900000,,RPQNMLRKMHJGFAU96CB,三上御景,F棟1號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中正路315巷2弄,18.22,商,,,1130409,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,139.55,3,2,2,有,無,13850000,95940,坡道平面,9.26,1350000,,RPRNMLRKMHJGFAU07CB,三上御景,G棟1號,
花蓮市,房地(土地+建物),花蓮縣吉安鄉中央路三段及勝安四街交接處,30.15,住,,,1130414,土地1建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.96,2,2,2,有,無,7050000,82015,,0.0,0,,RPPNMLSKMHJGFAU96CB,沐谷川流,A棟2號,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中央路三段及勝安四街交接處,30.1,住,,,1130406,土地1建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.95,2,1,2,有,無,7250000,84351,,0.0,0,,RPSNMLSKMHJGFAU27CB,沐谷川流,B4棟2號,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村,137.07,農,,,1130402,土地4建物1車位0,整棟,3,其他,住家用,鋼筋混凝土造,,199.88,4,2,5,有,無,17500000,87553,,0.0,0,,RPVNMLSKMHJGFAU57CB,美之硯三期B區,B5棟B5號,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村,40.39,住,,,1130416,土地1建物1車位0,二層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,113.39,2,2,2,有,無,8200000,72317,,0.0,0,,RPPNMLTKMHJGFAU07CB,冠軍悅山,1棟A1號,
花蓮市,房地(土地+建物),花蓮縣花蓮市民生路31號旁,10.5,商,,,1130408,土地1建物1車位0,三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,78.73,2,1,2,有,無,6690000,84974,,0.0,0,,RPPNMLMLMHJGFAU09CB,三銳海景,A棟6號,
花蓮市,房地(土地+建物),花蓮縣花蓮市民生路31號旁,14.91,商,,,1130412,土地1建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,111.47,3,1,2,有,無,10200000,91504,,0.0,0,,RPQNMLMLMHJGFAU56CB,三銳海景,A棟3號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中正路315巷2弄,18.22,商,,,1130408,土地1建物1車位1,十四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,155.29,3,2,2,有,無,15000000,99777,坡道平面,25.0,2000000,,RPSNMLMLMHJGFAU76CB,三上御景,G棟1號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市民生路31號旁,10.71,商,,,1130415,土地1建物1車位1,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,108.33,2,1,2,有,無,8700000,87763,坡道平面,28.0,1650000,,RPPNMLNLMHJGFAU56CB,三銳海景,A棟5號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國富十九街,26.15,住,,,1130413,土地1建物1車位1,五層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,83.46,2,2,2,有,無,7860000,94104,其他,13.75,1300000,,RPQNMLNLMHJGFAU66CB,原登II期,5A棟5A號,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福興五街,108.27,住,,,1130417,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,181.37,4,2,5,有,無,15300000,84358,,0.0,0,,RPRNMLNLMHJGFAU76CB,恆大臻園,E棟E號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉吉昌一街205號隔壁,21.67,住,,,1130410,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,80.42,2,2,2,有,無,7160000,88014,一樓平面,13.84,1300000,,RPPNMLNLMHJGFAU66DB,磬揚合靜,A6棟4樓號,
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十街129號,17.93,商,,,1130327,土地1建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,130.69,3,2,2,有,無,15860000,121356,,0.0,0,,RPRNMLOLMHJGFAU86CB,?富,1棟11B號,1130910全部解約
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十街129號,17.53,商,,,1130327,土地1建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,127.77,3,2,2,有,無,15420000,120686,,0.0,0,,RPSNMLOLMHJGFAU96CB,?富,1棟11A號,1130910全部解約
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路428巷,24.26,,鄉村區,乙種建築用地,1130416,土地2建物1車位0,三層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,87.97,2,2,2,有,無,6250000,71047,,0.0,0,,RPPNMLPLMHJGFAU76CB,駿騰大展,1棟0號,
花蓮市,房地(土地+建物),花蓮縣吉安鄉中央路三段及勝安四街交接處,27.04,住,,,1130419,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,79.34,2,2,2,有,無,6300000,79405,,0.0,0,,RPQNMLPLMHJGFAU86CB,沐谷川流,B棟2-1號,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉昌隆三街,32.23,住,,,1130408,土地1建物1車位0,八層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,116.94,2,2,2,有,無,9300000,79528,,0.0,0,,RPRNMLPLMHJGFAU96CB,欣悅敦峰,B棟01號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉昌隆三街,45.22,住,,,1130401,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,205.64,3,2,2,有,無,14550000,79500,坡道平面,41.49,1500000,,RPSNMLPLMHJGFAU07CB,欣悅敦峰,A棟01號,1140730全部解約
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉新生路,92.0,住,,,1130423,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,,172.98,5,2,5,有,無,10000000,57810,,0.0,0,,RPPNMLPLMHJGFCU96CB,晶匯首邸,A棟4號,1130707全部解約
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中華路506號旁,30.27,住,,,1130329,土地1建物1車位1,六層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,148.84,3,2,2,有,無,11250000,81699,坡道平面,26.44,1250000,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLQLMHJGFAU86CB,家福春天,A棟A2號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中華路506號旁,30.27,住,,,1130329,土地1建物1車位1,七層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,148.84,3,2,2,有,無,11250000,81699,坡道平面,26.44,1250000,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLQLMHJGFAU96CB,家福春天,A棟A2號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中華路506號旁,30.03,住,,,1130329,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,147.88,3,2,2,有,無,11250000,82345,坡道平面,26.44,1250000,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLQLMHJGFAU07CB,家福春天,A棟A1號,
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十街129號,9.12,商,,,1130219,土地1建物1車位0,六層,11,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,,66.43,2,2,1,有,無,7000000,105374,,0.0,0,,RPPNMLRLMHJGFAU96CB,?富,1棟6B號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市德安六街,22.52,住,,,1130414,土地2建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,120.12,2,2,2,有,無,11900000,99175,一樓平面,18.28,1800000,,RPQNMLRLMHJGFAU07CB,樺園川景,1棟2B號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉中央路三段與勝安四街交接處,30.15,住,,,1130419,土地1建物1車位1,三層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.96,2,1,2,有,無,7450000,83529,升降機械,5.15,700000,,RPPNMLTLMHJGFAU17CB,沐谷川流,A3棟2號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中正路315巷2弄,13.78,商,,,1130422,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,107.85,3,2,2,有,無,11000000,96359,坡道機械,9.26,1500000,,RPRNMLTLMHJGFAU37CB,三上御景,B棟1號,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里二路,75.44,農,,,1130417,土地4建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.01,2,2,2,有,無,7300000,90112,,0.0,0,,RPSNMLTLMHJGFAU47CB,沐之森,B棟02號,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里二路,75.64,農,,,1130417,土地4建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.43,2,2,2,有,無,7100000,87191,,0.0,0,,RPTNMLTLMHJGFAU57CB,沐之森,B棟03號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國富十街39號旁,28.01,住,,,1130407,土地2建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,148.4,3,2,2,有,無,12490000,98562,坡道平面,39.94,1800000,,RPPNMLKMMHJGFAU98CB,天麗,B棟4F號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中正路315巷2弄,20.21,商,,,1130427,土地1建物1車位1,十二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,169.6,4,2,2,有,無,15900000,96819,坡道平面,25.0,1900000,,RPPNMLMJNHJGFAU98CB,三上御景,A棟1號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市富裕三街,26.78,住,,,1130411,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,106.29,2,2,2,有,無,10500000,107030,升降機械,17.53,1000000,,RPQNMLMJNHJGFAU09CB,羅馬傳家寶,1棟6D號,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里二路,75.44,農,,,1130418,土地4建物1車位0,二層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.01,2,2,2,有,無,7200000,88878,,0.0,0,,RPRNMLMJNHJGFAU56CB,沐之森,B棟02號,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里二路,76.48,農,,,1130419,土地4建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.17,2,2,2,有,無,7400000,88974,,0.0,0,,RPSNMLMJNHJGFAU66CB,沐之森,B棟01號,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里二路,76.48,農,,,1130420,土地4建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.17,2,2,2,有,無,7500000,90177,,0.0,0,,RPTNMLMJNHJGFAU76CB,沐之森,B棟01號,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里二路,75.44,農,,,1130422,土地4建物1車位0,三層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.01,2,2,2,有,無,7200000,88878,,0.0,0,,RPUNMLMJNHJGFAU86CB,沐之森,B棟02號,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里二路,75.64,農,,,1130422,土地4建物1車位0,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,81.43,2,2,2,有,無,7200000,88420,,0.0,0,,RPVNMLMJNHJGFAU96CB,沐之森,B棟03號,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海十街,30.5,住,,,1130412,土地1建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,83.43,2,2,2,有,無,7100000,85101,,0.0,0,,RPPNMLQJNHJGFAU76CB,喬家天城,1棟6A號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉中央路三段與勝安四街交接處,28.06,住,,,1130429,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,85.95,2,2,2,有,無,7190000,81559,升降機械,5.15,600000,,RPRNMLQJNHJGFAU96CB,沐谷川流,B2棟2號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉昌隆三街,45.93,住,,,1130420,土地1建物1車位1,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,208.14,3,2,2,有,無,14500000,78008,坡道平面,41.49,1500000,,RPUNMLQJNHJGFAU27CB,欣悅敦峰,A棟02號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉荳蘭三街,28.8,商,,,1130412,土地2建物1車位1,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,177.03,0,0,2,有,無,11000000,67967,升降平面,29.9,1000000,本戶無隔間，無地磚。毛胚屋；,RPPNMLQJNHJGFAU86DB,吉安之星,B棟5F-6號,1140619全部解約
吉安鄉,房地(土地+建物),花蓮縣吉安鄉勝安二街,36.16,住,,,1130428,土地2建物1車位0,二層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,99.35,2,2,2,有,無,7150000,71968,,0.0,0,,RPPNMLRJNHJGFAU86CB,勝安居,1棟2B號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,10.97,商,,,1130418,土地1建物1車位1,四層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,119.96,2,2,2,有,無,10080000,87988,坡道平面,24.72,1700000,,RPQNMLRJNHJGFAU96CB,超綻,A棟2-04F號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國聯五路與國民九街交叉路口,15.72,商,,,1130410,土地1建物1車位1,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,168.09,4,2,2,有,無,14360000,90757,坡道平面,30.25,1850000,,RPRNMLRJNHJGFAU07CB,超綻,B棟1-09F號,
花蓮市,房地(土地+建物),花蓮縣花蓮市德安六街,10.96,住,,,1130430,土地2建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,49.59,1,2,1,有,無,4800000,96794,,0.0,0,,RPSNMLRJNHJGFAU17CB,樺園川景,1棟7C號,
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里二路,72.54,農,,,1130503,土地4建物1車位0,一層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,75.04,2,2,2,有,無,7700000,102612,,0.0,0,,RPPNMLSJNHJGFAU96CB,沐之森,B棟01號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉吉祥五街及吉祥六街,36.11,住,,,1130415,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,147.67,3,2,2,有,無,10460000,75315,坡道平面,24.72,1200000,,RPSNMLSJNHJGFAU27CB,天悅,A棟A1號,
新城鄉,房地(土地+建物),花蓮縣新城鄉復興路,89.0,住,,,1130426,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,,195.7,3,2,4,有,無,16700000,85335,,0.0,0,,RPVNMLSJNHJGFAU57CB,千悅藏馥二期A區,A棟05號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉吉昌一街205號隔壁,27.25,住,,,1130428,土地1建物1車位1,四層,5,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,97.62,2,2,2,有,無,8720000,88565,一樓平面,13.84,1300000,,RPQNMLSJNHJGFAU17DB,磬揚合靜,A10棟4樓號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中華路,33.18,住,,,1130419,土地2建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,151.51,3,2,3,有,無,11500000,75610,坡道機械,7.35,600000,,RPSNMLTJNHJGFAU37CB,富貴傳家-中華大樓,1棟2C號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中華路,33.18,住,,,1130419,土地2建物1車位1,三層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,151.51,3,2,3,有,無,12200000,80466,坡道機械,7.35,600000,,RPTNMLTJNHJGFAU47CB,富貴傳家-中華大樓,1棟3C號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中華路,33.18,住,,,1130419,土地2建物1車位1,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,,151.51,3,2,3,有,無,12200000,80466,坡道機械,7.35,600000,,RPUNMLTJNHJGFAU57CB,富貴傳家-中華大樓,1棟4C號,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東海七街,26.56,住,,,1130508,土地1建物1車位1,十一層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,144.94,3,2,2,有,無,10930000,80955,坡道平面,24.75,1200000,,RPVNMLTJNHJGFAU67CB,日出好學,D棟11號,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市球崙二路,24.53,住,,,1130412,土地1建物1車位1,二層,9,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,,101.47,2,2,2,有,無,9330000,89261,一樓平面,13.75,1500000,,RPPNMLTJNHJGFAU17DB,逸品,1棟2D號,
