鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉吳全１２９之１號二樓之十三,8.88,農,,,1130219,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881125,35.39,1,1,1,有,有,930000,26279,,0.0,0,含傢俱設備費；陽台外推；,RPRPMLRJLHJGFAU07DA,17.31,0.0,1.85,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市長安街２６號四樓之六,17.5,住,,,1130205,土地1建物1車位0,四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851029,121.54,3,2,2,有,有,6500000,53480,,0.0,0,,RPWNMLMKLHJGFAU96DA,73.35,1.0,9.35,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路２３１號六樓之五,22.0,住,,,1130228,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821109,144.55,3,2,2,有,有,7250000,50156,,0.0,0,共有部分含車位,RPOOMLNKLHJGFAU98DA,90.62,0.0,12.75,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市國民七街５１號十二樓之二十二,3.5,商,,,1130227,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831115,39.04,1,0,1,有,有,1700000,43545,,0.0,0,,RPPNMLOKLHJGFAU09DA,26.2,0.0,0.0,有,0248
豐濱鄉,土地,豐仁段878地號,6684.59,,風景區,農牧用地,1130216,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,60,,0.0,0,,RPQNMLLKLHJGFBU98DA,0.0,0.0,0.0,無,
卓溪鄉,土地,卓溪段205地號,11751.0,,山坡地保育區,林業用地,1130205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,68,,0.0,0,,RPPNMLPJLHJGFCU66DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南埔二街１５號二樓,34.58,商,,,1130208,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0820528,102.08999999999999,3,2,2,有,無,4300000,42120,,0.0,0,,RPSOMLRLKHJGFAU17DA,83.62,11.7,0.0,無,0249
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海二街１９３巷５號,84.0,,鄉村區,乙種建築用地,1130208,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701012,82.52,4,2,3,有,無,8300000,100582,,0.0,0,頂樓加蓋；其他增建；,RPOPMLPJLHJGFAU56DA,82.52,0.0,0.0,無,0250
花蓮市,房地(土地+建物),花蓮縣花蓮市中山路７９１巷２號,104.0,住,,,1130201,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670909,119.86,0,0,0,無,無,9700000,80928,,0.0,0,,RPQNMLMKLHJGFAU98DA,119.86,0.0,0.0,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉安樂街１５巷１６號,100.0,,鄉村區,乙種建築用地,1130212,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700202,101.91,5,2,2,有,無,4759000,46698,,0.0,0,其他增建；含租約；,RPUOMLNKLHJGFAU96DA,101.91,0.0,0.0,無,0251
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路三段６９２號,110.0,住,,,1130217,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0740803,132.65,4,3,3,有,無,11400000,85940,,0.0,0,其他增建:頂樓增建、一樓空地增建其他增建；,RPVOMLNKLHJGFAU07DA,132.65,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路３２號九樓之五,4.41,商,,,1130217,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850208,55.120000000000005,2,1,1,有,有,4550000,82547,,0.0,0,,RPOPMLNKLHJGFAU09DA,38.97,0.0,3.05,有,0252
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路５８４巷１１號,113.45,,鄉村區,乙種建築用地,1130208,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0720209,82.8,4,2,4,有,無,9200000,111111,,0.0,0,含裝潢費；其他增建；,RPWNMLOKLHJGFAU17DA,82.8,0.0,0.0,無,0253
秀林鄉,土地,帛士林段565地號,2834.33,,山坡地保育區,農牧用地,1130201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,900000,318,,0.0,0,,RPOOMLOKLHJGFAU09DA,0.0,0.0,0.0,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉北埔路１０９巷１８號,119.0,住,,,1130208,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1060405,215.92,4,2,5,有,無,14200000,65765,,0.0,0,含傢俱設備費；其他增建；,RPQOMLOKLHJGFAU66DA,197.44,0.0,18.48,無,0254
卓溪鄉,土地,太平段544地號,10150.0,,山坡地保育區,農牧用地,1130207,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,385700,38,,0.0,0,,RPTNMLNKLHJGFCU96DA,0.0,0.0,0.0,無,
光復鄉,房地(土地+建物),花蓮縣光復鄉中興路５９２號,107.0,住,,,1130205,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0780310,127.03,4,2,2,有,無,4420000,34795,,0.0,0,,RPPNMLNKLHJGFBU56EA,127.03,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明仁二街１７５巷４號,80.0,住,,,1130206,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820212,135.71,3,2,4,有,無,9260000,68234,,0.0,0,其他增建；,RPWOMLQKKHJGFAU37DA,123.51,3.52,8.68,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕五街３５號三樓之一,29.5,住,,,1130221,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860822,108.19,3,2,2,有,有,5950000,54996,,0.0,0,其他增建；,RPSNMLQJLHJGFAU86DA,78.8,0.0,10.46,有,0255
花蓮市,土地,國股段413地號,400.74,農,,,1130206,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1400000,3494,,0.0,0,,RPQOMLNKLHJGFAU56DA,0.0,0.0,0.0,無,0256
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕十街１２巷３號,156.75,住,,,1130217,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0731023,113.88,5,2,4,有,無,12800000,112399,,0.0,0,頂樓加蓋；其他增建；,RPROMLNKLHJGFAU66DA,113.88,0.0,0.0,無,0257
秀林鄉,土地,道拉斯段296地號,3166.03,,山坡地保育區,農牧用地,1130221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,696527,220,,0.0,0,,RPTOMLNKLHJGFAU86DA,0.0,0.0,0.0,無,
壽豐鄉,土地,東華段658地號,350.16,住,,,1130221,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,9390000,26816,,0.0,0,,RPQNMLOKLHJGFAU56DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路４３４巷３號,28.38,商,,,1130201,土地1建物1車位0,一層，騎樓，電梯樓梯間,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0660119,69.32,0,0,0,無,無,3480000,50202,,0.0,0,,RPPOMLSKLHJGFAU96DA,69.32,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛八街１２１號五樓之二,8.42,住,,,1130222,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821129,30.57,1,1,1,有,無,1680000,54956,,0.0,0,,RPROMLSKLHJGFAU17DA,22.67,0.0,1.88,有,
鳳林鎮,房地(土地+建物),花蓮縣鳳林鎮大進街７巷７３號,35.92,住,,,1130223,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0730114,89.29,3,1,1,有,無,2300000,25759,,0.0,0,,RPQNMLOKLHJGFBU66DA,83.68,0.0,0.0,無,
玉里鎮,土地,東豐段135地號,7816.0,,特定農業區,農牧用地,1130226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7000000,896,,0.0,0,,RPPNMLMKLHJGFCU09DA,0.0,0.0,0.0,無,
卓溪鄉,土地,太平段574地號,6812.0,,山坡地保育區,林業用地,1130207,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,258860,38,,0.0,0,,RPSNMLNKLHJGFCU86DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉廣賢一街２３９巷１弄３號,91.15,,特定農業區,甲種建築用地,1130221,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0721223,90.74,3,2,2,有,無,5250000,57858,,0.0,0,其他增建；,RPUOMLQJLHJGFAU17DA,90.74,0.0,0.0,無,0258
吉安鄉,房地(土地+建物),花蓮縣吉安鄉昌隆三街７７號五樓,26.09,住,,,1130219,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821215,133.44,3,2,2,有,有,5700000,42716,,0.0,0,共同使用部份含車位含傢俱設備費；其他增建；,RPVOMLOKLHJGFAU17DA,79.42,0.0,10.85,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市國民五街５３之３號,14.11,住,,,1130225,土地1建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840124,43.49,1,1,1,有,無,3600000,82778,,0.0,0,其他增建；,RPOPMLOKLHJGFAU56DA,31.78,2.5,0.0,有,0259
花蓮市,房地(土地+建物),花蓮縣花蓮市軒轅路２號二樓２號,1.05,商,,,1130221,土地2建物1車位0,二層,九層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0750531,29.979999999999997,1,0,1,有,有,1600000,53369,,0.0,0,其他增建；,RPOOMLPKLHJGFAU56DA,23.13,0.0,0.0,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市北昌四街３３號六樓之一,36.75,商,,,1130205,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830921,151.53,3,2,2,有,有,10000000,65994,,0.0,0,車位含共有部分含裝潢費；,RPPNMLSKLHJGFAU86DA,100.56,0.0,12.82,有,0260
吉安鄉,土地,永興段86地號,257.25,,特定農業區,甲種建築用地,1130205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1200000,4665,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQOMLSKLHJGFAU07DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶北二街３９８號四樓,34.5,住,,,1130220,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121229,113.54,2,1,2,有,無,9480000,83495,,0.0,0,,RPUOMLSKLHJGFAU47DA,60.13,0.0,6.41,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉慶北二街３９８號二樓,34.5,住,,,1130220,土地1建物2車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121229,127.3,2,1,2,有,無,10950000,86017,一樓平面,13.75,0,,RPVOMLSKLHJGFAU57DA,60.13,0.0,6.42,有,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉慶北二街３９８號三樓,34.5,住,,,1130220,土地1建物2車位1,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121229,127.3,2,1,2,有,無,10950000,86017,一樓平面,13.75,0,,RPWOMLSKLHJGFAU67DA,60.13,0.0,6.42,有,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮民安三街１號,112.0,住,,,1130219,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700228,124.59,4,2,1,有,無,6800000,54579,,0.0,0,其他增建；,RPPNMLLKLHJGFCU98DA,124.59,0.0,0.0,無,
玉里鎮,土地,玉泉段642地號,6358.0,農,,,1130223,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6800000,1070,,0.0,0,,RPQNMLOKLHJGFCU76DA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮忠智路６９之１號,87.0,住,,,1130223,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820113,122.97,4,2,4,有,無,4000000,32528,,0.0,0,其他增建；,RPQNMLPKLHJGFCU86DA,113.31,0.0,9.66,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路３２號十一樓之一,4.41,商,,,1130214,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850208,55.519999999999996,2,1,1,有,有,3400000,61239,,0.0,0,陽台外推；其他增建；,RPOPMLLJLHJGFAU78DA,38.73,1.63,4.8,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市華德街５之２號,79.0,工,,,1130220,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0780603,96.0,3,2,2,有,無,5500000,57292,,0.0,0,其他增建；,RPWOMLPJLHJGFAU27DA,88.21,0.0,7.79,無,0261
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路１５６號六樓之三,6.44,商,,,1130219,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121003,40.11,1,0,1,有,無,4200000,104712,,0.0,0,,RPOOMLSKLHJGFAU86DA,25.49,0.0,3.51,有,0262
新城鄉,土地,大漢段36地號,7082.75,,一般農業區,丁種建築用地,1130201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,53560000,7562,,0.0,0,,RPRPMLSKLHJGFAU27DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市建昌路１１５號,87.69,住,,,1130207,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0720809,163.39,6,1,7,有,無,10500000,64263,,0.0,0,,RPSPMLSKLHJGFAU37DA,163.39,0.0,0.0,無,0263
花蓮市,房地(土地+建物),花蓮縣花蓮市東興一街８０號五樓之一,31.29,住,,,1130209,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0890609,186.43,3,2,2,有,有,8200000,43984,,0.0,0,共同使用部份含車位含傢俱設備費；其他增建；,RPQNMLTKLHJGFAU07DA,100.0,0.0,8.8,有,0264
吉安鄉,房地(土地+建物),花蓮縣吉安鄉廣賢一街２０６巷３６號四樓之七,28.94,,特定農業區,甲種建築用地,1130220,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110531,73.75,1,1,1,有,有,4600000,62373,,0.0,0,,RPPOMLTKLHJGFAU07DA,59.76,0.0,3.66,有,0265
花蓮市,房地(土地+建物),花蓮縣花蓮市化道路８９巷２６號六樓之一,14.3,住,,,1130223,土地1建物1車位0,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830401,103.84,3,2,2,有,有,6400000,61633,,0.0,0,含裝潢費；含傢俱設備費；其他增建；,RPUOMLTKLHJGFAU57DA,67.31,1.36,11.7,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市國富二十一街１６號六樓之五,11.5,住,,,1130229,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830426,57.75,1,1,1,有,有,3300000,57143,,0.0,0,含傢俱設備費；,RPPNMLKLLHJGFAU78DA,35.13,0.0,9.33,有,0266
花蓮市,房地(土地+建物),花蓮縣花蓮市介林五街１２２號,245.0,住,,,1130222,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0920513,366.95,6,2,5,有,無,19500000,53141,,0.0,0,,RPTOMLPJLHJGFAU96DA,348.65,0.0,18.3,無,0267
花蓮市,房地(土地+建物),花蓮縣花蓮市民享一街６０號,58.0,住,,,1130223,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,,60.9,4,2,2,有,無,5000000,82102,,0.0,0,頂樓加蓋；其他增建；,RPVOMLTKLHJGFAU67DA,60.9,0.0,0.0,無,
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉東安街５巷６號,436.87,,鄉村區,乙種建築用地,1130217,土地5建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,1050106,228.18,5,2,3,有,有,16800000,73626,,0.0,0,其他增建；包含公共設施保留地用地；,RPXNMLKLLHJGFAU96DA,222.14,0.0,6.04,無,0268
鳳林鎮,土地,大榮段931地號,3000.0,,一般農業區,農牧用地,1130228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2650000,883,,0.0,0,,RPTNMLLKLHJGFBU66DA,0.0,0.0,0.0,無,
瑞穗鄉,土地,瑞良段543地號,267.16,住,,,1130219,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2440000,9133,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLNKLHJGFCU56DA,0.0,0.0,0.0,無,
玉里鎮,土地,源城段200地號,2049.5,,特定農業區,農牧用地,1130226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2300000,1122,,0.0,0,,RPPNMLTKLHJGFCU17DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福興三街８號,50.0,住,,,1130226,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,06509,77.62,3,2,2,有,無,4300000,55398,,0.0,0,其他增建；,RPRPMLLJLHJGFAU09DA,77.62,0.0,0.0,無,0269
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛四街５３號六樓之二,7.87,住,,,1130223,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830831,41.43,1,1,1,有,有,2800000,67584,,0.0,0,,RPXOMLSKLHJGFAU77DA,27.38,0.83,0.0,有,0270
花蓮市,房地(土地+建物),花蓮縣花蓮市建和街２５巷３０弄９號,74.82,住,,,1130220,土地6建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0830929,161.23,5,2,3,有,無,6800000,42176,,0.0,0,陽台外推；頂樓加蓋；其他增建；包含公共設施保留地用地；,RPTNMLTKLHJGFAU37DA,142.67,6.11,12.45,無,0271
花蓮市,房地(土地+建物),花蓮縣花蓮市長安街２６號十二樓之八,10.1,住,,,1130211,土地1建物1車位0,十二層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851029,78.84,2,1,1,有,有,4450000,56443,,0.0,0,,RPOOMLKLLHJGFAU78DA,41.94,2.9,5.09,有,0272
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十三街９號五樓之一,6.77,住,,,1130206,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821014,28.799999999999997,1,0,1,有,有,2550000,88542,,0.0,0,含傢俱設備費；其他增建；,RPTOMLKLLHJGFAU66DA,19.36,0.0,2.13,有,0273
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉吳全１３１號五樓之六,32.46,農,,,1130227,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0871006,106.59,4,0,4,有,有,2000000,18763,,0.0,0,陽台外推；,RPVOMLLJLHJGFAU76DA,56.64,0.0,8.64,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美十三街５６號四樓之二,14.3,住,,,1130220,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830202,71.6,2,1,1,有,無,3680000,51397,,0.0,0,,RPSNMLSJLHJGFAU07DA,51.77,1.67,0.0,有,
吉安鄉,土地,慶豐段852-5地號,212.84,農,,,1130221,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,14095,,0.0,0,農作物；,RPQPMLSKLHJGFAU17DA,0.0,0.0,0.0,無,0137
壽豐鄉,土地,豐山段591地號,177.9,,鄉村區,乙種建築用地,1130220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4030000,22653,,0.0,0,,RPSOMLKLLHJGFAU56DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國富十三街９號四樓之七,6.77,住,,,1130227,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821014,28.799999999999997,1,1,1,有,有,1900000,65972,,0.0,0,,RPOOMLLLLHJGFAU88DA,19.36,0.0,2.13,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路一段２２２號七樓之五,15.99,住,,,1130202,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850216,136.99,3,2,2,有,有,6000000,43799,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLLLLHJGFAU56DA,96.15,0.0,12.47,有,0275
花蓮市,房地(土地+建物),花蓮縣花蓮市商校街１６７號,139.0,住,,,1130224,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0830915,498.4,14,0,15,有,無,30500000,61196,,0.0,0,頂樓加蓋；其他增建；,RPQNMLMLLHJGFAU09DA,467.98,30.42,0.0,有,0276
新城鄉,房地(土地+建物),花蓮縣新城鄉安樂街５巷６號,99.0,,鄉村區,乙種建築用地,1130204,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700202,100.05,4,2,2,有,無,8680000,86757,,0.0,0,含傢俱設備費；其他增建；,RPTOMLMLLHJGFAU86DA,100.05,0.0,0.0,無,0277
花蓮市,房地(土地+建物),花蓮縣花蓮市國富二街１６４號,87.0,住,,,1130207,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0720506,114.54,5,2,2,有,無,10600000,92544,,0.0,0,含傢俱設備費；其他增建；,RPQNMLPLLHJGFAU76DA,114.54,0.0,0.0,無,
玉里鎮,土地,民南段100-1地號,64.14,,一般農業區,交通用地,1130206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,134694,2100,,0.0,0,協議價購；,RPPNMLMLLHJGFCU66EA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉文化二街６６號七樓,25.69,住,,,1130205,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121116,101.99000000000001,2,1,2,有,無,10200000,107421,一樓平面,21.0,1500000,,RPTNMLSKLHJGFAU27DA,54.0,0.0,7.75,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村１１７之２６號,96.13,農,,,1130229,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0880622,133.34,3,2,3,有,無,7250000,54372,,0.0,0,其他增建；,RPSNMLLLLHJGFAU56DA,115.01,0.0,18.33,無,0278
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉南昌北路７６號七樓之二,23.07,商,,,1130229,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090828,145.46,3,2,3,有,有,9500000,65310,升降機械,8.67,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLLLLHJGFAU09DA,90.13,0.0,9.9,有,0279
花蓮市,房地(土地+建物),花蓮縣花蓮市介林五街３１８號,166.0,住,,,1130220,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820120,246.68,5,2,3,有,無,13640000,55294,,0.0,0,頂樓加蓋；其他增建；,RPXNMLMLLHJGFAU17DA,205.44,18.07,23.17,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美三街６６號四樓之三,24.89,住,,,1130202,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830518,109.34,3,2,2,有,有,6300000,57618,,0.0,0,,RPUOMLPLLHJGFAU27DA,81.57,0.0,2.96,有,0280
光復鄉,土地,加里洞段743-3地號,8050.53,,山坡地保育區,農牧用地,1130205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1400000,174,,0.0,0,農作物；,RPPNMLPLLHJGFBU76DA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮民生街２號,148.0,住,,,1130216,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820608,238.87,4,2,5,有,無,9000000,37677,,0.0,0,其他增建；,RPPNMLTKKHJGFCU07DA,226.65,0.0,12.22,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉祥四街４１號五樓之二,11.58,住,,,1130219,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850309,55.55,1,1,1,有,有,2770000,49865,,0.0,0,陽台外推；,RPQPMLRJLHJGFAU96DA,34.02,0.0,5.59,有,0281
壽豐鄉,土地,三農段355地號,607.96,,一般農業區,農牧用地,1130206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,688000,1132,,0.0,0,,RPWNMLPLLHJGFAU37DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉文化二街６６號四樓之一,52.56,都市：住,,,1130217,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121116,77.11,2,2,2,有,有,7380000,95707,,0.0,0,共有部分含停車位1個花蓮縣吉安鄉吉興段75、71地號、806建號,RPSNMLQLLHJGFAU07DA,52.94,0.0,6.54,有,0282
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東里三街２９號,23.51,住,,,1130219,土地2建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0831223,67.7,2,2,1,有,無,4500000,66470,,0.0,0,其他增建；,RPWNMLQLLHJGFAU47DA,49.84,0.0,3.8,無,0283
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉壽山路５０巷１７號,653.63,住,,,1130222,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0860127,195.56,5,3,2,有,無,17000000,86930,,0.0,0,,RPPNMLRLLHJGFAU86DA,176.86,0.0,18.7,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮忠孝路８９之１號,116.0,住,,,1130205,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130116,220.85,4,2,5,有,無,11200000,50713,,0.0,0,,RPPNMLQLLHJGFCU96DA,204.13,0.0,16.72,無,
花蓮市,土地,國股段510地號,260.92,住,,,1130222,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10000000,38326,,0.0,0,,RPWNMLRLLHJGFAU57DA,0.0,0.0,0.0,無,0284
壽豐鄉,土地,大湖腳段304地號,2011.14,,山坡地保育區,林業用地,1130221,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,400000,199,,0.0,0,義務人負擔全部稅費急買急賣；,RPPPMLRLLHJGFAU07DA,0.0,0.0,0.0,無,
鳳林鎮,房地(土地+建物),花蓮縣鳳林鎮中正路二段１５１號,152.0,商,,,1130222,土地2建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0741016,167.84,5,3,2,有,無,10900000,64943,,0.0,0,,RPRNMLMKLHJGFBU56DA,167.84,0.0,0.0,無,
