編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPOQMLSKMHJGFAU17DA,,41.26,共有部份,鋼筋混凝土造,113年3月5日,五層,,持分移轉
RPTNMLMJMHJGFAU66DA,33,101.67,住家用,鋼筋混凝土造,80年9月10日,四層,一層,全筆移轉
RPTNMLMJMHJGFAU66DA,33,16.80,共有部份,鋼筋混凝土造,80年9月10日,四層,,持分移轉
RPVPMLSLLHJGFAU77DA,29,63.52,住家用,鋼筋混凝土造,83年11月17日,七層,四層 陽台,全筆移轉
RPVPMLSLLHJGFAU77DA,29,20.59,共有部份,鋼筋混凝土造,83年11月17日,七層,,持分移轉
RPTNMLRKMHJGFAU27DA,36,121.18,住商用,鋼筋混凝土造,76年11月17日,七層,一層 二層 三層 騎樓,全筆移轉
RPTNMLRKMHJGFAU27DA,36,10.81,共有部份,鋼筋混凝土造,76年11月17日,七層,,持分移轉
RPOOMLTKMHJGFAU07DA,35,217.31,住商用,鋼筋混凝土造,78年4月6日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓,全筆移轉
RPSOMLTKLHJGFAU37DA,39,121.08,商業用,鋼筋混凝土造,74年7月20日,七層,一層 騎樓,全筆移轉
RPSOMLTKLHJGFAU37DA,39,82.33,商業用,鋼筋混凝土造,74年7月20日,七層,一層 騎樓,全筆移轉
RPSOMLTKLHJGFAU37DA,39,84.27,商業用,鋼筋混凝土造,74年7月20日,七層,二層 陽台,全筆移轉
RPSOMLTKLHJGFAU37DA,,32.85,共有部份,鋼筋混凝土造,,七層,,持分移轉
RPSOMLTKLHJGFAU37DA,,22.44,共有部份,鋼筋混凝土造,,七層,,持分移轉
RPSOMLTKLHJGFAU37DA,,22.93,共有部份,鋼筋混凝土造,,七層,,持分移轉
RPSNMLMLMHJGFAU76DA,33,174.91,住家用,鋼筋混凝土造,80年3月5日,三層,一層 二層 三層 陽台,全筆移轉
RPROMLLKMHJGFAU56DA,29,24.56,住家用,鋼筋混凝土造,83年11月17日,五層,一層,全筆移轉
RPROMLLKMHJGFAU56DA,29,7.30,共有部份,鋼筋混凝土造,83年11月17日,五層,,持分移轉
RPROMLMLMHJGFAU76DA,45,104.36,住商用,鋼筋混凝土加強磚造,68年5月3日,二層,一層 二層 騎樓,全筆移轉
RPPNMLRKMHJGFAU86DA,4,33.75,集合住宅,鋼筋混凝土造,109年1月2日,七層,六層 陽台,全筆移轉
RPVSMLMKMHJGFAU47DA,28,25.36,共有部份,鋼筋混凝土造,85年6月25日,八層,,持分移轉
RPPNMLRKMHJGFAU86DA,4,2.70,共有部份（停車空間）,鋼筋混凝土造,109年1月2日,七層,,持分移轉
RPPNMLRKMHJGFAU86DA,4,17.93,本共有部分之項目有防空避難室、台電受電室、電信室、消防機房、電梯、安全梯、梯廳、梯間、樓梯間等９項,鋼筋混凝土造,109年1月2日,七層,,持分移轉
RPVSMLMKMHJGFAU47DA,28,30.48,共有部份,鋼筋混凝土造,85年6月25日,八層,,持分移轉
RPVSMLMKMHJGFAU47DA,28,111.55,住家用,鋼筋混凝土造,85年6月25日,八層,四層 陽台,全筆移轉
RPVSMLMKMHJGFAU47DA,28,14.13,停車空間,鋼筋混凝土造,85年6月25日,八層,地下一層,持分移轉
RPRNMLTKMHJGFAU27DA,39,85.58,住家用,鋼筋混凝土造,74年9月16日,五層,二層 陽台,全筆移轉
RPRNMLTKMHJGFAU27DA,39,6.50,共有部份,鋼筋混凝土造,74年9月16日,五層,,持分移轉
RPPOMLOLMHJGFAU76DA,26,90.40,住家用,鋼筋混凝土造,87年4月3日,十層,八層 陽台,全筆移轉
RPPOMLOLMHJGFAU76DA,26,17.00,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPPOMLOLMHJGFAU76DA,26,9.75,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPPOMLOLMHJGFAU76DA,26,8.45,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPSNMLMLMHJGFCU96DA,,259.47,住家用,鋼筋混凝土造,113年1月15日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPOPMLOLMHJGFAU76DA,30,124.38,住家用,鋼筋混凝土造,83年1月6日,六層,二層 陽台,全筆移轉
RPOPMLOLMHJGFAU76DA,30,34.66,共有部份,鋼筋混凝土造,83年1月6日,六層,,持分移轉
RPVOMLOLMHJGFAU37DA,19,184.11,住家用,鋼筋混凝土造,93年10月4日,三層,一層 二層 三層 陽台,全筆移轉
RPWPMLRLLHJGFAU77DA,47,78.94,住商用,鋼筋混凝土加強磚造,66年4月4日,二層,一層 二層 騎樓,全筆移轉
RPRNMLOKLHJGFAU66DA,25,133.23,住家用,鋼筋混凝土造,88年6月21日,三層,一層 二層 三層 陽台,全筆移轉
RPQOMLRKMHJGFAU07DA,44,69.76,住家用,鋼筋混凝土造,69年5月3日,五層,五層,全筆移轉
RPQOMLRKMHJGFAU07DA,44,10.39,共有部份,鋼筋混凝土造,69年5月3日,,,持分移轉
RPQOMLRKMHJGFAU07DA,44,6.67,共有部份,鋼筋混凝土造,69年5月3日,五層,,持分移轉
RPXOMLRKMHJGFAU77DA,,265.54,住宅,鋼筋混凝土造,112年11月6日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUNMLOLMHJGFAU17DA,32,310.11,廠房、辦公室、單身員工宿舍、倉庫,鋼筋混凝土造,81年6月24日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPOOMLOLMHJGFAU66DA,29,42.77,住家用,鋼筋混凝土造,84年6月28日,六層,四層 陽台,全筆移轉
RPOOMLOLMHJGFAU66DA,29,10.31,共有部份,鋼筋混凝土造,84年6月28日,六層,,持分移轉
RPXNMLQLMHJGFAU67DA,29,27.51,住家用,鋼筋混凝土造,84年8月19日,十一層,八層 陽台 花台,全筆移轉
RPXNMLQLMHJGFAU67DA,29,8.01,共有部份,鋼筋混凝土造,84年8月19日,十一層,,持分移轉
RPQNMLTJMHJGFCU27DA,44,123.68,住商用,鋼筋混凝土加強磚造,69年7月14日,二層,一層 二層 騎樓,全筆移轉
RPOQMLTJMHJGFAU17DA,,.24,管理員室,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPOQMLTJMHJGFAU17DA,,62.49,集合住宅,鋼筋混凝土造,112年11月14日,七層,二層 陽台,全筆移轉
RPROMLPLMHJGFAU07DA,43,130.54,住商用,鋼筋混凝土加強磚造,70年2月27日,二層,一層 二層 騎樓,全筆移轉
RPOQMLTJMHJGFAU17DA,,18.12,共有部份,鋼筋混凝土造,112年11月14日,七層,,持分移轉
RPSOMLPLMHJGFAU17DA,,69.42,集合住宅,鋼筋混凝土造,113年3月5日,五層,三層 陽台,全筆移轉
RPSOMLPLMHJGFAU17DA,,27.03,共有部份,鋼筋混凝土造,113年3月5日,五層,,持分移轉
RPVNMLPLLHJGFAU27DA,1,55.79,集合住宅,鋼筋混凝土造,112年7月26日,十五層,九層 陽台,全筆移轉
RPVNMLPLLHJGFAU27DA,1,23.72,共有部份,鋼筋混凝土造,112年7月26日,十五層,,持分移轉
RPRNMLQLMHJGFAU07DA,28,24.54,共有部份,鋼筋混凝土造,85年6月25日,八層,,持分移轉
RPRNMLQLMHJGFAU07DA,28,30.48,共有部份,鋼筋混凝土造,85年6月25日,八層,,持分移轉
RPRNMLQLMHJGFAU07DA,28,107.87,住家用,鋼筋混凝土造,85年6月25日,八層,六層 陽台,全筆移轉
RPRNMLQLMHJGFAU07DA,28,14.13,停車空間,鋼筋混凝土造,85年6月25日,八層,地下一層,持分移轉
RPPNMLQLMHJGFCU17EA,,303.53,住家用,鋼筋混凝土造,113年1月12日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPRNMLLKMHJGFAU09DA,1,.23,共有部分（管理室）,鋼筋混凝土造,112年6月9日,五層,,持分移轉
RPRNMLLKMHJGFAU09DA,1,103.45,集合住宅,鋼筋混凝土造,112年6月9日,五層,二層 陽台,全筆移轉
RPRNMLLKMHJGFAU09DA,1,26.57,共有部份,鋼筋混凝土造,112年6月9日,五層,,持分移轉
RPUNMLPLMHJGFAU27DA,9,218.93,住家用,鋼筋混凝土造,104年7月1日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLPLMHJGFAU86DA,28,97.82,住家用,鋼筋混凝土造,85年1月23日,七層,七層 陽台,全筆移轉
RPQNMLPLMHJGFAU86DA,28,34.79,共有部份,鋼筋混凝土造,85年1月23日,七層,,持分移轉
RPTNMLQLMHJGFAU27DA,44,71.28,住家用,鋼筋混凝土加強磚造,69年7月14日,二層,一層 二層,全筆移轉
RPPOMLQLMHJGFAU96DA,5,35.39,集合住宅,鋼筋混凝土造,108年3月25日,七層,七層 陽台,全筆移轉
RPPOMLQLMHJGFAU96DA,5,16.49,本共有部分之項目有台電受電室、電信室、電梯安全梯、梯廳及防空避難室等５項,鋼筋混凝土造,108年3月25日,七層,,持分移轉
RPPOMLQLMHJGFAU96DA,5,2.78,停車空間,鋼筋混凝土造,108年3月25日,七層,,持分移轉
RPVOMLPLMHJGFAU47DA,,74.90,集合住宅,鋼筋混凝土造,113年3月5日,五層,三層 陽台,全筆移轉
RPUNMLQLMHJGFAU37DA,26,106.83,住家用,鋼筋混凝土造,87年4月3日,十層,九層 陽台,全筆移轉
RPVOMLPLMHJGFAU47DA,,40.14,共有部份,鋼筋混凝土造,113年3月5日,五層,,持分移轉
RPUNMLQLMHJGFAU37DA,26,13.96,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPUNMLQLMHJGFAU37DA,26,17.25,共有部份,鋼筋混凝土造,87年4月3日,十層,,持分移轉
RPVNMLQLMHJGFAU47DA,41,.44,管理站,鋼筋混凝土造,72年9月10日,二層,一層 二層 騎樓,持分移轉
RPVNMLQLMHJGFAU47DA,41,8.32,共有部份,鋼筋混凝土造,72年9月10日,四層,,持分移轉
RPVNMLQLMHJGFAU47DA,41,91.27,住家用,鋼筋混凝土造,72年9月10日,四層,三層,全筆移轉
RPVNMLQLMHJGFAU47DA,40,2.37,機車停車場,鋼筋混凝土造,73年5月21日,二層,騎樓 地下層,持分移轉
RPXNMLTLMHJGFAU97DA,,82.36,集合住宅,鋼筋混凝土造,113年3月5日,五層,三層 陽台,全筆移轉
RPXNMLTLMHJGFAU97DA,,35.50,共有部份,鋼筋混凝土造,113年3月5日,五層,,持分移轉
RPTNMLKMMHJGFAU76DA,30,21.92,共有部份,鋼筋混凝土造,83年3月8日,九層,,持分移轉
RPSOMLTLMHJGFAU57DA,30,30.89,住家用,鋼筋混凝土造,83年8月11日,八層,六層,全筆移轉
RPTNMLKMMHJGFAU76DA,30,88.87,住家用,鋼筋混凝土造,83年3月8日,九層,二層 陽台,全筆移轉
RPSOMLTLMHJGFAU57DA,30,17.45,共有部份,鋼筋混凝土造,83年8月11日,八層,,持分移轉
RPWNMLTLMHJGFAU87DA,,69.42,集合住宅,鋼筋混凝土造,113年3月5日,五層,五層 陽台,全筆移轉
RPWNMLTLMHJGFAU87DA,,27.03,共有部份,鋼筋混凝土造,113年3月5日,五層,,持分移轉
RPRPMLTJMHJGFAU37DA,,130.63,住家用,木造,,一層,一層 騎樓,全筆移轉
RPRNMLOLMHJGFCU07DA,30,202.56,住家用,鋼筋混凝土造,83年6月8日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPQNMLQLMHJGFCU27EA,27,177.63,住商用,鋼筋混凝土造,86年3月10日,三層,一層 二層 三層 陽台 屋頂突出物 水箱,全筆移轉
RPSOMLMLMHJGFAU86DA,39,84.27,商業用,鋼筋混凝土造,74年7月20日,七層,二層 陽台,全筆移轉
RPSOMLMLMHJGFAU86DA,,22.93,共有部份,鋼筋混凝土造,,七層,,持分移轉
RPTNMLLKMHJGFAU66DA,46,79.21,住家用,鋼筋混凝土加強磚造,67年2月3日,一層,一層,全筆移轉
RPXNMLKMMHJGFAU17DA,41,77.90,住家用,鋼筋混凝土造,71年11月13日,五層,四層,全筆移轉
RPXNMLKMMHJGFAU17DA,41,10.06,共有部份,鋼筋混凝土造,71年11月13日,五層,,持分移轉
RPWOMLOLMHJGFAU47DA,40,6.65,共有部份,鋼筋混凝土造,73年9月19日,五層,,持分移轉
RPWOMLOLMHJGFAU47DA,40,69.93,住家用,鋼筋混凝土造,73年9月19日,五層,五層,全筆移轉
RPWOMLOLMHJGFAU47DA,40,5.92,共有部份,鋼筋混凝土造,73年9月19日,五層,,持分移轉
RPRNMLSKMHJGFCU37DA,2,220.43,住家用,鋼筋混凝土造,111年5月26日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQQMLTJMHJGFAU37DA,29,20.09,住家用,鋼筋混凝土造,83年11月15日,十二層,五層 陽台,全筆移轉
RPQQMLTJMHJGFAU37DA,29,6.07,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPQQMLTJMHJGFAU37DA,29,3.18,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPPNMLRLMHJGFCU17DA,13,244.04,住家用,鋼筋混凝土造,100年9月6日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPQOMLOLMHJGFAU86DA,36,43.45,住家用,鋼筋混凝土造,76年11月11日,二層,一層 二層 陽台,全筆移轉
RPWOMLTLMHJGFAU97DA,42,93.08,住家用,鋼筋混凝土加強磚造,71年2月27日,一層,一層 夾層,全筆移轉
RPQNMLTLMHJGFAU27DA,44,125.95,住商用,鋼筋混凝土加強磚造,69年5月31日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPPNMLLJNHJGFAU88DA,19,269.25,農舍,鋼筋混凝土造,93年12月28日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPVNMLMJNHJGFAU96DA,29,21.38,住家用,鋼筋混凝土造,83年11月15日,十二層,六層 花台,全筆移轉
RPPNMLTLMHJGFAU17DA,,240.07,住宅,鋼筋混凝土造,112年11月1日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPVNMLMJNHJGFAU96DA,29,5.31,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPVNMLMJNHJGFAU96DA,29,5.89,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPPOMLLJNHJGFAU98DA,28,55.76,住家用,鋼筋混凝土造,84年11月4日,十層,二層 陽台,全筆移轉
RPPOMLLJNHJGFAU98DA,28,9.82,共有部份,鋼筋混凝土造,84年11月4日,十層,,持分移轉
RPPOMLLJNHJGFAU98DA,28,12.25,共有部份,鋼筋混凝土造,84年11月4日,十層,,持分移轉
RPVPMLRLLHJGFAU67DA,14,232.03,住家用,鋼筋混凝土造,98年12月9日,三層,一層 二層 三層 陽台 雨遮,全筆移轉
RPOPMLKMMHJGFAU09DA,47,121.60,住家用,鋼筋混凝土加強磚造,66年7月4日,二層,一層 二層 騎樓,全筆移轉
RPOOMLMJNHJGFAU98DA,22,209.44,住家用,鋼筋混凝土造,91年2月8日,三層,一層 二層 三層 陽台,全筆移轉
RPTNMLMJNHJGFAU76DA,29,21.26,住家用,鋼筋混凝土造,83年11月15日,十二層,六層 花台,全筆移轉
RPTNMLMJNHJGFAU76DA,29,5.31,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPTNMLMJNHJGFAU76DA,29,5.89,共有部份,鋼筋混凝土造,83年11月15日,十二層,,持分移轉
RPWNMLKMMHJGFAU07DA,,100.73,集合住宅,鋼筋混凝土造,113年3月13日,五層,二層 陽台,全筆移轉
RPWNMLKMMHJGFAU07DA,,17.16,共有部份,鋼筋混凝土造,113年3月13日,五層,,持分移轉
RPWQMLSLLHJGFAU97DA,36,179.42,住家用,鋼筋混凝土造,77年6月28日,二層,一層 二層 陽台 屋頂突出物 騎樓 夾層 見其他登記事項,全筆移轉
RPOOMLKMMHJGFAU98DA,,55.74,集合住宅,鋼筋混凝土造,113年3月13日,五層,三層 陽台,全筆移轉
RPOOMLKMMHJGFAU98DA,,9.35,共有部份,鋼筋混凝土造,113年3月13日,五層,,持分移轉
RPROMLNJNHJGFAU76DA,9,323.50,住家用,鋼筋混凝土造,104年2月17日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPWOMLMJNHJGFAU17DA,39,120.99,住商用,鋼筋混凝土加強磚造,74年4月19日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPSNMLNJNHJGFAU76DA,31,78.20,住家用,鋼筋混凝土造,82年1月9日,七層,三層 陽台 花台,全筆移轉
RPSNMLNJNHJGFAU76DA,31,8.91,共有部份,鋼筋混凝土造,82年1月9日,七層,,持分移轉
RPSNMLNJNHJGFAU76DA,31,.28,商業用,鋼筋混凝土造,82年1月9日,七層,地下層,持分移轉
RPSNMLNJNHJGFAU76DA,31,8.66,共有部份,鋼筋混凝土造,82年1月9日,七層,,持分移轉
RPSNMLNJNHJGFAU76DA,31,15.02,共有部份,鋼筋混凝土造,82年1月9日,七層,,持分移轉
RPSNMLSKMHJGFAU27DA,31,90.36,住家用,鋼筋混凝土造,82年8月2日,七層,四層 陽台,全筆移轉
RPSNMLSKMHJGFAU27DA,31,24.91,共有部份,鋼筋混凝土造,82年8月2日,七層,,持分移轉
RPUOMLQKMHJGFAU37DA,31,32.19,住家用,鋼筋混凝土造,82年8月2日,七層,四層 陽台,全筆移轉
RPUOMLQKMHJGFAU37DA,31,10.48,儲藏室,鋼筋混凝土造,82年8月2日,七層,地下層,持分移轉
RPUOMLMLMHJGFAU07DA,1,75.09,集合住宅,鋼筋混凝土造,112年7月25日,五層,四層 陽台,全筆移轉
RPUOMLMLMHJGFAU07DA,1,29.99,共有部份,鋼筋混凝土造,112年7月25日,五層,,持分移轉
RPUOMLQKMHJGFAU37DA,31,8.12,共有部份,鋼筋混凝土造,82年8月2日,七層,,持分移轉
RPUOMLMLMHJGFAU07DA,1,15.00,共有部分（停車空間、車道）,鋼筋混凝土造,112年7月25日,五層,,持分移轉
RPUNMLKMMHJGFAU86DA,,100.73,集合住宅,鋼筋混凝土造,113年3月13日,五層,一層 陽台,全筆移轉
RPPNMLMJNHJGFAU98DA,,82.36,集合住宅,鋼筋混凝土造,113年3月5日,五層,四層 陽台,全筆移轉
RPUOMLQKMHJGFAU37DA,31,8.40,共有部份,鋼筋混凝土造,82年8月2日,七層,,持分移轉
RPUNMLKMMHJGFAU86DA,,17.16,共有部份,鋼筋混凝土造,113年3月13日,五層,,持分移轉
RPPNMLMJNHJGFAU98DA,,35.50,共有部份,鋼筋混凝土造,113年3月5日,五層,,持分移轉
RPPOMLKMMHJGFAU09DA,,100.73,集合住宅,鋼筋混凝土造,113年3月13日,五層,三層 陽台,全筆移轉
RPPOMLKMMHJGFAU09DA,,17.16,共有部份,鋼筋混凝土造,113年3月13日,五層,,持分移轉
RPPNMLNJNHJGFAU09DA,35,133.76,住家用,鋼筋混凝土造,77年10月12日,五層,三層 陽台,全筆移轉
RPQNMLMJNHJGFAU09DA,,82.36,集合住宅,鋼筋混凝土造,113年3月5日,五層,二層 陽台,全筆移轉
RPPNMLNJNHJGFAU09DA,35,6.74,避難室,鋼筋混凝土造,77年10月12日,五層,電梯樓梯間 地下層,持分移轉
RPQNMLMJNHJGFAU09DA,,40.14,共有部份,鋼筋混凝土造,113年3月5日,五層,,持分移轉
RPPNMLNJNHJGFAU09DA,35,9.10,共有部份,鋼筋混凝土造,77年10月12日,五層,,持分移轉
RPSNMLMJNHJGFAU66DA,38,5.59,共有部份,鋼筋混凝土造,75年7月12日,五層,,持分移轉
RPPNMLNJNHJGFAU09DA,35,.47,共有部份,鋼筋混凝土造,77年10月12日,五層,,持分移轉
RPSNMLMJNHJGFAU66DA,38,24.20,住家用,鋼筋混凝土造,75年7月12日,五層,五層 陽台,全筆移轉
RPUNMLQJNHJGFAU27DA,45,105.87,住商用,鋼筋混凝土加強磚造,67年12月18日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPPOMLQJNHJGFAU86DA,18,238.96,住商用,鋼筋混凝土造,95年1月13日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項,全筆移轉
RPQOMLQJNHJGFAU96DA,45,90.24,住家用,鋼筋混凝土加強磚造,68年1月24日,二層,一層 二層,全筆移轉
RPOOMLRJNHJGFAU86DA,21,.67,住家用,鋼骨造,92年2月21日,十二層,一層 二層,持分移轉
RPOOMLRJNHJGFAU86DA,21,165.39,住家用,鋼骨造,92年2月21日,十二層,十一層 十二層 陽台 雨遮,全筆移轉
RPOOMLRJNHJGFAU86DA,21,22.84,共有部份,鋼骨造,92年2月21日,十二層,,持分移轉
RPOOMLRJNHJGFAU86DA,21,.67,住家用,鋼骨造,92年2月21日,十二層,一層 二層,持分移轉
RPOOMLRJNHJGFAU86DA,21,31.02,共有部份,鋼骨造,92年2月21日,十二層,,持分移轉
RPPOMLMJNHJGFAU09DA,29,164.64,住家用,鋼筋混凝土造,83年11月21日,四層,一層 二層 三層 四層 陽台 平台 花台 雨遮,全筆移轉
RPPOMLMJNHJGFAU09DA,29,27.76,共有部份,鋼筋混凝土造,83年11月21日,四層,,持分移轉
RPPNMLMJNHJGFBU09DA,42,121.92,住家用,鋼筋混凝土加強磚造,70年12月31日,二層,一層 二層,全筆移轉
RPWNMLLJMHJGFAU86DA,28,58.47,住家用,鋼筋混凝土造,84年11月9日,五層,三層 陽台,全筆移轉
RPWNMLLJMHJGFAU86DA,28,12.81,共有部份,鋼筋混凝土造,84年11月9日,五層,,持分移轉
RPTOMLOLMHJGFAU17DA,36,133.06,住家用,鋼筋混凝土造,77年8月5日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPVOMLMJNHJGFAU07DA,11,207.91,住家用,鋼筋混凝土造,101年10月18日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPUOMLQJNHJGFAU37DA,5,295.82,住家用,鋼筋混凝土造,108年1月7日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLSKMHJGFCU27DA,28,143.77,住家用,鋼筋混凝土造,85年1月22日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLQJNHJGFCU96DA,46,108.22,住商用,鋼筋混凝土加強磚造,66年9月21日,二層,一層 二層 騎樓,全筆移轉
RPWOMLQJNHJGFAU57DA,18,245.96,住家用,鋼筋混凝土造,95年1月13日,四層,一層 二層 三層 四層 陽台 騎樓 見其他登記事項,全筆移轉
RPSOMLSKMHJGFAU37DA,6,49.95,集合住宅,鋼筋混凝土造,107年4月27日,十二層,七層 陽台,全筆移轉
RPSOMLSKMHJGFAU37DA,6,46.26,本共有部份之項目有防空避難室兼停車空間、機電設備、騎樓、Ｆ梯安全梯、一樓梯廳、一樓門廳、管委會使用空間、車道、Ｃ棟垃圾處理區等９項。,鋼筋混凝土造,107年4月27日,十二層,,持分移轉
RPSOMLSKMHJGFAU37DA,6,15.45,共有部份,鋼筋混凝土造,107年4月27日,十二層,,持分移轉
RPQOMLRJNHJGFAU07DA,45,125.84,住家用,鋼筋混凝土造,68年7月13日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPXNMLRJNHJGFAU67DA,23,157.35,住家用,鋼筋混凝土造,89年10月24日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLMJNHJGFAU56DA,30,25.40,共有部份,鋼筋混凝土造,83年8月31日,七層,,持分移轉
RPRNMLMJNHJGFAU56DA,30,54.40,住家用,鋼筋混凝土造,83年8月31日,七層,七層 陽台 花台,全筆移轉
RPQNMLRJNHJGFCU17DA,42,87.18,住家用,鋼筋混凝土加強磚造,70年12月28日,二層,一層 二層,全筆移轉
RPQOMLTJNHJGFAU27DA,55,77.38,住家用,鋼筋混凝土加強磚造,58年6月11日,二層,一層 二層,全筆移轉
RPQOMLSJNHJGFAU17DA,46,121.36,住商用,鋼筋混凝土加強磚造,66年9月10日,二層,一層 二層 騎樓,全筆移轉
RPVNMLKMMHJGFAU96DA,,55.74,集合住宅,鋼筋混凝土造,113年3月13日,五層,一層 陽台,全筆移轉
RPVNMLKMMHJGFAU96DA,,9.35,共有部份,鋼筋混凝土造,113年3月13日,五層,,持分移轉
RPUOMLKMMHJGFAU96DA,49,214.50,住商用,鋼筋混凝土造,64年4月22日,三層,一層 二層 三層 騎樓,全筆移轉
RPPNMLRJNHJGFCU07DA,32,105.72,住商用,鋼筋混凝土造,81年1月9日,三層,一層 二層 三層 屋頂突出物 騎樓,持分移轉
RPXOMLKMMHJGFAU27DA,,55.74,集合住宅,鋼筋混凝土造,113年3月13日,五層,二層 陽台,全筆移轉
RPXOMLKMMHJGFAU27DA,,9.35,共有部份,鋼筋混凝土造,113年3月13日,五層,,持分移轉
RPOOMLTJNHJGFAU07DA,30,92.50,住家用,鋼筋混凝土造,82年10月29日,七層,四層 陽台 花台,全筆移轉
RPOOMLTJNHJGFAU07DA,30,18.72,共有部份,鋼筋混凝土造,82年10月29日,七層,,持分移轉
RPTOMLRKMHJGFAU37DA,27,35.62,住家用,鋼筋混凝土、木造,85年11月1日,五層,一層 平台 夾層,全筆移轉
RPTOMLRKMHJGFAU37DA,27,17.37,共有部份,鋼筋混凝土造,85年11月1日,五層,,持分移轉
RPPOMLTKMHJGFAU17DA,50,44.04,住家用,加強磚造,,一層,一層,全筆移轉
RPOOMLRKMHJGFAU86DA,28,243.59,走道店鋪住宅,鋼筋混凝土造,84年11月3日,五層,一層 二層 三層 四層 五層 見其他登記事項 見其他登記事項,全筆移轉
RPSNMLTJNHJGFAU37DA,38,5.30,共有部份,鋼筋混凝土造,75年7月12日,五層,,持分移轉
RPSNMLTJNHJGFAU37DA,38,23.02,住家用,鋼筋混凝土造,75年7月12日,五層,五層 陽台,全筆移轉
RPUNMLTJNHJGFAU57DA,41,.38,管理站,鋼筋混凝土造,72年9月10日,二層,一層 二層 騎樓,持分移轉
RPUNMLTJNHJGFAU57DA,41,6.47,共有部份,鋼筋混凝土造,72年9月10日,四層,,持分移轉
RPUNMLTJNHJGFAU57DA,41,76.17,住家用,鋼筋混凝土造,72年9月10日,四層,一層,全筆移轉
RPUNMLTJNHJGFAU57DA,40,2.03,機車停車場,鋼筋混凝土造,73年5月21日,二層,騎樓 地下層,持分移轉
RPOPMLNJNHJGFAU56DA,,71.02,集合住宅,鋼筋混凝土造,112年11月29日,五層,三層 陽台,全筆移轉
RPOPMLNJNHJGFAU56DA,,35.78,共有部份,鋼筋混凝土造,112年11月29日,五層,,持分移轉
RPSNMLSJNHJGFAU27DA,38,139.97,住家用,鋼筋混凝土加強磚造,74年10月19日,二層,一層 二層 陽台,全筆移轉
RPTPMLSJNHJGFAU57DA,34,139.14,住家用,鋼筋混凝土造,79年8月11日,二層,一層 二層 陽台,全筆移轉
RPSNMLNKNHJGFAU86DA,46,131.44,住家用,鋼筋混凝土加強磚造,67年4月21日,二層,一層 二層,全筆移轉
RPSOMLTJNHJGFAU47DA,43,188.93,住商用,鋼筋混凝土造,70年6月26日,三層,一層 二層 三層 屋頂突出物 騎樓,全筆移轉
RPQNMLNKNHJGFAU66DA,45,130.90,住家用,鋼筋混凝土加強磚造,67年9月16日,二層,一層 二層,全筆移轉
RPPNMLSJNHJGFBU07DA,,87.40,住家用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓,全筆移轉
RPUPMLKMMHJGFAU07DA,30,30.89,住家用,鋼筋混凝土造,83年8月11日,八層,三層 陽台,全筆移轉
RPUPMLKMMHJGFAU07DA,30,13.90,共有部份,鋼筋混凝土造,83年8月11日,八層,,持分移轉
RPPNMLOKNHJGFAU66DA,46,96.75,住商用,鋼筋混凝土加強磚造,66年11月11日,二層,一層 二層 騎樓,全筆移轉
RPROMLOKNHJGFAU96DA,,74.90,集合住宅,鋼筋混凝土造,113年3月5日,五層,五層 陽台,全筆移轉
