鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,main building area,auxiliary building area,balcony area,elevator,transaction number
吉安鄉,房地(土地+建物),花蓮縣吉安鄉北昌一街２９號二樓之一,21.99,住,,,1131103,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130503,82.85,2,2,2,有,有,7150000,86301,,0.0,0,,RPPNMLKKKIJGFAU68DA,56.19,0.0,6.24,有,134
光復鄉,土地,西富段1230地號,371.84,,一般農業區,甲種建築用地,1131106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1500000,4034,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLQJKIJGFBU66DA,0.0,0.0,0.0,無,
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉瑞北１６４號,109.14,,一般農業區,甲種建築用地,1131123,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0741000,105.25,4,2,2,有,無,2200000,20903,,0.0,0,頂樓加蓋；其他增建；,RPRNMLPJKIJGFCU86DA,96.68,0.0,8.57,無,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市中興路５號八樓之三,12.81,商,,,1131105,土地1建物1車位1,八層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130731,103.35,2,2,1,有,有,10600000,102564,升降機械,9.1,0,,RPPNMLSKJIJGFAU76DA,62.0,0.0,5.58,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路３８號九樓之三,12.57,商,,,1131125,土地1建物1車位0,九層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101105,91.95,2,1,1,有,有,8500000,92442,,0.0,0,,RPWNMLKKKIJGFAU76DA,59.32,0.0,5.22,有,135
新城鄉,房地(土地+建物),花蓮縣新城鄉嘉里一路５巷３號,184.0,住,,,1131111,土地2建物1車位0,全,一層,透天厝,住家用,水泥磚木造,0620800,69.25,3,2,3,有,無,6500000,93863,,0.0,0,,RPXNMLKKKIJGFAU86DA,69.25,0.0,0.0,無,136
吉安鄉,房地(土地+建物),花蓮縣吉安鄉宜昌二街６３號,135.0,住,,,1131115,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0701103,127.86,4,2,2,有,無,6900000,53965,,0.0,0,,RPSOMLKKKIJGFAU09DA,127.86,0.0,0.0,無,
壽豐鄉,土地,平和段460-1地號,352.13,都市：其他:道路用地,,,1131102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,875000,2485,,0.0,0,原價金90萬元經測量後有部份佔用之情事賣方找補25000元總價金改為87.5萬元包含公共設施保留地用地；,RPRNMLLKKIJGFAU98DA,0.0,0.0,0.0,無,137
富里鄉,房地(土地+建物),花蓮縣富里鄉中興路２１８號,139.99,住,,,1131127,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0820908,157.93,3,2,2,有,無,3500000,22162,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPQNMLLKKIJGFCU09DA,157.93,0.0,0.0,無,
玉里鎮,土地,泰林段78地號,336.0,,特定農業區,農牧用地,1131107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200000,595,,0.0,0,,RPTNMLLKKIJGFCU76DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛四街５１號四樓之二十四,8.51,住,,,1131114,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830811,47.61,1,0,1,有,有,2000000,42008,,0.0,0,其他增建；,RPXNMLPJKIJGFAU27DA,29.49,0.0,6.29,有,
壽豐鄉,土地,烏杙段148地號,1900.23,農,,,1131105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,4000000,2105,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPQNMLTJKIJGFAU96DA,0.0,0.0,0.0,無,
萬榮鄉,土地,支亞干段1131地號,2999.99,,一般農業區,農牧用地,1131109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1300000,433,,0.0,0,,RPPNMLTJKIJGFBU96DA,0.0,0.0,0.0,無,
玉里鎮,土地,源城段119地號,502.0,,特定農業區,水利用地,1131128,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,410134,817,,0.0,0,協議價購；,RPVNMLLKKIJGFCU96DA,0.0,0.0,0.0,無,
新城鄉,土地,嘉平段208地號,42.0,住,,,1131124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1300000,30952,,0.0,0,含地上物稅籍房屋：花蓮縣新城鄉嘉里三路64巷12號未登記建物；,RPQNMLMJKIJGFAU88DA,0.0,0.0,0.0,無,
吉安鄉,土地,光學段802地號,62.93,,一般農業區,農牧用地,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,7151,,0.0,0,,RPPOMLTJKIJGFAU96DA,0.0,0.0,0.0,無,138
吉安鄉,房地(土地+建物),花蓮縣吉安鄉勝安二街５８巷８號,138.7,住,,,1131111,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1031204,303.98,6,3,7,有,無,26200000,86190,,0.0,0,含裝潢費；含傢俱設備費；其他增建；,RPSOMLLKKIJGFAU56DA,279.81,0.0,24.17,有,139
花蓮市,房地(土地+建物),花蓮縣花蓮市國民十二街４３號四樓之一,9.14,住,,,1131118,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810626,32.16,1,0,1,有,無,1600000,49751,,0.0,0,,RPSNMLMKKIJGFAU56DA,25.21,0.0,1.76,有,
富里鄉,房地(土地+建物),花蓮縣富里鄉中山路１６２號,78.38,商,,,1131125,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0690920,194.7,5,2,3,有,無,5800000,29789,,0.0,0,,RPPNMLQLJIJGFCU86DA,194.7,0.0,0.0,無,
富里鄉,土地,大庄段907-1地號,32.42,,鄉村區,乙種建築用地,1131128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,300000,9254,,0.0,0,含土地增值稅或其他稅費1509元；未登記建物；,RPPNMLPJKIJGFCU66DA,0.0,0.0,0.0,無,140
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慈惠二街６５號三樓,15.89,住,,,1131124,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851122,61.61,2,2,1,有,無,3700000,60055,,0.0,0,其他增建；,RPRNMLMKKIJGFAU09DA,45.55,0.0,6.21,有,141
吉安鄉,土地,仁愛段808地號,367.41,,一般農業區,農牧用地,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3200000,8710,,0.0,0,,RPPNMLQKKIJGFAU66DA,0.0,0.0,0.0,無,
萬榮鄉,土地,馬遠段1333-498地號,5091.0,,山坡地保育區,農牧用地,1131119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,250000,49,,0.0,0,,RPPNMLMKKIJGFBU98DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市林森路２７３巷３弄５５號,199.25,住,,,1131103,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1061106,355.87,5,2,7,有,無,32000000,89920,,0.0,0,其他增建；,RPVNMLLKKIJGFAU76DA,340.54,0.0,15.33,有,142
吉安鄉,土地,東昌段753-5地號,439.97,農,,,1131121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3990000,9069,,0.0,0,,RPSOMLRKKIJGFAU17DA,0.0,0.0,0.0,無,
鳳林鎮,土地,北林段713地號,562.92,,特定農業區,農牧用地,1131119,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,800000,1421,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKKKIJGFBU88DA,0.0,0.0,0.0,無,
光復鄉,房地(土地+建物),花蓮縣光復鄉佛祖街３８２號,1301.0,,一般農業區,甲種建築用地,1131103,土地2建物1車位0,全,一層,透天厝,住家用,鋼筋混凝土加強磚造,0601224,109.12,4,2,2,有,無,7500000,68732,,0.0,0,,RPPNMLQKKIJGFBU76DA,109.12,0.0,0.0,無,143
富里鄉,土地,吉拉米代段657地號,2848.19,,山坡地保育區,農牧用地,1131130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,176,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；急買急賣；,RPWNMLKKKIJGFCU96DA,0.0,0.0,0.0,無,
瑞穗鄉,土地,源北段331地號,2747.07,,一般農業區,農牧用地,1131128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3000000,1092,,0.0,0,,RPPNMLQKKIJGFCU96EA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中美七街８４巷２號,81.0,住,,,1131118,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0630408,82.8,3,2,2,有,無,6300000,76087,,0.0,0,其他增建；,RPTOMLQKKIJGFAU17DA,82.8,0.0,0.0,無,144
吉安鄉,土地,永興段1191地號,25.82,,鄉村區,乙種建築用地,1131111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1000000,38730,,0.0,0,,RPWNMLRKKIJGFAU47DA,0.0,0.0,0.0,無,145
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街９號四樓之二,26.81,,鄉村區,乙種建築用地,1131111,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,92.41000000000001,2,2,2,有,有,5650000,61141,,0.0,0,,RPROMLRKKIJGFAU07DA,60.39,0.0,7.4,有,146
花蓮市,房地(土地+建物),花蓮縣花蓮市國富二街１０５號三樓之二,41.27,住,,,1131107,土地1建物1車位0,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121013,163.57999999999998,3,2,2,有,有,14380000,87908,,0.0,0,露臺約7坪約定為本戶專用,RPUOMLRKKIJGFAU37DA,100.98,0.0,14.37,有,147
花蓮市,房地(土地+建物),花蓮縣花蓮市長安街２７號八樓之一,13.2,住,,,1131124,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851029,87.43,2,1,1,有,有,3000000,34313,,0.0,0,含傢俱設備費；陽台外推；其他增建；,RPWOMLRKKIJGFAU57DA,54.89,0.0,4.24,有,
光復鄉,房地(土地+建物),花蓮縣光復鄉仁愛路７號,150.0,住,,,1131107,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670918,133.04,2,2,2,有,無,3000000,22550,,0.0,0,,RPPNMLOKJIJGFBU09DA,133.04,0.0,0.0,無,
鳳林鎮,土地,榮昌段112-1地號,3228.0,,一般農業區,農牧用地,1131102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3905000,1210,,0.0,0,,RPRNMLPJKIJGFBU76DA,0.0,0.0,0.0,無,148
秀林鄉,土地,克來寶段140-1地號,10.77,住,,,1131119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,115500,10724,,0.0,0,,RPPNMLTJKIJGFAU96EA,0.0,0.0,0.0,無,
吉安鄉,土地,仁廉段887地號,95.0,都市：其他:道路用地,,,1131114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,393300,4140,,0.0,0,包含公共設施保留地用地；,RPSNMLOKJIJGFAU66DA,0.0,0.0,0.0,無,149
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶豐二街６２號,81.0,住,,,1131101,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1080724,162.01,4,2,5,有,無,12800000,79007,,0.0,0,,RPPOMLKKKIJGFAU78DA,146.72,0.0,15.29,無,150
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市忠孝街３１號七樓,46.17,住,,,1131115,土地2建物2車位5,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130408,265.95,1,2,2,有,無,18600000,105720,升降機械,127.85,4000000,,RPQNMLNKKIJGFAU09DA,81.08,0.0,7.5,有,
新城鄉,土地,草林段360地號,4572.7,農,,,1131107,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,16598000,3630,,0.0,0,,RPOOMLRKKIJGFAU76DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市民德一街７１號五樓之三,15.21,住,,,1131111,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830308,88.26,1,2,1,有,有,4500000,50986,,0.0,0,含傢俱設備費；,RPTOMLRKKIJGFAU27DA,62.97,0.0,7.2,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市建昌路１２１號之２,72.0,住,,,1131123,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0780830,156.1,4,3,3,有,無,10300000,65983,,0.0,0,交易價格包含其他買賣登記案件標的之價格陽台外推；其他增建；,RPQNMLSKKIJGFAU96DA,147.72,0.0,8.38,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉東海六街１４６之１號,103.0,住,,,1131123,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1041209,201.41,5,2,6,有,無,17800000,88377,,0.0,0,頂樓加蓋；其他增建；,RPVNMLTKKIJGFAU57DA,180.88,0.0,20.53,無,151
鳳林鎮,土地,鳳仁段214地號,420.0,住,,,1131118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,7620000,18143,,0.0,0,,RPSNMLRKKIJGFBU17DA,0.0,0.0,0.0,無,
富里鄉,土地,學園段430地號,3779.22,,山坡地保育區,農牧用地,1131113,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2500000,662,,0.0,0,,RPQNMLNKKIJGFCU66DA,0.0,0.0,0.0,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮新興街５４號,95.0,住,,,1131124,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0791121,133.99,4,2,2,有,無,6300000,47018,,0.0,0,頂樓加蓋；未登記建物；,RPPNMLSKKIJGFCU07DA,130.03,0.0,3.96,無,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國民八街１０號,15.27,商,,,1131120,土地1建物1車位1,一層,十一層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,1080808,126.88,0,0,1,有,有,13000000,102459,坡道平面,35.15,0,,RPVNMLTJKIJGFAU47DA,59.85,0.0,0.0,有,152
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛七街６７號,93.0,住,,,1131106,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690331,107.04,3,2,2,有,無,8000000,74738,,0.0,0,頂樓加蓋；,RPXNMLSKKIJGFAU67DA,107.04,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中原路３７８號,32.22,住,,,1131115,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0830705,153.1,1,1,2,有,無,8000000,52253,,0.0,0,,RPUNMLTKKIJGFAU47DA,121.23,8.37,8.37,無,153
花蓮市,土地,國股段263-1地號,234.56,都市：其他:道路用地,,,1131128,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1973800,8415,,0.0,0,包含公共設施保留地用地；,RPTNMLKLKIJGFAU56DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街７號三樓之二,26.8,,鄉村區,乙種建築用地,1131116,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130220,92.39000000000001,2,2,2,有,有,5550000,60071,,0.0,0,,RPXNMLTKJIJGFAU67DA,60.39,0.0,7.4,有,154
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南昌北路２７號四樓之五,10.98,住,,,1131130,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840414,37.04,1,1,1,有,有,2180000,58855,,0.0,0,其他增建；,RPRNMLOJKIJGFAU56DA,24.5,0.0,0.0,有,155
花蓮市,房地(土地+建物),花蓮縣花蓮市和平路３３６號六樓之九,2.75,商,,,1131112,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0811009,36.13,1,0,1,有,有,1800000,49820,,0.0,0,,RPVNMLMKKIJGFAU86DA,27.01,0.0,0.0,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市化道路８９巷２２號三樓之二,11.26,住,,,1131102,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830401,81.09,2,2,1,有,有,4500000,55494,,0.0,0,其他增建；,RPROMLKLKIJGFAU09DA,48.73,1.58,11.08,有,156
吉安鄉,土地,吉安段6165-1地號,111.54,,森林區,國土保安用地,1131128,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100051,897,,0.0,0,協議價購；,RPPPMLSLJIJGFAU07DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市林森路２９３巷１弄４３號,81.0,,,,1131127,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0621121,119.42,3,2,1,有,無,10000000,83738,,0.0,0,含傢俱設備費；頂樓加蓋；其他增建；,RPPOMLQKKIJGFAU76DA,119.42,0.0,0.0,無,
壽豐鄉,土地,志平段58地號,314.06,都市：其他:道路用地,,,1131121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2375000,7562,,0.0,0,具重建或重劃、都更等效益；包含公共設施保留地用地；,RPQNMLKLKIJGFAU88DA,0.0,0.0,0.0,無,157
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路４０８巷１３號,75.0,住,,,1131113,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0661215,99.23,3,2,2,有,無,7300000,73566,,0.0,0,頂樓加蓋；其他增建；,RPSNMLKLKIJGFAU09DA,99.23,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市民光７５號,40.0,住,,,1131107,土地1建物1車位0,全,一層,透天厝,住家用,蓋瓦木造,,17.69,1,1,1,有,無,2100000,118711,,0.0,0,陽台外推；其他增建；,RPPOMLKLKIJGFAU88DA,17.69,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市商校街１６７號,139.0,住,,,1131108,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0830915,498.4,14,0,16,有,無,32200000,64607,,0.0,0,,RPQOMLKLKIJGFAU98DA,467.98,30.42,0.0,有,158
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國盛一街７６號七樓之五,9.43,商,,,1131126,土地3建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090102,66.80000000000001,1,0,1,有,有,5200000,77844,一樓平面,8.25,0,,RPPNMLNLKIJGFAU09DA,32.73,0.0,1.76,有,159
吉安鄉,房地(土地+建物),花蓮縣吉安鄉建國路一段１２１巷４６號,77.95,住,,,1131120,土地1建物1車位0,全,二層,透天厝,工業用,鋼筋混凝土加強磚造,0720920,103.1,2,2,2,有,無,8500000,82444,,0.0,0,其他增建；,RPRNMLOLKIJGFAU76DA,103.1,0.0,0.0,無,160
花蓮市,房地(土地+建物),花蓮縣花蓮市府前路５２６巷１號三樓,23.4,住,,,1131124,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850112,81.58,2,2,2,有,無,4200000,51483,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLOLKIJGFAU17DA,66.66,0.44,7.09,無,161
瑞穗鄉,房地(土地+建物),花蓮縣瑞穗鄉國光南路７２號,135.0,住,,,1131113,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1110915,289.34,5,2,6,有,無,12700000,43893,,0.0,0,,RPPNMLNLKIJGFCU66DA,260.64,0.0,28.7,無,162
新城鄉,土地,佳東段44地號,2198.33,,特定農業區,農牧用地,1131110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5200000,2365,,0.0,0,,RPPNMLLLJIJGFAU78DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路３７２巷２０號,98.0,住,,,1131122,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0831018,104.66,3,2,3,有,無,5900000,56373,,0.0,0,其他增建；,RPTOMLRLJIJGFAU27DA,94.7,2.32,7.64,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市長春街３２巷２弄２１號,62.0,住,,,1131125,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0770203,94.55,4,2,2,有,無,7350000,77737,,0.0,0,頂樓加蓋；未登記建物；,RPWOMLSLJIJGFAU67DA,85.33,0.0,9.22,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市介仁街１號,130.0,住,,,1131102,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820330,319.78,5,2,4,有,無,16660000,52098,,0.0,0,其他增建；,RPOOMLLKKIJGFAU78DA,273.18,15.87,30.73,無,
花蓮市,土地,林森段1862地號,8.0,都市：其他:道路用地,,,1131107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,91000,11375,,0.0,0,包含公共設施保留地用地；,RPRNMLTKKIJGFAU17DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市華安街３號,67.0,住,,,1131129,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690519,89.2,6,2,2,有,無,6700000,75112,,0.0,0,頂樓加蓋；其他增建；,RPPNMLTLJIJGFAU96DA,89.2,0.0,0.0,無,163
富里鄉,土地,大里段2207地號,1016.67,,山坡地保育區,農牧用地,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,77600,76,,0.0,0,地清或未辦繼承標售；,RPQNMLNLKIJGFCU86EA,0.0,0.0,0.0,無,
富里鄉,土地,大里段2232地號,1003.33,,山坡地保育區,農牧用地,1131104,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,75588,75,,0.0,0,地清或未辦繼承標售；,RPRNMLNLKIJGFCU96EA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛八街８９號三樓之五,17.17,住,,,1131103,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810422,56.87,2,2,1,有,有,3700000,65061,,0.0,0,其他增建；,RPTOMLKKKIJGFAU56DA,44.77,0.0,4.45,有,
新城鄉,房地(土地+建物),花蓮縣新城鄉草林５６之８號,3202.21,工,,,1131110,土地2建物1車位0,全,一層,透天厝,工業用,鋼骨鋼筋混凝土造,0850816,467.55,0,0,0,無,無,30000000,64164,,0.0,0,,RPSNMLSKKIJGFAU17DA,467.55,0.0,0.0,無,164
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶豐六街１２９號,118.0,住,,,1131122,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0791026,137.92,3,2,2,有,無,11000000,79756,,0.0,0,頂樓加蓋；其他增建；,RPXNMLPLKIJGFAU47DA,121.86,0.0,16.06,無,
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東海十四街２７號三樓之一,26.94,住,,,1131107,土地1建物1車位1,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130923,109.73,2,2,2,有,有,6030000,52352,一樓平面,13.65,1000000,土地：仁恥段909地號持分4021/100000新台幣150萬9仟元整。建物：3A仁恥段1580建號新台幣352萬1仟元整。車位：編號3號新台幣100萬元整。,RPVNMLQLKIJGFAU37DA,61.64,0.0,5.54,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉自立路二段５９號,163.79,住,,,1131106,土地1建物1車位0,全,四層,透天厝,住工用,鋼筋混凝土造,0810525,366.94,5,3,6,有,無,15000000,40879,,0.0,0,主建物後方未保存倉庫使用國有地5平方公尺租賃契約一併轉讓買方未登記建物；,RPXOMLRLJIJGFAU67DA,355.24,0.0,11.7,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市自由街１５０號七樓之一,24.28,商,,,1131126,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870615,192.35000000000002,3,2,2,有,有,10500000,54588,,0.0,0,,RPVOMLSLJIJGFAU57DA,119.21,0.0,18.53,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市延平街１９３巷２３號,80.0,住,,,1131130,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0660506,104.07,3,2,2,有,無,7200000,69184,,0.0,0,其他增建；,RPPNMLKMJIJGFAU78DA,104.07,0.0,0.0,無,
新城鄉,土地,嘉平段207-1地號,5.0,住,,,1131125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200000,40000,,0.0,0,佔用鄰地之買賣畸零地或有合併使用效益；,RPXNMLRLKIJGFAU67DA,0.0,0.0,0.0,無,
卓溪鄉,土地,塔菲拉段439地號,163.75,,山坡地保育區,丙種建築用地,1131108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,450000,2748,,0.0,0,,RPPNMLRLKIJGFCU17EA,0.0,0.0,0.0,無,
花蓮市,土地,福安段1419地號,158.25,住,,,1131128,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,11250000,71090,,0.0,0,買賣價金含未保存建物：花蓮市廣東街33號,RPUNMLOJKIJGFAU86DA,0.0,0.0,0.0,無,
吉安鄉,土地,南埔段2995地號,2425.0,,特定農業區,農牧用地,1131118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13190000,5439,,0.0,0,未登記建物；,RPTNMLKMKIJGFAU66DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛五街６８號四樓之二,13.65,住,,,1131125,土地1建物1車位0,四層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820412,52.949999999999996,1,1,1,有,有,3000000,56657,,0.0,0,,RPQOMLKMKIJGFAU09DA,36.85,0.0,8.41,有,165
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明仁二街１７５巷２４號,80.0,住,,,1131128,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820212,135.7,3,2,3,有,無,9000000,66323,,0.0,0,頂樓增建、一樓空地增建、鐵鋁窗增建、鐵皮屋頂增建、遮雨棚增建頂樓加蓋；其他增建；,RPVOMLKMKIJGFAU96DA,121.38,3.52,10.8,無,
新城鄉,房地(土地+建物),花蓮縣新城鄉草林９０號,227.74,住,,,1131128,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0720616,114.31,2,1,1,有,無,7800000,68235,,0.0,0,,RPTOMLSLJIJGFAU37DA,114.31,0.0,0.0,無,
