編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination,
RPSNMLSKKIJGFAU17DA,28,467.55,工業用,鋼骨鋼筋混凝土造,85年8月16日,一層,一層,全筆移轉
RPVNMLQLKIJGFAU37DA,,67.18,集合住宅,鋼筋混凝土造,113年9月23日,七層,三層 陽台,全筆移轉
RPVNMLQLKIJGFAU37DA,,28.89,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPVNMLQLKIJGFAU37DA,,13.66,共有部份（停車空間）,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPPNMLKMJIJGFAU78DA,48,104.07,住家用,鋼筋混凝土加強磚造,66年5月6日,二層,一層 二層 騎樓,全筆移轉
RPVOMLSLJIJGFAU57DA,26,137.74,住家用,鋼筋混凝土造,87年6月15日,九層,七層 陽台,全筆移轉
RPVOMLSLJIJGFAU57DA,26,54.61,共有部份,鋼筋混凝土造,87年6月15日,九層,,持分移轉
RPVOMLKMKIJGFAU96DA,32,135.70,住家用,鋼筋混凝土造,82年2月12日,三層,一層 二層 三層 陽台 平台,全筆移轉
RPQOMLKMKIJGFAU09DA,32,45.26,住家用,鋼筋混凝土造,82年4月12日,六層,四層 陽台,全筆移轉
RPQOMLKMKIJGFAU09DA,32,7.69,共有部份,鋼筋混凝土造,82年4月12日,六層,,持分移轉
RPTOMLSLJIJGFAU37DA,41,114.31,住家用,鋼筋混凝土加強磚造,72年6月16日,二層,一層 二層 騎樓,全筆移轉
RPXOMLRLJIJGFAU67DA,32,366.94,住工用,鋼筋混凝土造,81年5月25日,四層,一層 二層 三層 四層 陽台 見其他登記事項,全筆移轉
RPTOMLRLJIJGFAU27DA,30,104.66,住家用,鋼筋混凝土造,83年10月18日,二層,一層 二層 陽台 平台 屋頂突出物,全筆移轉
RPQNMLMJJHKGFAU78DA,25,19.16,住家用,鋼筋混凝土造,88年11月25日,六層,三層 陽台,全筆移轉
RPQNMLMJJHKGFAU78DA,25,16.23,共有部份,鋼筋混凝土造,88年11月25日,六層,,持分移轉
RPSNMLKMKIJGFAU56DA,,75.50,集合住宅,鋼筋混凝土造,113年9月26日,五層,四層 陽台,全筆移轉
RPPNMLKMKIJGFCU09DA,37,112.00,住家用,鋼筋混凝土加強磚造,76年6月30日,二層,一層 二層 陽台,全筆移轉
RPSNMLMJJHKGFAU98DA,40,99.23,住家用,鋼筋混凝土加強磚造,73年12月11日,二層,一層 二層,全筆移轉
RPSNMLKMKIJGFAU56DA,,31.17,共有部份,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPSNMLKMKIJGFAU56DA,,14.38,共有部分（停車空間）,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPVOMLRKKIJGFAU47DA,21,239.43,住家用,鋼筋混凝土造,92年6月10日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPVNMLMJJHKGFAU66DA,26,163.68,住家用,鋼筋混凝土造,88年5月18日,三層,一層 二層 三層 陽台,全筆移轉
RPUNMLQJJHKGFAU96DA,29,37.08,住家用,鋼筋混凝土造,84年12月6日,五層,二層 陽台,全筆移轉
RPUNMLQJJHKGFAU96DA,29,9.84,共有部份,鋼筋混凝土造,84年12月6日,五層,,持分移轉
RPUOMLNJJHKGFAU76DA,2,28.79,集合住宅,鋼筋混凝土造,111年6月30日,五層,三層 陽台,全筆移轉
RPUOMLNJJHKGFAU76DA,2,10.15,共有部份,鋼筋混凝土造,111年6月30日,五層,,持分移轉
RPUOMLNJJHKGFAU76DA,2,7.93,共有部分（停車空間）,鋼筋混凝土造,111年6月30日,五層,,持分移轉
RPROMLKMKIJGFAU56DA,3,66.74,集合住宅,鋼筋混凝土造,110年11月5日,十一層,四層 陽台,全筆移轉
RPROMLKMKIJGFAU56DA,3,28.69,共有部份,鋼筋混凝土造,110年11月5日,十一層,,持分移轉
RPQOMLNJJHKGFAU98DA,39,45.15,住家用,鋼筋混凝土造,74年7月18日,二層,一層 二層 陽台 屋頂突出物,持分移轉
RPPNMLQJJHKGFAU09DA,1,51.39,集合住宅,鋼筋混凝土造,112年11月16日,七層,二層 陽台,全筆移轉
RPPNMLQJJHKGFAU09DA,1,15.23,共有部份,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPPNMLQJJHKGFAU09DA,1,12.65,集合住宅,鋼筋混凝土造,112年11月16日,七層,,持分移轉
RPUOMLRJJHKGFAU17DA,49,103.72,住家用,鋼筋混凝土造,64年7月22日,二層,一層 二層,全筆移轉
RPVNMLTJJHKGFAU37DA,9,287.66,住家用,鋼筋混凝土造,104年6月8日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPTOMLNJJHKGFAU66DA,44,112.72,住商用,鋼筋混凝土加強磚造,69年7月7日,二層,一層 二層 騎樓,全筆移轉
RPWOMLQJJHKGFAU27DA,43,92.66,住家用,鋼筋混凝土加強磚造,71年5月10日,二層,一層 二層,全筆移轉
RPPNMLNKJHKGFAU88DA,41,98.70,住家用,鋼筋混凝土造,72年10月26日,五層,五層,全筆移轉
RPPNMLNKJHKGFAU88DA,41,12.35,共有部份,鋼筋混凝土造,72年10月20日,五層,,持分移轉
RPQNMLKKJHKGFAU68DA,12,543.95,農舍,鋼筋混凝土造,101年6月1日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPRNMLOLKIJGFAU76DA,41,103.10,廠房、宿舍,鋼筋混凝土加強磚造,72年9月20日,二層,一層 二層 騎樓,全筆移轉
RPOOMLPKJHKGFAU09DA,33,101.67,住家用,鋼筋混凝土造,80年9月10日,四層,一層,全筆移轉
RPOOMLPKJHKGFAU09DA,33,16.80,共有部份,鋼筋混凝土造,80年9月10日,四層,,持分移轉
RPSNMLOKJHKGFAU66DA,,251.89,住家用,鋼筋混凝土造,63年4月0日,三層,一層 二層 三層 騎樓,全筆移轉
RPPQMLRKJHKGFAU96DA,30,58.62,住家用,鋼筋混凝土造,83年6月10日,五層,一層 平台,全筆移轉
RPPQMLRKJHKGFAU96DA,30,10.34,共有部份,鋼筋混凝土造,83年6月10日,五層,,持分移轉
RPSNMLSJJHKGFAU96DA,23,239.33,農舍,鋼筋混凝土造,90年12月18日,二層,一層 二層 陽台,全筆移轉
RPSNMLTKKIJGFAU27DA,,97.28,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓,全筆移轉
RPPNMLLLJHKGFAU78DA,12,244.91,住家用,鋼筋混凝土造,102年5月2日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPPNMLKLJHKGFAU68DA,44,225.38,住商用,鋼筋混凝土造,70年2月12日,三層,一層 二層 三層 防空避難室 屋頂突出物 騎樓,全筆移轉
RPPNMLNLJHKGFAU98DA,37,141.53,住商用,鋼筋混凝土造,76年11月27日,二層,一層 二層 陽台 屋頂突出物 騎樓,全筆移轉
RPPNMLPLJHKGFAU56DA,54,85.78,住家用,鋼筋混凝土加強磚造,59年11月25日,二層,一層 二層 騎樓,全筆移轉
RPOOMLRJJHKGFAU56DA,29,81.85,住家用,鋼筋混凝土造,84年12月28日,六層,六層 陽台,全筆移轉
RPOOMLRJJHKGFAU56DA,29,12.60,停車空間,鋼筋混凝土造,84年12月28日,六層,,持分移轉
RPOOMLRJJHKGFAU56DA,29,25.77,共有部份,鋼筋混凝土造,84年12月28日,六層,,持分移轉
RPRNMLNJKHKGFAU09DA,20,216.20,住家用,鋼筋混凝土造,93年10月14日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSNMLOJKHKGFAU66DA,40,78.98,住家用,鋼筋混凝土加強磚造,73年6月21日,二層,一層 二層,全筆移轉
RPQNMLPJKHKGFAU56DA,36,6.14,共有部份,鋼筋混凝土造,77年11月25日,五層,,持分移轉
RPQNMLPJKHKGFAU56DA,36,82.20,住家用,鋼筋混凝土造,77年11月25日,五層,一層,全筆移轉
RPRNMLRJKHKGFAU86DA,28,218.39,住商用,鋼筋混凝土造,85年10月30日,三層,一層 二層 三層 陽台 平台 屋頂突出物 雨遮,全筆移轉
RPTOMLSJKHKGFAU27DA,30,137.39,住家用,鋼筋混凝土造,83年7月15日,二層,一層 二層 陽台 平台 屋頂突出物,全筆移轉
RPPOMLPJKHKGFAU56DA,50,82.02,住商用,鋼筋混凝土造,64年1月27日,二層,一層 二層 騎樓,全筆移轉
RPTPMLRJKHKGFAU27DA,,88.08,住家用,木造,,一層,一層 浴廁,全筆移轉
RPVNMLQKJHKGFAU17DA,1,97.40,工業社區集合住宅,鋼筋混凝土造,113年5月2日,八層,七層 陽台,全筆移轉
RPVNMLQKJHKGFAU17DA,1,44.14,共有部份,鋼筋混凝土造,113年5月2日,八層,,持分移轉
RPVNMLQKJHKGFAU17DA,1,22.85,共有部分（停車空間）,鋼筋混凝土造,113年5月2日,八層,,持分移轉
RPTNMLOKKHKGFAU86DA,41,116.67,店鋪住宅、停車場,鋼筋混凝土造,72年8月9日,五層,一層 騎樓 夾層,全筆移轉
RPQNMLTJKIJGFBU07DA,13,115.85,資訊休閒服務場所,鋼筋混凝土造,100年11月16日,一層,一層,全筆移轉
RPPOMLNKKHKGFAU09DA,43,87.34,住家用,鋼筋混凝土加強磚造,70年6月29日,一層,一層 屋頂突出物,全筆移轉
RPROMLMKKHKGFAU56DA,10,271.59,住家用,鋼筋混凝土造,103年10月7日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPPNMLSJKHKGFAU76DA,5,139.63,集合住宅,鋼筋混凝土造,108年6月13日,十一層,八層 陽台,全筆移轉
RPPNMLSJKHKGFAU76DA,5,42.38,本共有部分之項目有防空避難室、停車空間、配電室、發電機室、電信室、機械室、管理委員會、梯廳、電梯、安全梯及騎樓等１１項,鋼筋混凝土造,108年6月13日,十一層,,持分移轉
RPPNMLSJKHKGFAU76DA,5,7.57,共有部份,鋼筋混凝土造,108年6月13日,十一層,,持分移轉
RPPNMLSJKHKGFAU76DA,5,17.31,停車空間,鋼筋混凝土造,108年6月13日,十一層,,持分移轉
RPPOMLRKKHKGFAU86DA,53,91.20,住家用,鋼筋混凝土加強磚造,60年12月3日,二層,一層 二層,全筆移轉
RPSNMLKKKHKGFAU98DA,30,63.52,住家用,鋼筋混凝土造,83年11月17日,七層,四層 陽台,全筆移轉
RPSNMLKKKHKGFAU98DA,30,20.59,共有部份,鋼筋混凝土造,83年11月17日,七層,,持分移轉
RPQNMLRKKHKGFAU86DA,37,36.03,住家用,鋼筋混凝土造,76年11月17日,七層,四層,全筆移轉
RPQNMLRKKHKGFAU86DA,37,10.38,共有部份,鋼筋混凝土造,76年11月17日,七層,,持分移轉
RPPNMLQKKHKGFAU66DA,,67.18,集合住宅,鋼筋混凝土造,113年9月23日,七層,四層 陽台,全筆移轉
RPPNMLQKKHKGFAU66DA,,28.89,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPPNMLMJKIJGFAU78DA,,17.69,住家用,蓋瓦木造,,一層,一層,全筆移轉
RPXNMLQJKIJGFAU37DA,29,27.51,住家用,鋼筋混凝土造,84年9月19日,十一層,四層 陽台 花台,全筆移轉
RPXNMLQJKIJGFAU37DA,29,8.01,共有部份,鋼筋混凝土造,84年8月19日,十一層,,持分移轉
RPUNMLTJKIJGFAU37DA,41,.37,管理站,鋼筋混凝土造,72年9月10日,二層,一層 二層 騎樓,持分移轉
RPUNMLTJKIJGFAU37DA,41,7.03,共有部份,鋼筋混凝土造,72年9月10日,四層,,持分移轉
RPUNMLTJKIJGFAU37DA,41,75.95,住家用,鋼筋混凝土造,72年9月10日,四層,四層,全筆移轉
RPUNMLTJKIJGFAU37DA,40,1.96,機車停車場,鋼筋混凝土造,73年5月21日,二層,騎樓 地下層,持分移轉
RPXNMLTJKIJGFAU67DA,,41.03,集合住宅,鋼筋混凝土造,113年9月26日,五層,二層 陽台,全筆移轉
RPXNMLTJKIJGFAU67DA,,20.43,共有部份,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPSNMLKKKIJGFAU98DA,,56.56,集合住宅,鋼筋混凝土造,113年9月26日,五層,四層 陽台,全筆移轉
RPSNMLKKKIJGFAU98DA,,14.04,共有部份,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPPNMLMKKIJGFAU88DA,31,27.81,住家用,鋼筋混凝土造,82年11月5日,九層,九層,全筆移轉
RPTNMLNKKIJGFAU76DA,10,418.87,農舍,鋼筋混凝土造,103年11月27日,三層,一層 二層 三層 陽台,全筆移轉
RPPNMLMKKIJGFAU88DA,31,10.15,共有部份,鋼筋混凝土造,82年11月5日,九層,,持分移轉
RPSNMLTJKIJGFAU17DA,30,167.06,停車空間、住宅,鋼筋混凝土造,83年9月29日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 花台,全筆移轉
RPTNMLMKKIJGFAU66DA,31,86.47,住家用,鋼筋混凝土造,82年10月29日,七層,五層 陽台 花台,全筆移轉
RPTNMLMKKIJGFAU66DA,31,16.76,共有部份,鋼筋混凝土造,82年10月29日,七層,,持分移轉
RPSNMLRKKIJGFAU07DA,31,136.73,住家用,鋼筋混凝土造,82年12月29日,三層,一層 二層 三層 陽台,全筆移轉
RPXOMLRKKIJGFAU67DA,1,210.48,住宅,鋼筋混凝土造,112年11月30日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPPNMLRKKIJGFAU76DA,,73.77,集合住宅,鋼筋混凝土造,113年9月23日,七層,六層 陽台,全筆移轉
RPPNMLRKKIJGFAU76DA,,31.66,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPSPMLQKKIJGFAU17DA,,67.18,集合住宅,鋼筋混凝土造,113年9月23日,七層,七層 陽台,全筆移轉
RPPNMLRKKIJGFAU76DA,,13.66,共有部份（停車空間）,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPSPMLQKKIJGFAU17DA,,28.89,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPSPMLQKKIJGFAU17DA,,13.66,共有部份（停車空間）,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPTPMLQKKIJGFAU27DA,,72.88,集合住宅,鋼筋混凝土造,113年9月23日,七層,七層 陽台,全筆移轉
RPTPMLQKKIJGFAU27DA,,31.02,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPTPMLQKKIJGFAU27DA,,13.66,共有部份（停車空間）,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPQNMLRKKIJGFCU07DA,8,221.03,住家用,鋼筋混凝土造,105年7月29日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTNMLRLJIJGFAU17DA,30,74.44,住家用,鋼筋混凝土造,83年10月26日,九層,三層 陽台,全筆移轉
RPTNMLRLJIJGFAU17DA,30,9.60,共有部份,鋼筋混凝土造,83年10月26日,九層,,持分移轉
RPTNMLRLJIJGFAU17DA,30,19.25,共有部份,鋼筋混凝土造,83年10月26日,九層,,持分移轉
RPSOMLLJJIJGFAU98DA,,57.64,集合住宅,鋼筋混凝土造,113年9月26日,五層,五層 陽台,全筆移轉
RPSOMLLJJIJGFAU98DA,,13.62,共有部份,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPTNMLPLKIJGFAU07DA,41,8.32,共有部份,鋼筋混凝土造,72年9月10日,四層,,持分移轉
RPTNMLPLKIJGFAU07DA,41,84.01,住商用,鋼筋混凝土造,72年9月10日,四層,一層 二層 騎樓,全筆移轉
RPTNMLPLKIJGFAU07DA,41,.46,管理站,鋼筋混凝土造,72年9月10日,二層,一層 二層 騎樓,持分移轉
RPTNMLPLKIJGFAU07DA,40,2.44,機車停車場,鋼筋混凝土造,73年5月21日,二層,騎樓 地下層,持分移轉
RPTOMLKMKIJGFAU76DA,16,266.64,住家用,鋼筋混凝土造,97年10月11日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLKMKIJGFAU09DA,,41.82,集合住宅,鋼筋混凝土造,113年9月26日,五層,一層,全筆移轉
RPRNMLKMKIJGFAU09DA,,18.16,共有部份,鋼筋混凝土造,113年9月26日,五層,,持分移轉
RPXNMLNJJHKGFAU96DA,7,190.47,住家用,鋼筋混凝土造,106年6月21日,三層,一層 二層 三層 陽台,全筆移轉
RPPOMLKMKIJGFAU98DA,29,193.92,農舍,鋼筋混凝土造,84年10月27日,二層,一層 二層,全筆移轉
RPUNMLPLJIJGFAU07DA,2,65.04,集合住宅,鋼筋混凝土造,112年3月27日,五層,五層 陽台,全筆移轉
RPUNMLPLJIJGFAU07DA,3,26.33,共有部份,鋼筋混凝土造,111年1月14日,五層,,持分移轉
RPUNMLPLJIJGFAU07DA,2,22.02,共有部分（停車空間）,鋼筋混凝土造,112年3月27日,五層,,持分移轉
RPWNMLMJJHKGFAU76DA,25,161.16,住家用,鋼筋混凝土造,88年5月18日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLTKJIJGFAU17DA,,86.54,集合住宅,鋼筋混凝土造,113年9月4日,四層,二層 陽台,全筆移轉
RPSNMLTKJIJGFAU17DA,,14.53,共有部份,鋼筋混凝土造,113年9月4日,四層,,持分移轉
RPQNMLTKKIJGFAU07DA,48,126.05,店舖、辦公廳及餐廳,鋼筋水泥加強磚造及磚木造,65年8月15日,一層,一層,持分移轉
RPXOMLNKJHKGFAU17DA,41,115.69,住家用,鋼筋混凝土加強磚造,72年5月27日,二層,一層 二層,全筆移轉
RPXPMLRKJHKGFAU67DA,,72.88,集合住宅,鋼筋混凝土造,113年9月23日,七層,二層 陽台,全筆移轉
RPXPMLRKJHKGFAU67DA,,31.02,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPXPMLRKJHKGFAU67DA,,13.66,共有部份（停車空間）,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPPNMLNKJHKGFCU09DA,43,66.12,住家用,鐵筋水泥磚蓋瓦,70年8月31日,一層,一層,全筆移轉
RPPNMLOKJHKGFAU98DA,46,102.18,住商用,鋼筋混凝土加強磚造,68年1月16日,二層,一層 二層 騎樓,全筆移轉
RPOOMLOJKHKGFAU98DA,,72.88,集合住宅,鋼筋混凝土造,113年9月23日,七層,三層 陽台,全筆移轉
RPOOMLOJKHKGFAU98DA,,31.02,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPOOMLOJKHKGFAU98DA,,13.66,共有部份（停車空間）,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPVNMLPLJIJGFAU17DA,2,135.20,集合住宅,鋼筋混凝土造,112年3月27日,五層,一層 陽台 騎樓 夾層,全筆移轉
RPVNMLPLJIJGFAU17DA,3,54.82,共有部份,鋼筋混凝土造,111年1月14日,五層,,持分移轉
RPVNMLPLJIJGFAU17DA,2,22.02,共有部分（停車空間）,鋼筋混凝土造,112年3月27日,五層,,持分移轉
RPOOMLNKKHKGFAU98DA,7,101.96,集合住宅,鋼筋混凝土造,107年1月29日,十一層,五層 陽台,全筆移轉
RPOOMLNKKHKGFAU98DA,7,38.19,共有部份,鋼筋混凝土造,107年1月29日,十一層,,持分移轉
RPOOMLNKKHKGFAU98DA,7,18.46,共有部份,鋼筋混凝土造,107年1月29日,十一層,,持分移轉
RPROMLQKKIJGFAU96DA,,53.37,集合住宅,鋼筋混凝土造,113年9月19日,五層,三層 陽台,全筆移轉
RPROMLQKKIJGFAU96DA,,24.29,共有部份,鋼筋混凝土造,113年9月19日,五層,,持分移轉
RPUNMLPLKHKGFAU17DA,54,35.27,住家用,磚造,59年12月25日,一層,一層,全筆移轉
RPUPMLRJKHKGFAU37DA,32,162.53,住家用,鋼筋混凝土造,81年10月29日,二層,一層 二層 陽台 平台 屋頂突出物 見其他登記事項,全筆移轉
RPQNMLNLKIJGFAU56DA,43,124.22,住商用,鋼筋混凝土加強磚造,70年6月16日,二層,一層 二層 騎樓,全筆移轉
RPUNMLOLKIJGFAU07DA,19,339.57,住商用,鋼筋混凝土造,94年7月12日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPSNMLQJKIJGFAU86DA,6,258.44,店舖、住宅,鋼筋混凝土加強磚造、鋼鐵﹝骨﹞造有牆,107年9月20日,二層,一層 二層 屋頂突出物 見其他登記事項,全筆移轉
RPXNMLLLJHKGFAU96DA,46,170.82,住商用,鋼筋混凝土加強磚造,68年1月16日,二層,一層 二層 騎樓,全筆移轉
RPOOMLTJJHKGFAU76DA,,53.90,集合住宅,鋼筋混凝土造,113年7月1日,七層,三層 陽台,全筆移轉
RPOOMLTJJHKGFAU76DA,,33.53,共有部份,鋼筋混凝土造,113年7月1日,七層,,持分移轉
RPPOMLTJJHKGFAU86DA,,55.98,集合住宅,鋼筋混凝土造,113年7月1日,七層,四層 陽台,全筆移轉
RPPOMLTJJHKGFAU86DA,,34.83,共有部份,鋼筋混凝土造,113年7月1日,七層,,持分移轉
RPPNMLPJLHKGFAU56DA,5,57.70,集合住宅,鋼筋混凝土造,108年11月28日,五層,四層 陽台,全筆移轉
RPPNMLPJLHKGFAU56DA,5,20.28,共有部份,鋼筋混凝土造,108年11月28日,五層,,持分移轉
RPTNMLKKKIJGFAU09DA,34,169.65,住商用,鋼筋混凝土造,80年1月4日,三層,一層 二層 三層 屋頂突出物 見其他登記事項,全筆移轉
RPTOMLOJKHKGFAU86DA,41,138.40,住商用,鋼筋混凝土加強磚造,72年10月3日,二層,一層 二層 騎樓,全筆移轉
RPTNMLSLJIJGFAU27DA,,88.04,集合住宅,鋼筋混凝土造,113年9月4日,四層,一層 陽台,全筆移轉
RPTNMLSLJIJGFAU27DA,,14.82,共有部份,鋼筋混凝土造,113年9月4日,四層,,持分移轉
RPVNMLNKKIJGFAU96DA,,85.50,住家用,木造,41年0月0日,一層,一層 騎樓,全筆移轉
RPUNMLNKKHKGFAU86DA,,49.71,集合住宅,鋼筋混凝土造,113年7月30日,七層,二層 陽台,全筆移轉
RPUNMLNKKHKGFAU86DA,,20.76,共有部份,鋼筋混凝土造,113年7月30日,七層,,持分移轉
RPPNMLPJJIJGFAU98DA,47,122.13,住家用,鋼筋混凝土加強磚造,66年8月31日,一層,一層 陽台,全筆移轉
RPPNMLPJJIJGFAU98DA,47,122.13,住家用,鋼筋混凝土加強磚造,66年8月31日,一層,一層 陽台,全筆移轉
RPPNMLLKKHKGFAU78DA,9,330.14,住家用,鋼筋混凝土造,104年7月28日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPTOMLOJJIJGFAU76DA,,86.71,集合住宅,鋼筋混凝土造,113年9月4日,四層,三層 陽台,全筆移轉
RPTOMLOJJIJGFAU76DA,,14.57,共有部份,鋼筋混凝土造,113年9月4日,四層,,持分移轉
RPWNMLQLKIJGFAU47DA,,72.88,集合住宅,鋼筋混凝土造,113年9月23日,七層,四層 陽台,全筆移轉
RPWNMLQLKIJGFAU47DA,,31.02,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPTOMLSJIIJGFAU07DA,68,83.22,住家用,加強磚造,,二層,一層 二層,全筆移轉
RPWOMLOLIIJGFAU17DA,,71.63,集合住宅,鋼筋混凝土造,113年8月16日,五層,二層 陽台,全筆移轉
RPWOMLOLIIJGFAU17DA,,35.42,共有部份,鋼筋混凝土造,113年8月16日,五層,,持分移轉
RPUOMLTJJHKGFAU37DA,11,203.53,農舍,鋼筋混凝土造,102年8月29日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPWOMLOLIIJGFAU17DA,,15.58,共有部分（停車空間）,鋼筋混凝土造,113年8月16日,五層,,持分移轉
RPWOMLOLIIJGFAU17DA,,.29,共有部份,鋼筋混凝土造,113年8月16日,五層,,持分移轉
RPQOMLSJKHKGFAU96DA,,65.99,集合住宅,鋼筋混凝土造,113年9月23日,七層,三層 陽台,全筆移轉
RPQOMLSJKHKGFAU96DA,,28.40,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPTNMLKMIIJGFAU09DA,37,183.43,住家用,鋼筋混凝土造,76年10月20日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPVOMLNKJHKGFAU96DA,,199.84,住宅,鋼筋混凝土造,113年3月19日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPUOMLQKKIJGFAU27DA,,53.37,集合住宅,鋼筋混凝土造,113年9月19日,五層,四層 陽台,全筆移轉
RPUOMLQKKIJGFAU27DA,,24.29,共有部份,鋼筋混凝土造,113年9月19日,五層,,持分移轉
RPQNMLTJKIJGFAU07EA,43,238.71,住商用,鋼筋混凝土造,70年9月3日,十層,一層 二層 三層 騎樓,全筆移轉
RPQNMLTJKIJGFAU07EA,43,31.98,共有部份,鋼筋混凝土造,70年9月3日,十層,,持分移轉
RPWPMLQKKIJGFAU57DA,,73.77,集合住宅,鋼筋混凝土造,113年9月23日,七層,三層 陽台,全筆移轉
RPWPMLQKKIJGFAU57DA,,31.66,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPUNMLPLKIJGFAU17DA,,53.53,集合住宅,鋼筋混凝土造,113年9月19日,五層,三層 陽台,全筆移轉
RPUNMLPLKIJGFAU17DA,,24.38,共有部份,鋼筋混凝土造,113年9月19日,五層,,持分移轉
RPSNMLPLKIJGFAU96DA,,53.37,集合住宅,鋼筋混凝土造,113年9月19日,五層,二層 陽台,全筆移轉
RPSNMLPLKIJGFAU96DA,,24.29,共有部份,鋼筋混凝土造,113年9月19日,五層,,持分移轉
RPWNMLLKKIJGFAU86DA,55,46.67,住宅,木石磚造（磚石造）,,一層,一層,全筆移轉
RPRNMLNLKIJGFAU66DA,8,192.59,住家用,鋼筋混凝土造,105年1月6日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPUNMLTKKHKGFAU47DA,,59.59,供特定人長期住宿之場所（集合住宅）,鋼筋混凝土造,113年2月7日,七層,三層 陽台,全筆移轉
RPUNMLTKKHKGFAU47DA,,30.15,共有部份,鋼筋混凝土造,113年2月7日,七層,,持分移轉
RPQNMLSJKHKGFCU07DA,,173.19,住家用,鋼筋混凝土造,113年11月4日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLRJKHKGFCU07DA,,174.79,住家用,鋼筋混凝土造,113年11月4日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLQKKHKGFAU96DA,,67.18,集合住宅,鋼筋混凝土造,113年9月23日,七層,二層 陽台,全筆移轉
RPSNMLQKKHKGFAU96DA,,28.89,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPXNMLQLKIJGFAU57DA,,67.18,集合住宅,鋼筋混凝土造,113年9月23日,七層,六層 陽台,全筆移轉
RPXNMLQLKIJGFAU57DA,,28.89,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPXNMLQLKIJGFAU57DA,,13.66,共有部份（停車空間）,鋼筋混凝土造,113年9月23日,七層,,持分移轉
RPPNMLRLKIJGFAU86DA,31,44.12,倉儲,鋼筋混凝土造,81年9月30日,八層,二層 陽台,全筆移轉
RPPNMLRLKIJGFAU86DA,31,4.06,共有部份,鋼筋混凝土造,81年9月30日,八層,,持分移轉
RPPNMLSJKHKGFCU96DA,,174.79,住家用,鋼筋混凝土造,113年11月4日,三層,一層 二層 三層 陽台,全筆移轉
RPSNMLLKKHKGFAU09DA,41,89.92,住家用,鋼筋混凝土加強磚造,72年4月14日,二層,一層 二層,全筆移轉
RPRNMLSJKHKGFCU17DA,,174.79,住家用,鋼筋混凝土造,113年11月4日,三層,一層 二層 三層 陽台,全筆移轉
RPRNMLTKJHKGFAU07DA,,73.77,集合住宅,鋼筋混凝土造,113年9月23日,七層,五層 陽台,全筆移轉
RPRNMLTKJHKGFAU07DA,,31.66,共有部份,鋼筋混凝土造,113年9月23日,七層,,持分移轉
