編號,土地位置,土地移轉面積平方公尺,使用分區或編定,權利人持分分母,權利人持分分子,移轉情形,地號
RPPNMLNKQHJGFBU96DA,綜開段,2523.68,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03120001
RPQNMLQKQHJGFAU27DA,裕民段,42.50,都市：住,4,1,持分移轉,06240000
RPPNMLRKQHJGFAU27DA,碧雲段,78.37,都市：住,20000,4960,持分移轉,00580032
RPUNMLQKQHJGFAU67DA,下月段,2719.56,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,05820001
RPQNMLKLQHJGFAU76DA,德安段,57.00,都市：住,1,1,全筆移轉,16040000
RPPNMLTKQHJGFAU47DA,慶豐段,34.50,都市：住,4,1,持分移轉,19420000
RPOOMLTKQHJGFAU47DA,民勤段,87.00,都市：住,1,1,全筆移轉,00740008
RPVNMLTKQHJGFAU08DA,國風段,61.00,都市：住,1,1,全筆移轉,03950000
RPWNMLKLQHJGFAU37DA,豐裡段,79.53,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,10670000
RPWNMLKLQHJGFAU37DA,豐裡段,6.53,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,10680000
RPRNMLLLQHJGFAU96DA,國民段,514.88,都市：農,1,1,全筆移轉,02000001
RPPNMLKLQHJGFCU96EA,安坐段,1111.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,04740000
RPRPMLKMPHJGFAU07DA,慈惠段,21.99,都市：住,100000,5410,持分移轉,03590000
RPSOMLTKQHJGFAU87DA,國股段,8.48,都市：住,10000,367,持分移轉,05430000
RPSOMLTKQHJGFAU87DA,國股段,16.72,都市：住,10000,367,持分移轉,05500000
RPPNMLKLQHJGFAU66DA,樹人段,45.99,都市：住,1000000,5124,持分移轉,06150000
RPQOMLNLQHJGFAU17DA,嘉北段,98.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00210000
RPQPMLKMPHJGFAU96DA,慈惠段,23.76,都市：住,100000,5847,持分移轉,03590000
RPPNMLSJQHJGFBU37DA,長橋段,2500.00,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,13660065
RPPOMLLLQHJGFAU86DA,民享段,13.00,都市：商,1,1,全筆移轉,17190000
RPPOMLLLQHJGFAU86DA,民享段,141.00,都市：商,1,1,全筆移轉,17200000
RPUNMLRJQHJGFAU67DA,光榮段,108.76,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01380000
RPSNMLPKPHJGFCU47DA,玉城段,25.00,都市：其他:道路用地,1,1,全筆移轉,17420007
RPSNMLPKPHJGFCU47DA,玉城段,77.00,都市：其他:商業區,1,1,全筆移轉,17420008
RPSNMLPKPHJGFCU47DA,玉城段,20.00,都市：其他:商業區,1,1,全筆移轉,17420009
RPUOMLKMPHJGFAU27DA,慈惠段,21.99,都市：住,100000,5410,持分移轉,03590000
RPXOMLKMPHJGFAU57DA,慈惠段,23.76,都市：住,100000,5847,持分移轉,03590000
RPTOMLNLQHJGFAU47DA,富國段,11.89,都市：住,10000,131,持分移轉,01380000
RPPOMLOKQHJGFAU07DA,自強段,72.00,都市：住,1,1,全筆移轉,02330000
RPUNMLQLQHJGFAU77DA,路內段,667.77,都市：農,1,1,全筆移轉,02910002
RPPPMLMLQHJGFAU07DA,路內段,46.34,都市：住,100000,3897,持分移轉,03790000
RPSNMLQLQHJGFAU57DA,莊敬段,14.07,都市：住,1000,25,持分移轉,04280002
RPWNMLQLQHJGFAU97DA,南埔段,123.00,非都市：特定農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,32740057
RPPNMLTKQHJGFBU57DA,阿托莫段,2688.77,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,08050000
RPSNMLLLQHJGFCU27DA,玉璞段,104.00,都市：其他:住宅區,1,1,全筆移轉,35020021
RPQNMLNLQHJGFAU07DA,稻香段,108.00,都市：住,1,1,全筆移轉,03320045
RPQNMLLLQHJGFAU86DA,明義段,8.00,都市：商,1,1,全筆移轉,09470000
RPQNMLLLQHJGFAU86DA,明義段,10.00,都市：商,1,1,全筆移轉,09470001
RPQNMLLLQHJGFAU86DA,明義段,3.00,都市：其他:道路用地,1,1,全筆移轉,09470002
RPQNMLLLQHJGFAU86DA,明義段,3.00,都市：其他:道路用地,1,1,全筆移轉,09470003
RPQNMLLLQHJGFAU86DA,明義段,94.00,都市：商,1,1,全筆移轉,09480000
RPQNMLLLQHJGFAU86DA,明義段,108.00,都市：商,1,1,全筆移轉,09480001
RPPNMLLLQHJGFAU76DA,康樂段,97.62,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,02200000
RPVOMLQLQHJGFAU97DA,嘉南段,69.00,都市：住,1,1,全筆移轉,08510010
RPVOMLQLQHJGFAU97DA,嘉南段,13.50,都市：住,36,3,持分移轉,08510013
RPRNMLKMPHJGFAU86DA,南埔段,108.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,23130057
RPQNMLRLQHJGFAU47DA,稻香段,1986.00,都市：農,1,1,全筆移轉,01880000
RPTNMLQLQHJGFAU67DA,路內段,667.77,都市：農,1,1,全筆移轉,02910000
RPSNMLPKPHJGFBU37DA,大安段,202.00,都市：其他:住宅區,1,1,全筆移轉,06620006
RPPNMLLLQHJGFCU96DA,崙布山段,168.70,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,14050000
RPQNMLMLQHJGFCU17DA,六十石山段,7691.01,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,09980000
RPSNMLTJQHJGFAU67DA,福南段,1904.68,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,07270001
RPPNMLRLQHJGFAU37DA,中坑段,14865.95,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,07350000
RPPNMLRLQHJGFAU37DA,中坑段,4960.00,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,07370000
RPPNMLNLQHJGFBU07DA,豐濱段,4214.00,非都市：風景區 ; 非都市編定：暫未編定,1,1,全筆移轉,05240008
RPSOMLRLQHJGFAU77DA,稻香段,92.00,都市：住,1,1,全筆移轉,03760027
RPQPMLTLQHJGFAU87DA,仁恥段,90.50,都市：住,2,1,持分移轉,07100000
RPPNMLQLQHJGFBU47EA,長橋段,32.53,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02460000
RPPNMLRLQHJGFBU47DA,溪州段,5749.21,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02600003
RPTNMLSLQHJGFAU87DA,吉興段,6.04,都市：住,100000,4736,持分移轉,02000000
RPTNMLSLQHJGFAU87DA,吉興段,6.23,都市：住,100000,4736,持分移轉,02010000
RPVNMLQLQHJGFAU87DA,路內段,595.05,都市：農,1,1,全筆移轉,02910003
RPPNMLMLQHJGFCU07DA,禹西段,4622.78,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,07830000
RPSNMLSLQHJGFAU77DA,廣賢段,2559.92,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,03600000
RPPNMLKMQHJGFAU76DA,稻香段,131.00,都市：住,1,1,全筆移轉,03420013
RPRNMLTLQHJGFAU77DA,主商段,23.00,都市：商,5,1,持分移轉,11150000
RPOOMLRLQHJGFAU37DA,碧雲段,156.00,都市：住,1,1,全筆移轉,00510021
RPVOMLKMPHJGFAU37DA,慈惠段,21.99,都市：住,100000,5410,持分移轉,03590000
RPPPMLLLQHJGFAU96DA,稻香段,56.00,都市：住,1,1,全筆移轉,03520000
RPPPMLLLQHJGFAU96DA,稻香段,12.00,都市：其他:道路用地,1,1,全筆移轉,03520001
RPQOMLTLQHJGFAU77DA,仁恥段,44.95,都市：住,400000,9820,持分移轉,00360000
RPWNMLLLQHJGFAU47DA,嘉北段,27.58,都市：住,12,1,持分移轉,09490000
RPWNMLLLQHJGFAU47DA,嘉北段,76.00,都市：住,1,1,全筆移轉,09490003
RPSPMLLLQHJGFAU27DA,稻香段,64.00,都市：住,1,1,全筆移轉,03530000
RPSPMLLLQHJGFAU27DA,稻香段,14.00,都市：其他:道路用地,1,1,全筆移轉,03530001
RPPOMLRLQHJGFAU47DA,富國段,20.40,都市：商,20,1,持分移轉,03820000
RPXNMLOKQHJGFAU77DA,嘉南段,101.00,都市：住,1,1,全筆移轉,09070000
RPTPMLKMPHJGFAU27DA,慈惠段,21.99,都市：住,100000,5410,持分移轉,03590000
RPWNMLKMPHJGFAU37DA,慈惠段,21.99,都市：住,100000,5410,持分移轉,03590000
RPVOMLKMQHJGFAU47DA,慈勝段,65.42,都市：住,2,1,持分移轉,06370000
RPRNMLQJQHJGFAU27DA,慈惠段,21.99,都市：住,100000,5410,持分移轉,03590000
RPQNMLTLQHJGFCU87DA,泰林段,1395.10,非都市：河川區 ; 非都市編定：農牧用地,1,1,全筆移轉,18680000
RPQNMLTLQHJGFCU87DA,泰林段,508.49,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,18680001
RPVNMLMJRHJGFAU37DA,自強段,95.00,都市：住,1,1,全筆移轉,01100005
RPPNMLMJRHJGFAU76DA,路內段,46.40,都市：住,100000,974,持分移轉,03800000
RPRNMLTLQHJGFCU97DA,溫泉段,2550.34,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,07290000
RPRNMLTLQHJGFCU97DA,溫泉段,3011.25,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,07300000
RPSNMLNJRHJGFAU17DA,國興段,22.89,都市：農,1000,31,持分移轉,04780000
RPSNMLNJRHJGFAU17DA,國興段,3.53,都市：其他:農業區,1000,31,持分移轉,04780009
RPPNMLTLQHJGFBU77EA,豐濱段,1043.00,非都市：風景區 ; 非都市編定：農牧用地,1,1,全筆移轉,07680000
RPPNMLSLQHJGFBU67EA,溪州段,405.80,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,02420000
RPPNMLPJRHJGFAU07DA,功學段,56.50,都市：農,1,1,全筆移轉,00100000
RPQNMLNJRHJGFAU96DA,國風段,57.25,都市：住,4,1,持分移轉,09770001
RPROMLOJRHJGFAU27DA,南埔段,100.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,25660017
RPTNMLNJRHJGFAU27DA,豐山段,1108.05,非都市：一般農業區 ; 非都市編定：農牧用地,8,6,持分移轉,04630000
RPWPMLNJRHJGFAU77DA,仁禮段,8.58,都市：住,10000,128,持分移轉,10700000
RPPNMLSJQHJGFAU27DA,嘉北段,157.00,都市：住,1,1,全筆移轉,08770000
RPPNMLSJQHJGFAU27DA,嘉北段,16.00,都市：其他:道路用地,1,1,全筆移轉,08800000
RPPNMLQLQHJGFBU37DA,馬佛段,2206.89,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,12270000
RPPNMLQLQHJGFBU37DA,馬佛段,2561.46,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,12280000
RPPNMLQLQHJGFBU37DA,馬佛段,3580.33,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,12400000
RPPNMLQLQHJGFBU37DA,馬佛段,3526.12,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,12410000
RPPNMLQLQHJGFBU37DA,馬佛段,3680.63,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,12420000
RPPNMLOJRHJGFCU17DA,玉城段,13.00,都市：其他:住宅區,1,1,全筆移轉,12300013
RPPNMLOJRHJGFCU17DA,玉城段,54.00,都市：其他:住宅區,1,1,全筆移轉,12300014
RPPNMLOJRHJGFCU17DA,玉城段,35.00,都市：其他:住宅區,1,1,全筆移轉,12300015
RPPNMLMJRHJGFBU96EA,東富段,218.66,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,10830000
RPRNMLPJRHJGFAU27DA,福祥段,50.00,都市：住,1,1,全筆移轉,01260000
RPRPMLNJRHJGFAU27DA,永安段,21.74,非都市：鄉村區 ; 非都市編定：乙種建築用地,10000,1999,持分移轉,02750009
RPQNMLLJPHJGFBU66DA,鳳明段,93.00,都市：其他:住宅區,1,1,全筆移轉,03690000
RPTPMLNJRHJGFAU47DA,仁恥段,14.00,都市：其他:道路用地,1,1,全筆移轉,02950001
RPRNMLQLPHJGFAU37DA,嘉新段,156.00,都市：農,1,1,全筆移轉,01010002
RPUNMLKMQHJGFAU27DA,豐山段,165.37,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,05970000
RPUOMLRJQHJGFAU77DA,慶豐段,73.00,都市：住,1,1,全筆移轉,24650000
RPXPMLTLPHJGFAU48DA,民心段,29.21,都市：工,676800,2944,持分移轉,05260004
RPXPMLTLPHJGFAU48DA,民心段,.08,都市：工,676800,2944,持分移轉,05260031
RPXPMLTLPHJGFAU48DA,民心段,300.00,都市：工,1,1,全筆移轉,05260060
RPTNMLPJRHJGFAU47DA,仁義段,93.00,都市：住,1,1,全筆移轉,10790005
RPRNMLNKOHJGFAU86DA,仁禮段,16.00,都市：住,1,1,全筆移轉,09770010
RPQPMLLKOHJGFAU76DA,豐南段,1213.94,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,11060000
RPQPMLLKOHJGFAU76DA,豐南段,272.67,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,11130000
RPQPMLLKOHJGFAU76DA,豐南段,133.58,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,11130001
RPQPMLLKOHJGFAU76DA,豐南段,238.97,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,11140000
RPQNMLTKOHJGFCU67EA,富山段,2900.00,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,06360002
SPUNMLNKOHJGFCU47DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
SPUNMLNKOHJGFCU47DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
SPUNMLNKOHJGFCU47DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
SPSNMLNKOHJGFCU27DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
SPSNMLNKOHJGFCU27DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
SPSNMLNKOHJGFCU27DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
RPPNMLRKOHJGFCU27DA,玉昌段,88.00,都市：其他:住宅區,1,1,全筆移轉,03050000
RPQNMLTJRHJGFAU57DA,富國段,21.69,都市：住,26,1,持分移轉,04960000
RPQNMLTJRHJGFAU57DA,富國段,2.68,都市：住,15800,268,持分移轉,04960002
TPSNMLNKOHJGFCU37DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
TPSNMLNKOHJGFCU37DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
TPSNMLNKOHJGFCU37DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
RPOOMLMJRHJGFAU76DA,順安段,80.12,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,06140000
RPUNMLNKOHJGFCU37DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
RPUNMLNKOHJGFCU37DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
RPUNMLNKOHJGFCU37DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
RPOOMLOKOHJGFAU76DA,玻士岸段,38.39,都市：住,1,1,全筆移轉,13030000
RPOOMLOKOHJGFAU76DA,玻士岸段,8.70,都市：農,1,1,全筆移轉,13030001
RPOOMLOKOHJGFAU76DA,玻士岸段,32.15,都市：住,1,1,全筆移轉,13040000
RPRNMLNKOHJGFCU07DA,玉璞段,670.00,都市：其他:道路用地,1,1,全筆移轉,15720000
TPUNMLNKOHJGFCU57DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
TPUNMLNKOHJGFCU57DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
TPUNMLNKOHJGFCU57DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
RPSNMLNKOHJGFCU17DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
RPSNMLNKOHJGFCU17DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
RPSNMLNKOHJGFCU17DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
RPPNMLLKOHJGFAU09DA,德安段,2933.00,都市：其他:學校用地,1,1,全筆移轉,06280007
RPVNMLNKOHJGFCU47DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
RPVNMLNKOHJGFCU47DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
RPVNMLNKOHJGFCU47DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
TPTNMLNKOHJGFCU47DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
TPTNMLNKOHJGFCU47DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
TPTNMLNKOHJGFCU47DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
SPTNMLNKOHJGFCU37DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
SPTNMLNKOHJGFCU37DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
SPTNMLNKOHJGFCU37DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
RPTNMLNKOHJGFCU27DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
RPTNMLNKOHJGFCU27DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
RPTNMLNKOHJGFCU27DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
RPPOMLQJOHJGFAU96DA,民德段,25.75,都市：住,10000,95,持分移轉,05670000
SPVNMLNKOHJGFCU57DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
SPVNMLNKOHJGFCU57DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
SPVNMLNKOHJGFCU57DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
RPWNMLNKOHJGFCU57DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
RPWNMLNKOHJGFCU57DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
RPWNMLNKOHJGFCU57DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
TPVNMLNKOHJGFCU67DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
TPVNMLNKOHJGFCU67DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
TPVNMLNKOHJGFCU67DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
TPWNMLNKOHJGFCU77DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
TPWNMLNKOHJGFCU77DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
TPWNMLNKOHJGFCU77DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
SPWNMLNKOHJGFCU67DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
SPWNMLNKOHJGFCU67DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
SPWNMLNKOHJGFCU67DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
RPTNMLKLOHJGFAU86DA,豐坪段,3404.00,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,00190000
RPXNMLNKOHJGFCU67DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
RPSNMLKLOHJGFAU76DA,豐南段,148.98,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,11120000
RPXNMLNKOHJGFCU67DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
RPXNMLNKOHJGFCU67DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
RPOOMLLLOHJGFAU56DA,稻香段,105.00,都市：住,1,1,全筆移轉,03280017
RPQOMLLLOHJGFAU76DA,吳全段,20.62,都市：農,10000,192,持分移轉,09890000
RPPNMLRKOHJGFAU07DA,慶豐段,496.00,都市：農,1,1,全筆移轉,16310000
RPRNMLOLOHJGFCU27DA,鱉溪段,10801.42,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,03660000
SPXNMLNKOHJGFCU77DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
SPXNMLNKOHJGFCU77DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
SPXNMLNKOHJGFCU77DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
TPXNMLNKOHJGFCU87DA,玉璞段,30.83,都市：其他:道路用地,6,1,持分移轉,15900000
TPXNMLNKOHJGFCU87DA,玉璞段,.17,都市：其他:道路用地,6,1,持分移轉,16390000
TPXNMLNKOHJGFCU87DA,玉璞段,250.00,都市：其他:道路用地,6,1,持分移轉,16450000
RPPNMLOLOHJGFAU86DA,仁廉段,81.10,都市：住,84,13,持分移轉,07670000
RPSNMLOLOHJGFCU37DA,鱉溪段,20576.99,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,03410000
RPQNMLOLOHJGFAU96DA,仁廉段,24.95,都市：住,84,4,持分移轉,07670000
RPSNMLOKOHJGFAU07DA,壽農段,125.75,非都市：一般農業區 ; 非都市編定：甲種建築用地,1,1,全筆移轉,03660000
RPUNMLOLOHJGFAU37DA,國光段,55.39,都市：住,10000,473,持分移轉,00050000
RPXNMLOLOHJGFAU67DA,嘉北段,109.00,都市：住,1,1,全筆移轉,11010000
RPSNMLQJOHJGFBU27DA,鳳信段,352.64,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,05200000
RPPNMLOLOHJGFBU96DA,達莫段,1328.02,非都市：特定農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,06300000
RPQNMLOLOHJGFCU17DA,羅山段,333.00,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,01210001
RPPNMLPLOHJGFCU17DA,竹田段,246.23,非都市：一般農業區 ; 非都市編定：丙種建築用地,1,1,全筆移轉,09230001
RPXOMLOKOHJGFAU67DA,樹人段,39.50,都市：商,10000,1381,持分移轉,01560000
RPROMLLLOHJGFAU86DA,自強段,9.13,都市：住,1000,78,持分移轉,04340001
RPPNMLPLOHJGFBU17EA,悅付南段,433.23,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,07120000
RPRNMLKLOHJGFBU76DA,東富段,95.69,非都市：特定農業區 ; 非都市編定：甲種建築用地,10000,882,持分移轉,08090000
RPVOMLQLOHJGFAU77DA,光學段,530.14,非都市：一般農業區 ; 非都市編定：農牧用地,1,1,全筆移轉,01590000
RPPNMLRLOHJGFAU17DA,福安段,25.39,都市：商,10000,603,持分移轉,02670000
RPTNMLRLOHJGFAU57DA,民德段,20.39,都市：商,79580,7839,持分移轉,01140000
RPSNMLRLOHJGFAU47DA,富國段,4.12,都市：住,10000,51,持分移轉,04810000
RPQOMLOLOHJGFAU07DA,新興段,29.92,都市：住,25,1,持分移轉,01280000
RPPNMLRLOHJGFCU47EA,玉璞段,132.00,都市：其他:住宅區,1,1,全筆移轉,31340001
RPOOMLOLOHJGFAU86DA,嘉南段,35.75,都市：農,8,1,持分移轉,08030000
RPOOMLOLOHJGFAU86DA,嘉南段,89.00,都市：農,1,1,全筆移轉,08030008
RPOOMLOLOHJGFAU86DA,嘉南段,145.00,都市：農,1,1,全筆移轉,08040004
RPTNMLSLOHJGFAU67DA,道拉斯段,3654.77,非都市：山坡地保育區 ; 非都市編定：暫未編定,1,1,全筆移轉,03260008
RPQNMLPLOHJGFAU07DA,民意段,105.00,都市：住,1,1,全筆移轉,02780015
RPUNMLQLOHJGFAU57DA,富國段,9.31,都市：住,10000,226,持分移轉,00570000
RPROMLOLOHJGFAU17DA,永安段,115.60,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,05860013
RPUNMLPLOHJGFAU47DA,豐南段,657.37,非都市：一般農業區 ; 非都市編定：農牧用地,3,1,持分移轉,13080000
RPSNMLPLOHJGFAU27DA,慈惠段,27.41,都市：住,15,1,持分移轉,05440000
RPVNMLSLOHJGFAU87DA,莊敬段,30.39,都市：住,204,10,持分移轉,07540000
RPSNMLPLOHJGFAU27DA,慈惠段,80.28,都市：住,1,1,全筆移轉,05440003
RPQNMLSLOHJGFAU37DA,富國段,4.13,都市：商,10000,60,持分移轉,03100000
RPTNMLQLOHJGFAU47DA,富國段,26.95,都市：住,10000,788,持分移轉,01830000
RPSNMLMKOHJGFAU86DA,宜寧段,87.00,都市：商,1,1,全筆移轉,06040002
RPPNMLPLOHJGFAU96DA,興海段,29.88,都市：住,3,1,持分移轉,06030000
RPROMLRLOHJGFAU47DA,嘉新段,45.00,都市：農,1,1,全筆移轉,04970000
RPWOMLRLOHJGFAU97DA,民勤段,80.00,都市：住,1,1,全筆移轉,01700000
RPPNMLSLOHJGFCU47DA,瑞美段,194.73,都市：其他:住宅區,1,1,全筆移轉,03290011
RPUOMLRKOHJGFAU67DA,民勤段,10.57,都市：住,10000,261,持分移轉,00490000
RPUOMLRKOHJGFAU67DA,民勤段,8.38,都市：住,10000,261,持分移轉,00500000
RPPNMLPLOHJGFBU07DA,大豐段,3683.04,非都市：山坡地保育區 ; 非都市編定：農牧用地,1,1,全筆移轉,06500000
RPPNMLLJPHJGFCU76EA,源南段,5659.76,非都市：一般農業區 ; 非都市編定：農牧用地,8,3,持分移轉,14290000
RPPOMLLKOHJGFAU56DA,仁廉段,82.00,都市：其他:道路用地,1,1,全筆移轉,05750000
RPPNMLLJPHJGFCU66DA,玉璞段,1111.00,都市：其他:道路用地,1,1,全筆移轉,09640000
RPPNMLLJPHJGFCU66DA,玉璞段,6.00,都市：其他:道路用地,1,1,全筆移轉,09640001
RPQNMLQLOHJGFCU37DA,玉璞段,70.00,都市：其他:住宅區,1,1,全筆移轉,00630000
RPRNMLNJPHJGFAU86DA,仁義段,25.94,都市：住,10000,553,持分移轉,01360000
RPPNMLLJPHJGFBU56DA,鳳光段,190.00,都市：其他:住宅區,1,1,全筆移轉,02820014
RPPNMLLJPHJGFBU66EA,達莫段,309.72,非都市：鄉村區 ; 非都市編定：乙種建築用地,1,1,全筆移轉,00360000
RPQNMLLJPHJGFCU86EA,源南段,195.46,非都市：一般農業區 ; 非都市編定：農牧用地,16,3,持分移轉,14380000
RPRNMLLJPHJGFCU96EA,瑞強段,4196.33,非都市：一般農業區 ; 非都市編定：農牧用地,4,1,持分移轉,00390000
RPUOMLQLOHJGFAU67DA,民意段,5.00,都市：住,1,1,全筆移轉,07010000
RPUOMLQLOHJGFAU67DA,民意段,74.00,都市：住,1,1,全筆移轉,07030000
RPXNMLMJPHJGFAU37DA,仁禮段,22.49,都市：商,100000,2829,持分移轉,00240000
RPSNMLSLOHJGFAU57DA,主權段,117.00,都市：住,1,1,全筆移轉,11190000
RPVNMLNJPHJGFAU27DA,民孝段,67.10,都市：住,10000,233,持分移轉,00590000
RPPNMLOJPHJGFAU76DA,民勤段,5.06,都市：住,100000,1525,持分移轉,02150000
RPPNMLOJPHJGFAU76DA,民勤段,2.47,都市：住,100000,1525,持分移轉,02160000
