編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層,移轉情形
RPRNMLTKPHJGFAU57DA,22,64.16,共有部份,鋼筋混凝土造,91年12月2日,十三層,,持分移轉
RPVPMLLJPHJGFAU27DA,28,239.54,住商用,鋼筋混凝土造,85年1月24日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPUNMLTKPHJGFAU87DA,39,181.97,住商用,鋼筋混凝土造,74年10月4日,三層,一層 二層 三層 屋頂突出物 騎樓 地下層,全筆移轉
RPPNMLTKPHJGFAU37DA,42,106.08,住商用,鋼筋混凝土造,71年10月29日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPXNMLTKPHJGFAU18DA,27,174.02,住家用,鋼筋混凝土造,86年5月30日,三層,一層 二層 三層 陽台 平台 騎樓,全筆移轉
RPPNMLMLPHJGFAU76DA,43,96.92,住商用,鋼筋混凝土加強磚造,70年7月20日,二層,一層 二層 屋頂突出物 騎樓,全筆移轉
RPROMLTKPHJGFAU67DA,25,95.45,住家用,鋼筋混凝土造,88年4月14日,五層,一層 陽台 雨遮,全筆移轉
RPROMLTKPHJGFAU67DA,25,6.75,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPTNMLMLPHJGFAU17DA,31,192.11,住家用,鋼筋混凝土造,82年7月1日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPVNMLMLPHJGFAU37DA,,435.82,住宅,鋼筋混凝土造,113年4月12日,五層,一層 二層 三層 四層 五層 陽台 屋頂突出物 騎樓 見其他登記事項,全筆移轉
RPTNMLTKPHJGFAU77DA,43,91.68,住家用,鋼筋混凝土造,70年6月11日,四層,三層,全筆移轉
RPPOMLTKPHJGFAU47DA,1,196.64,住宅,鋼筋混凝土造,112年12月7日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPTNMLTKPHJGFAU77DA,43,16.32,共有部份,鋼筋混凝土造,70年6月11日,四層,,持分移轉
RPXNMLSKPHJGFAU08DA,22,100.48,住家用,鋼筋混凝土造,91年11月21日,十一層,五層 陽台,全筆移轉
RPPNMLQKPHJGFAU07DA,27,116.56,商業用,鋼筋混凝土造,86年1月13日,七層,一層 平台 見其他登記事項,全筆移轉
RPXNMLSKPHJGFAU08DA,22,66.88,共有部份,鋼筋混凝土造,91年11月21日,十一層,,持分移轉
RPPNMLQKPHJGFAU07DA,27,48.93,共有部份,鋼筋混凝土造,86年1月13日,七層,,持分移轉
RPOOMLTKPHJGFAU37DA,27,25.11,住家用,鋼筋混凝土造,86年1月13日,七層,三層 陽台,全筆移轉
RPOOMLTKPHJGFAU37DA,27,9.27,共有部份,鋼筋混凝土造,86年1月13日,七層,,持分移轉
RPOOMLTKPHJGFAU37DA,27,10.52,共有部份,鋼筋混凝土造,86年1月13日,七層,,持分移轉
RPUOMLNLPHJGFAU47DA,48,51.98,住商用,鋼筋混凝土加強磚造,65年10月14日,一層,一層 騎樓,全筆移轉
RPQNMLRKPHJGFCU47DA,,70.38,住家用,鋼筋混凝土加強磚造,69年1月0日,一層,一層 騎樓,全筆移轉
RPVNMLNLPHJGFAU47DA,,64.07,集合住宅,鋼筋混凝土造,113年4月8日,七層,二層 陽台,全筆移轉
RPVNMLNLPHJGFAU47DA,,35.80,共有部份,鋼筋混凝土造,113年4月8日,七層,,持分移轉
RPVNMLNLPHJGFAU47DA,,25.57,共有部分（停車空間）,鋼筋混凝土造,113年4月8日,七層,,持分移轉
RPOOMLNLPHJGFAU86DA,,61.22,集合住宅,鋼筋混凝土造,113年4月8日,七層,四層 陽台,全筆移轉
RPOOMLNLPHJGFAU86DA,,34.20,共有部份,鋼筋混凝土造,113年4月8日,七層,,持分移轉
RPTNMLNLPHJGFAU27DA,,61.22,集合住宅,鋼筋混凝土造,113年4月8日,七層,二層 陽台,全筆移轉
RPXNMLNLPHJGFAU67DA,,64.07,集合住宅,鋼筋混凝土造,113年4月8日,七層,三層 陽台,全筆移轉
RPTNMLNLPHJGFAU27DA,,34.20,共有部份,鋼筋混凝土造,113年4月8日,七層,,持分移轉
RPXNMLNLPHJGFAU67DA,,35.80,共有部份,鋼筋混凝土造,113年4月8日,七層,,持分移轉
RPXNMLNLPHJGFAU67DA,,25.57,共有部分（停車空間）,鋼筋混凝土造,113年4月8日,七層,,持分移轉
RPQOMLNLPHJGFAU07DA,30,220.76,住家用,鋼筋混凝土造,83年4月13日,三層,一層 二層 三層 陽台 平台 見其他登記事項,全筆移轉
RPWNMLNLPHJGFAU57DA,,61.22,集合住宅,鋼筋混凝土造,113年4月8日,七層,三層 陽台,全筆移轉
RPWNMLNLPHJGFAU57DA,,34.20,共有部份,鋼筋混凝土造,113年4月8日,七層,,持分移轉
RPUNMLQLPHJGFAU67DA,36,42.05,住家用,鋼筋混凝土造,77年2月8日,六層,四層 陽台,全筆移轉
RPUNMLQLPHJGFAU67DA,36,12.48,共有部份,鋼筋混凝土造,77年2月8日,六層,,持分移轉
RPPNMLPLPHJGFAU07DA,42,98.55,住家用,鋼筋混凝土加強磚造,71年2月27日,一層,一層 夾層,全筆移轉
RPXOMLPKPHJGFAU87DA,31,33.05,住家用,鋼筋混凝土造,82年11月5日,九層,八層,全筆移轉
RPXOMLPKPHJGFAU87DA,31,11.84,共有部份,鋼筋混凝土造,82年11月5日,九層,,持分移轉
RPOOMLQLPHJGFAU17DA,39,91.71,住家用,鋼筋混凝土造,74年4月10日,五層,二層,全筆移轉
RPOOMLQLPHJGFAU17DA,39,6.87,共有部份,鋼筋混凝土造,74年4月10日,五層,,持分移轉
RPXNMLQLPHJGFAU97DA,32,127.01,住商用,鋼筋混凝土造,81年11月21日,七層,五層 陽台,全筆移轉
RPXNMLQLPHJGFAU97DA,32,27.62,共有部份,鋼筋混凝土造,81年11月21日,七層,,持分移轉
RPQOMLTKPHJGFAU57DA,14,269.40,住家用,鋼筋混凝土造,98年12月21日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPQNMLLKPHJGFAU66DA,,58.27,集合住宅,鋼筋混凝土造,113年2月16日,五層,三層 陽台,全筆移轉
RPSNMLMLPHJGFCU27DA,,225.32,住家用,鋼筋混凝土造,113年3月1日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPQNMLLKPHJGFAU66DA,,27.39,共有部份,鋼筋混凝土造,113年2月16日,五層,,持分移轉
RPPNMLNLPHJGFAU86DA,,60.90,住家用,鋼筋混凝土造,,二層,一層 二層,全筆移轉
RPROMLNLPHJGFAU17DA,,61.22,集合住宅,鋼筋混凝土造,113年4月8日,七層,五層 陽台,全筆移轉
RPROMLNLPHJGFAU17DA,,34.20,共有部份,鋼筋混凝土造,113年4月8日,七層,,持分移轉
RPTNMLQLPHJGFAU57DA,29,83.45,住家用,鋼筋混凝土造,84年5月16日,八層,三層 陽台,全筆移轉
RPQNMLNLPHJGFAU96DA,46,75.74,住家用,鋼筋混凝土加強磚造,67年1月10日,一層,一層 騎樓,全筆移轉
RPTNMLQLPHJGFAU57DA,29,43.16,共有部份,鋼筋混凝土造,84年5月16日,八層,,持分移轉
RPQNMLQLPHJGFAU27DA,30,13.22,共有部份,鋼筋混凝土造,83年8月31日,七層,,持分移轉
RPQNMLQLPHJGFAU27DA,30,13.22,共有部份,鋼筋混凝土造,83年8月31日,七層,,持分移轉
RPQNMLQLPHJGFAU27DA,30,28.21,住家用,鋼筋混凝土造,83年8月31日,七層,五層 花台,全筆移轉
RPQNMLQLPHJGFAU27DA,30,28.21,住家用,鋼筋混凝土造,83年8月31日,七層,五層 花台,全筆移轉
RPVNMLQLPHJGFAU77DA,31,42.39,住家用,鋼筋混凝土造,82年11月5日,九層,五層,全筆移轉
RPVNMLQLPHJGFAU77DA,31,18.60,共有部份,鋼筋混凝土造,82年11月5日,九層,,持分移轉
RPPOMLTLPHJGFAU57DA,52,111.56,住家用,鋼筋混凝土加強磚造,61年3月28日,二層,一層 二層,全筆移轉
RPUNMLKMPHJGFAU17DA,25,120.96,住家用,鋼筋混凝土造,88年4月14日,五層,三層 陽台 雨遮,全筆移轉
RPUNMLKMPHJGFAU17DA,25,12.91,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPROMLQKPHJGFAU37DA,30,27.62,住家用,鋼筋混凝土造,83年7月8日,六層,二層 陽台,全筆移轉
RPUNMLKMPHJGFAU17DA,25,8.26,共有部份,鋼筋混凝土造,88年4月14日,五層,,持分移轉
RPROMLQKPHJGFAU37DA,30,11.03,共有部份,鋼筋混凝土造,83年7月8日,六層,,持分移轉
RPROMLTLPHJGFAU77DA,43,117.12,住商用,鋼筋混凝土加強磚造,70年6月15日,二層,一層 二層 騎樓,全筆移轉
RPPNMLNJPHJGFAU66DA,,60.90,住家用,鋼筋混凝土造,,二層,一層 二層,全筆移轉
RPOOMLLMPHJGFAU76DA,22,202.79,住家用,鋼筋混凝土造,91年1月3日,二層,一層 二層 陽台 屋頂突出物,持分移轉
RPQQMLKMPHJGFAU07DA,28,84.41,住家用,鋼筋混凝土造,85年1月23日,七層,三層 陽台,全筆移轉
RPQQMLKMPHJGFAU07DA,28,29.78,共有部份,鋼筋混凝土造,85年1月23日,七層,,持分移轉
RPSNMLLJQHJGFAU86DA,40,63.08,住家用,鋼筋混凝土加強磚造,73年1月7日,二層,一層 二層,全筆移轉
RPSPMLKMPHJGFAU17DA,38,14.90,共有部份,鋼筋混凝土造,75年7月15日,四層,,持分移轉
RPSPMLKMPHJGFAU17DA,38,92.74,住家用,鋼筋混凝土造,75年7月15日,四層,四層,全筆移轉
RPVNMLSJPHJGFAU77DA,9,298.58,住家用,鋼筋混凝土造,104年12月9日,四層,一層 二層 三層 四層 陽台 雨遮,全筆移轉
RPPQMLKMPHJGFAU96DA,43,107.20,住商用,鋼筋混凝土加強磚造,70年7月3日,二層,一層 二層 騎樓,全筆移轉
RPRNMLPLOHJGFAU17DA,3,77.85,集合住宅,鋼筋混凝土造,110年8月30日,五層,三層 陽台,全筆移轉
RPRNMLPLOHJGFAU17DA,3,8.77,共有部份,鋼筋混凝土造,110年8月30日,五層,,持分移轉
RPRNMLPLOHJGFAU17DA,3,20.37,共有部分（Ｂ棟）,鋼筋混凝土造,110年8月30日,五層,,持分移轉
RPRNMLPLOHJGFAU17DA,3,12.90,共有部份（車棚）,鋼鐵（骨）造無牆,110年8月30日,五層,,持分移轉
RPRQMLTLPHJGFAU97DA,7,190.06,住家用,鋼筋混凝土造,106年6月21日,三層,一層 二層 三層 陽台,全筆移轉
RPXNMLMLPHJGFAU57DA,47,103.80,住商用,鋼筋混凝土加強磚造,66年8月19日,二層,一層 二層 騎樓,全筆移轉
RPQNMLLJQHJGFAU66DA,,58.27,集合住宅,鋼筋混凝土造,113年2月16日,五層,五層 陽台,全筆移轉
RPQNMLLJQHJGFAU66DA,,27.39,共有部份,鋼筋混凝土造,113年2月16日,五層,,持分移轉
RPVNMLMJQHJGFAU27DA,10,274.47,農舍,鋼筋混凝土造,103年12月2日,二層,一層 二層 陽台 屋頂突出物,全筆移轉
RPOQMLKMPHJGFAU86DA,42,15.46,共有部份,鋼筋混凝土造,71年12月15日,四層,,持分移轉
RPVNMLPJQHJGFAU57DA,4,174.50,住家用,鋼筋混凝土造,109年11月20日,三層,一層 二層 三層 陽台,全筆移轉
RPOQMLKMPHJGFAU86DA,42,112.48,住家用,鋼筋混凝土造,71年12月15日,四層,四層,全筆移轉
RPPNMLMJQHJGFAU66DA,49,49.47,住宅,加強磚造,,一層,一層,全筆移轉
RPUNMLPJPHJGFAU37DA,1,76.13,集合住宅,鋼筋混凝土造,112年3月27日,五層,三層 陽台,全筆移轉
RPUNMLPJPHJGFAU37DA,2,30.92,共有部份,鋼筋混凝土造,111年1月14日,五層,,持分移轉
RPRNMLPJQHJGFAU17DA,39,103.38,住宅農民住宅,鋼筋混凝土造,74年4月16日,二層,一層 二層,全筆移轉
RPXPMLKMPHJGFAU67DA,29,151.81,住家用,鋼筋混凝土造,84年7月28日,二層,一層 二層 陽台 平台 屋頂突出物,全筆移轉
RPUNMLQJQHJGFAU57DA,46,107.42,住商用,鋼筋混凝土加強磚造,67年3月3日,二層,一層 二層 騎樓,全筆移轉
RPWNMLQJQHJGFAU77DA,31,149.89,住家用,鋼筋混凝土造,82年1月4日,二層,一層 二層 陽台 花台,全筆移轉
RPSOMLLJQHJGFAU96DA,29,32.24,住家用,鋼筋混凝土造,84年8月19日,十一層,二層 陽台,全筆移轉
RPSOMLLJQHJGFAU96DA,29,10.38,共有部份,鋼筋混凝土造,84年8月19日,十一層,,持分移轉
RPROMLSJQHJGFAU57DA,4,34.49,集合住宅,鋼筋混凝土造,109年1月2日,八層,七層 陽台,全筆移轉
RPVNMLSJQHJGFAU87DA,33,262.06,住家用,鋼筋混凝土造,80年12月2日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPROMLSJQHJGFAU57DA,4,24.06,本共有部份之項目有防空避難室、停車場、汽車昇降機、昇降機房、電梯、安全梯、梯廳、台電受電室、電信機房、消防機房、機房走道、騎樓、門廊、屋頂突出物等１４項,鋼筋混凝土造,109年1月2日,八層,,持分移轉
RPROMLSJQHJGFAU57DA,4,8.25,共有部份（停車空間）,鋼筋混凝土造,109年1月2日,八層,,持分移轉
RPQOMLRJQHJGFAU37DA,32,98.95,住家用,鋼筋混凝土造,81年11月20日,五層,三層 陽台,全筆移轉
RPQOMLRJQHJGFAU37DA,32,6.28,共有部份,鋼筋混凝土造,81年11月20日,五層,,持分移轉
RPQOMLRJQHJGFAU37DA,32,1.22,共有部份,鋼筋混凝土造,81年11月20日,五層,,持分移轉
RPQOMLRJQHJGFAU37DA,32,16.36,共有部份,鋼筋混凝土造,81年11月20日,五層,,持分移轉
RPWOMLRJQHJGFAU97DA,,64.07,集合住宅,鋼筋混凝土造,113年4月8日,七層,五層 陽台,全筆移轉
RPWOMLRJQHJGFAU97DA,,35.80,共有部份,鋼筋混凝土造,113年4月8日,七層,,持分移轉
RPWOMLRJQHJGFAU97DA,,25.57,共有部分（停車空間）,鋼筋混凝土造,113年4月8日,七層,,持分移轉
RPPNMLMKQHJGFAU76DA,33,353.39,住商用,鋼筋混凝土造,80年10月30日,四層,一層 二層 三層 四層 陽台 屋頂突出物 騎樓 地下層,全筆移轉
RPVPMLMKQHJGFAU57DA,17,181.75,住家用,鋼筋混凝土造,96年5月18日,三層,一層 二層 三層 陽台,全筆移轉
RPVOMLNKQHJGFAU57DA,1,63.91,集合住宅,鋼筋混凝土造,112年12月21日,七層,五層 陽台,全筆移轉
RPVOMLNKQHJGFAU57DA,1,30.68,共有部份,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPVOMLNKQHJGFAU57DA,1,12.87,共有部分（停車空間）,鋼筋混凝土造,112年12月21日,七層,,持分移轉
RPXNMLTJQHJGFAU18DA,42,101.16,住家用,鋼筋混凝土加強磚造,71年10月24日,二層,一層 二層,全筆移轉
RPOOMLMLPHJGFAU76DA,39,97.10,住家用,加強磚造,74年3月31日,二層,一層 二層 陽台,全筆移轉
RPPPMLMKQHJGFAU96DA,44,112.72,住商用,鋼筋混凝土加強磚造,69年7月7日,二層,一層 二層 騎樓,全筆移轉
RPVNMLOKQHJGFAU57DA,39,82.50,住商用,鋼筋混凝土造,74年11月8日,四層,一層 二層 三層 四層,全筆移轉
RPROMLNKQHJGFAU17DA,18,216.71,住商用,鋼筋混凝土造,95年1月23日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPWNMLOKQHJGFAU67DA,39,100.30,住商用,鋼筋混凝土造,74年11月8日,四層,一層 二層 三層 四層,全筆移轉
RPQNMLMKQHJGFAU86DA,4,223.70,住家用,鋼筋混凝土造,109年2月7日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPROMLKMPHJGFAU96DA,25,200.52,住家用,鋼筋混凝土造,88年1月21日,四層,一層 二層 三層 四層 陽台 平台,全筆移轉
RPWNMLQKQHJGFAU87DA,47,98.98,住家用,鋼筋混凝土加強磚造,66年1月18日,二層,一層 二層,全筆移轉
RPROMLTKQHJGFAU77DA,9,228.64,住家用,鋼筋混凝土造,104年2月4日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPVNMLQKQHJGFAU77DA,36,74.72,住商用,鋼筋混凝土造,77年12月8日,二層,一層 二層 陽台 屋頂突出物 騎樓,持分移轉
RPXNMLOKQHJGFCU97DA,7,247.15,農舍,鋼骨或鋼骨混合造,106年5月25日,二層,一層 二層 陽台,全筆移轉
RPSNMLQKQHJGFAU47DA,53,97.66,住家用,鋼筋混凝土加強磚造,60年11月1日,二層,一層 二層,全筆移轉
RPVOMLOKQHJGFAU67DA,,131.57,住宅,鋼筋混凝土造,113年2月15日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPROMLLLQHJGFAU07DA,10,219.68,住家用,鋼筋混凝土造,103年6月27日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPTNMLLLQHJGFAU17DA,28,128.78,住商用,鋼筋混凝土造,85年1月23日,七層,一層 二層 陽台,全筆移轉
RPTNMLLLQHJGFAU17DA,28,57.73,共有部份,鋼筋混凝土造,85年1月23日,七層,,持分移轉
RPXNMLTKQHJGFAU28DA,19,149.44,住家用,鋼筋混凝土造,94年7月13日,三層,一層 二層 三層 陽台,全筆移轉
RPUOMLMLQHJGFAU47DA,12,203.87,住家用,鋼筋混凝土造,101年10月18日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSNMLTKQHJGFAU77DA,,50.61,集合住宅,鋼筋混凝土造,113年2月16日,五層,三層 陽台,全筆移轉
RPSNMLTKQHJGFAU77DA,,23.79,共有部份,鋼筋混凝土造,113年2月16日,五層,,持分移轉
RPQNMLLLQHJGFCU07DA,,107.64,住商用,木造,,一層,一層 騎樓,全筆移轉
RPTNMLTKQHJGFAU87DA,,57.23,集合住宅,鋼筋混凝土造,113年5月29日,五層,四層 陽台,全筆移轉
RPTNMLTKQHJGFAU87DA,,21.53,共有部份,鋼筋混凝土造,113年5月29日,五層,,持分移轉
RPOOMLQLQHJGFAU27DA,32,198.85,住家用,鋼筋混凝土造,81年2月22日,三層,一層 二層 三層 陽台,全筆移轉
RPUNMLTKQHJGFAU97DA,43,202.83,住家用,鋼筋混凝土造,70年10月30日,二層,一層 二層 屋頂突出物 儲藏室,全筆移轉
RPXNMLNLQHJGFAU77DA,46,85.25,住商用,鋼筋混凝土造,67年11月11日,三層,一層 二層 三層 騎樓,持分移轉
RPRNMLQLQHJGFAU47DA,3,65.74,集合住宅,鋼筋混凝土造,110年11月5日,十一層,十層 陽台,全筆移轉
RPRNMLQLQHJGFAU47DA,3,28.14,共有部份,鋼筋混凝土造,110年11月5日,十一層,,持分移轉
RPXOMLKMQHJGFAU67DA,55,122.28,住家用,鋼筋混凝土加強磚造,58年7月9日,二層,一層 二層,全筆移轉
RPWOMLKMQHJGFAU57DA,2,56.09,集合住宅,鋼筋混凝土造,111年6月30日,五層,三層 陽台,全筆移轉
RPWOMLKMQHJGFAU57DA,2,19.97,共有部份,鋼筋混凝土造,111年6月30日,五層,,持分移轉
RPWNMLPKPHJGFAU67DA,26,479.28,農舍,鋼筋混凝土造,87年4月23日,三層,一層 二層 三層 陽台 平台 見其他登記事項,全筆移轉
RPPOMLMLQHJGFAU96DA,,162.33,住宅,鋼筋混凝土造,113年6月18日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUNMLPJRHJGFAU57DA,18,212.79,住商用,鋼筋混凝土造,95年8月22日,四層,一層 二層 三層 四層 陽台 騎樓,全筆移轉
RPOPMLLLQHJGFAU86DA,27,101.77,住家用,鋼筋混凝土造,86年7月18日,十二層,八層 陽台,全筆移轉
RPOPMLLLQHJGFAU86DA,27,25.85,共有部份,鋼筋混凝土造,86年7月18日,十二層,,持分移轉
RPVNMLTJRHJGFAU08DA,6,257.30,Ｈ２住宅,鋼筋混凝土造,107年8月21日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPQOMLOJRHJGFAU17DA,1,58.83,集合住宅,鋼筋混凝土造,112年5月29日,五層,三層 陽台,全筆移轉
RPQOMLOJRHJGFAU17DA,1,23.42,共有部份,鋼筋混凝土造,112年5月29日,五層,,持分移轉
RPRNMLMJRHJGFAU96DA,30,384.18,住家用,鋼筋混凝土造,83年12月12日,三層,一層 二層 三層,全筆移轉
RPQOMLQJOHJGFAU07DA,36,153.51,住家用,鋼筋混凝土造,76年12月10日,二層,一層 二層 陽台 屋頂突出物 夾層,全筆移轉
RPRPMLMJRHJGFAU17DA,15,233.53,住家用,鋼筋混凝土造,98年12月9日,三層,一層 二層 三層 陽台 雨遮,全筆移轉
RPOOMLPJOHJGFAU76DA,27,97.67,住家用,鋼筋混凝土造,86年6月27日,六層,六層 陽台,全筆移轉
RPOOMLPJOHJGFAU76DA,27,28.30,共有部份,鋼筋混凝土造,86年6月27日,六層,,持分移轉
RPUNMLQJOHJGFAU37DA,46,93.84,住家用,鋼筋混凝土加強磚造,67年3月22日,二層,一層 二層,全筆移轉
RPQOMLLKOHJGFAU66DA,43,125.58,住商用,鋼筋混凝土加強磚造,70年1月7日,二層,一層 二層 騎樓,全筆移轉
RPVNMLQJOHJGFAU47DA,,172.13,住宅,鋼筋混凝土造,113年1月12日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPOOMLQJOHJGFAU86DA,3,63.76,集合住宅,鋼筋混凝土造,110年5月20日,五層,二層 陽台,全筆移轉
RPOOMLQJOHJGFAU86DA,3,49.71,共有部份,鋼筋混凝土造,110年5月20日,五層,,持分移轉
RPQNMLQJOHJGFBU07DA,40,102.21,住家用,鋼筋混凝土加強磚造,73年9月30日,二層,一層 二層 騎樓,全筆移轉
RPRNMLQJOHJGFBU17DA,40,104.84,住家用,鋼筋混凝土加強磚造,73年8月2日,二層,一層 二層 騎樓,全筆移轉
RPSNMLLKOHJGFAU76DA,22,268.02,住家用,鋼筋混凝土造,90年11月19日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPRNMLPJOHJGFAU96DA,1,161.98,住家用,鋼筋混凝土造,112年1月11日,三層,一層 二層 三層 陽台,全筆移轉
RPTOMLLKOHJGFAU96DA,29,18.70,住家用,鋼筋混凝土造,84年7月1日,五層,二層 陽台,全筆移轉
RPTOMLLKOHJGFAU96DA,29,6.00,共有部份,鋼筋混凝土造,84年7月1日,五層,,持分移轉
RPRNMLMKOHJGFAU76DA,11,211.79,住家用,鋼筋混凝土造,102年1月16日,三層,一層 二層 三層 陽台,全筆移轉
RPTNMLMKOHJGFAU96DA,30,91.78,住家用,鋼筋混凝土造,83年4月12日,七層,七層 陽台,全筆移轉
RPTNMLMKOHJGFAU96DA,30,44.21,共有部份,鋼筋混凝土造,83年4月23日,七層,,持分移轉
RPXNMLMKOHJGFAU37DA,24,242.28,住商用,鋼筋混凝土造,89年6月15日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPUNMLMKOHJGFAU07DA,,79.52,住家用,鋼筋混凝土加強磚造,,二層,一層 二層 走廊,全筆移轉
RPSOMLKMNHJGFAU86DA,47,121.88,住家用,鋼筋混凝土加強磚造,65年11月24日,二層,一層 二層 騎樓,全筆移轉
RPPOMLMKOHJGFAU66DA,30,174.47,停車空間、住宅,鋼筋混凝土造,83年9月29日,四層,一層 二層 三層 四層 陽台 平台 屋頂突出物 花台,全筆移轉
RPQOMLPJOHJGFAU96DA,10,311.64,住家用,鋼筋混凝土造,102年12月17日,三層,一層 二層 三層 陽台 見其他登記事項,全筆移轉
RPTOMLLMNHJGFAU07DA,41,15.72,共有部份,鋼筋混凝土造,72年1月7日,四層,,持分移轉
RPTOMLLMNHJGFAU07DA,41,79.90,住家用,鋼筋混凝土造,72年1月7日,四層,二層,全筆移轉
RPPOMLTLNHJGFAU37DA,31,73.60,住家用,鋼筋混凝土造,82年6月22日,五層,二層 陽台,全筆移轉
RPPOMLTLNHJGFAU37DA,31,23.87,共有部份,鋼筋混凝土造,82年6月22日,五層,,持分移轉
RPQNMLOJOHJGFAU76DA,3,79.85,集合住宅,鋼筋混凝土造,110年7月6日,五層,二層 陽台,全筆移轉
RPQNMLOJOHJGFAU76DA,3,54.92,共有部份,鋼筋混凝土造,110年7月6日,五層,,持分移轉
RPOPMLRKOHJGFAU17DA,10,257.05,住家用,鋼筋混凝土造,103年9月10日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPRNMLOKOHJGFAU96DA,21,106.23,住家用,鋼筋混凝土造,91年12月2日,十三層,九層 陽台,全筆移轉
RPRNMLOKOHJGFAU96DA,21,60.91,共有部份,鋼筋混凝土造,91年12月2日,十三層,,持分移轉
RPOOMLLKOHJGFAU09DA,19,196.71,住家用,鋼筋混凝土造,94年5月3日,三層,一層 二層 三層 陽台 屋頂突出物,全筆移轉
RPUOMLQKNHJGFAU47DA,42,108.84,住家用,鋼筋混凝土造,70年12月14日,五層,二層 陽台,全筆移轉
RPUOMLQKNHJGFAU47DA,42,14.82,共有部份,鋼筋混凝土造,70年12月14日,五層,,持分移轉
RPRNMLOKNHJGFAU86DA,1,74.38,集合住宅,鋼筋混凝土造,112年3月27日,五層,四層 陽台,全筆移轉
RPRNMLOKNHJGFAU86DA,2,30.21,共有部份,鋼筋混凝土造,111年1月14日,五層,,持分移轉
RPSOMLMLNHJGFAU96DA,43,100.05,住家用,鋼筋混凝土加強磚造,70年2月2日,二層,一層 二層,全筆移轉
RPWOMLOKOHJGFAU57DA,37,89.25,農舍,鋼筋混凝土加強磚造,76年8月14日,一層,一層,全筆移轉
RPSOMLNKOHJGFAU07DA,31,98.95,住家用,鋼筋混凝土造,81年11月20日,五層,三層 陽台,全筆移轉
RPSOMLNKOHJGFAU07DA,31,6.28,共有部份,鋼筋混凝土造,81年11月20日,五層,,持分移轉
RPSOMLNKOHJGFAU07DA,31,1.22,共有部份,鋼筋混凝土造,81年11月20日,五層,,持分移轉
RPSOMLNKOHJGFAU07DA,31,16.36,共有部份,鋼筋混凝土造,81年11月20日,五層,,持分移轉
RPQOMLNLNHJGFAU86DA,12,190.77,住家用,鋼筋混凝土造,101年1月3日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPSPMLMLNHJGFAU07DA,12,203.87,住家用,鋼筋混凝土造,101年10月18日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPTOMLOLNHJGFAU27DA,30,146.48,住家用,鋼筋混凝土造,83年7月11日,四層,一層 二層 三層 四層 陽台,全筆移轉
RPXOMLRKOHJGFAU97DA,,56.00,集合住宅,鋼筋混凝土造,113年2月1日,六層,六層 陽台,全筆移轉
RPXOMLRKOHJGFAU97DA,,20.81,共有部份,鋼筋混凝土造,113年2月1日,六層,,持分移轉
RPXOMLRKOHJGFAU97DA,,21.83,共有部分（停車空間）,鋼筋混凝土造,113年2月1日,六層,,持分移轉
RPPNMLSKOHJGFAU17DA,26,128.30,住家用,鋼筋混凝土造,86年11月27日,五層,一層 二層 陽台 平台 夾層,全筆移轉
RPPNMLSKOHJGFAU17DA,26,15.95,共有部份,鋼筋混凝土造,86年11月27日,五層,,持分移轉
RPRNMLTKOHJGFAU47DA,28,194.08,住家用,鋼筋混凝土造,85年2月5日,三層,一層 二層 三層 陽台 平台 雨遮,全筆移轉
RPPOMLNKOHJGFAU76DA,42,139.52,住家用,鋼筋混凝土加強磚造,70年12月29日,二層,一層 二層 屋頂突出物,全筆移轉
RPPNMLMKOHJGFAU56DA,11,242.03,住家用,鋼筋混凝土造,102年3月26日,四層,一層 二層 三層 四層 陽台 屋頂突出物,全筆移轉
RPPOMLSKOHJGFAU27DA,29,210.01,住商用,鋼筋混凝土造,84年3月22日,三層,一層 二層 三層 陽台 平台 屋頂突出物 騎樓,全筆移轉
