鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路四段４５０號三樓之一,29.6,住,,,1130627,土地2建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120327,107.05,2,2,2,有,無,8900000,83139,,0.0,0,,RPUNMLPJPHJGFAU37DA,64.74,0.0,11.39,有,
光復鄉,土地,新庄段1261地號,791.07,,鄉村區,乙種建築用地,1130624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1421000,1796,,0.0,0,地清或未辦繼承標售；,RPPNMLLJQHJGFBU76EA,0.0,0.0,0.0,無,
光復鄉,土地,東富段1081地號,1724.85,,特定農業區,農牧用地,1130624,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,906000,525,,0.0,0,地清或未辦繼承標售；,SPPNMLLJQHJGFBU86EA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中華路３１７巷４弄１１號,124.0,住,,,1130603,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0670303,107.42,5,2,3,有,無,8900000,82852,,0.0,0,其他增建；,RPUNMLQJQHJGFAU57DA,107.42,0.0,0.0,無,0212
壽豐鄉,房地(土地+建物),花蓮縣壽豐鄉忠孝街１２巷８５弄１號,140.49,,鄉村區,乙種建築用地,1130624,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0820104,149.89,0,0,0,無,無,4550000,30356,,0.0,0,,RPWNMLQJQHJGFAU77DA,141.28,1.22,7.39,無,
瑞穗鄉,土地,新舞鶴段1406地號,2048.34,,山坡地保育區,農牧用地,1130614,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,1370000,669,,0.0,0,,RPPNMLPJQHJGFCU17DA,0.0,0.0,0.0,無,0213
富里鄉,土地,竹田段627地號,1683.97,,特定農業區,農牧用地,1130605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2000000,1188,,0.0,0,,RPPNMLRJQHJGFCU37DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慈惠二街１２４號三樓之三,31.62,住,,,1130621,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811120,122.81,5,0,5,有,無,6300000,51299,,0.0,0,,RPQOMLRJQHJGFAU37DA,89.08,0.0,9.87,有,0214
吉安鄉,土地,太昌段1710-1地號,548.0,農,,,1130614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5500000,10036,,0.0,0,,RPSOMLRJQHJGFAU57DA,0.0,0.0,0.0,無,0215
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市國盛一街７６號七樓之五,9.43,商,,,1130629,土地3建物1車位1,七層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1090102,66.80000000000001,1,1,1,有,有,4800000,71856,升降機械,8.25,0,,RPROMLSJQHJGFAU57DA,32.73,0.0,1.76,有,0216
吉安鄉,土地,福興段1075-2地號,66.0,住,,,1130628,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3817440,57840,,0.0,0,政府機關標讓售；,RPOOMLTJQHJGFAU37DA,0.0,0.0,0.0,無,
秀林鄉,土地,德姆南段188-1地號,27.86,,鄉村區,交通用地,1130617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,52934,1900,,0.0,0,包含公共設施保留地用地；協議價購；,RPPOMLOJPHJGFAU86DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中央路三段７２０巷５號二樓之八,5.63,住,,,1130608,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840819,42.620000000000005,0,0,1,有,有,2000000,46926,,0.0,0,,RPSOMLLJQHJGFAU96DA,25.93,0.0,6.31,有,0217
吉安鄉,房地(土地+建物),花蓮縣吉安鄉吉興一街４０７號,117.0,住,,,1130627,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0801202,262.06,6,2,5,有,無,11500000,43883,,0.0,0,,RPVNMLSJQHJGFAU87DA,243.47,0.0,18.59,無,0218
花蓮市,土地,林森段1880地號,36.6,都市：其他:道路用地,,,1130613,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,15027,,0.0,0,包含公共設施保留地用地；,RPTNMLTJQHJGFAU77DA,0.0,0.0,0.0,無,0219
新城鄉,房地(土地+建物),花蓮縣新城鄉康平街２巷１號,102.92,,鄉村區,乙種建築用地,1130626,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0711024,101.16,3,2,2,有,無,4600000,45473,,0.0,0,其他增建；,RPXNMLTJQHJGFAU18DA,101.16,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中山路三段６９號,115.0,住,,,1130625,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0801030,353.39,7,4,4,有,無,14700000,41597,,0.0,0,含傢俱設備費；其他增建；,RPPNMLMKQHJGFAU76DA,344.24,0.0,9.15,無,
花蓮市,房地(土地+建物)+車位,花蓮縣花蓮市忠孝街３１號五樓之二,29.75,住,,,1130611,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130408,125.44,2,2,2,有,無,7896500,71050,升降機械,25.56,800000,,RPWOMLRJQHJGFAU97DA,58.11,0.0,5.96,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村１０５之２０號,118.92,農,,,1130619,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0960518,181.75,3,2,5,有,無,12800000,70426,,0.0,0,含傢俱設備費；夾層；其他增建；,RPVPMLMKQHJGFAU57DA,167.8,0.0,13.95,無,0220
吉安鄉,房地(土地+建物)+車位,花蓮縣吉安鄉東里八街６６號五樓之二,27.78,住,,,1130622,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1121221,107.46,2,2,1,有,有,8400000,78169,升降機械,12.87,0,,RPVOMLNKQHJGFAU57DA,59.28,0.0,4.63,有,0221
玉里鎮,土地,哈拉灣段615地號,5621.56,,特定農業區,農牧用地,1130605,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10700000,1903,,0.0,0,,RPQNMLMKQHJGFCU07DA,0.0,0.0,0.0,無,
壽豐鄉,土地,壽農段1096地號,219.68,,特定農業區,農牧用地,1130625,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2337100,10639,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPWNMLRJQHJGFAU87DA,0.0,0.0,0.0,無,
吉安鄉,土地,吉興段773地號,4517.61,農,,,1130606,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,50563349,11192,,0.0,0,,RPVNMLTJQHJGFAU97DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南埔八街５３號,90.0,住,,,1130622,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0690707,112.72,0,0,2,有,無,4500000,39922,,0.0,0,頂樓加蓋；,RPPPMLMKQHJGFAU96DA,112.72,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉自強路１８號,105.0,住,,,1130630,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0950123,216.71,5,0,5,有,無,19000000,87675,,0.0,0,頂樓加蓋；其他增建；,RPROMLNKQHJGFAU17DA,208.34,0.0,8.37,無,0222
吉安鄉,土地,干城段711地號,2041.58,,一般農業區,農牧用地,1130623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5570000,2728,,0.0,0,,RPPNMLOKQHJGFAU96DA,0.0,0.0,0.0,無,
光復鄉,土地,西富段531地號,359.8,,特定農業區,農牧用地,1130627,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,239999,667,,0.0,0,地清或未辦繼承標售；,RPSNMLPJQHJGFBU37DA,0.0,0.0,0.0,無,
秀林鄉,房地(土地+建物),花蓮縣秀林鄉加灣１９７號,99.06,,一般農業區,甲種建築用地,1130617,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0740331,97.1,3,2,2,有,無,2750000,28321,,0.0,0,,RPOOMLMLPHJGFAU76DA,87.1,0.0,10.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市南京街３０６巷８號,29.99,商,,,1130603,土地4建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0741108,82.5,5,0,5,有,無,7800000,94545,,0.0,0,,RPVNMLOKQHJGFAU57DA,82.5,0.0,0.0,無,0223
花蓮市,房地(土地+建物),花蓮縣花蓮市南京街３０６巷１０號,30.01,商,,,1130603,土地4建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0741108,100.3,4,0,4,有,無,6000000,59821,,0.0,0,,RPWNMLOKQHJGFAU67DA,100.3,0.0,0.0,無,0224
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慈惠四街２３６巷７號,87.0,住,,,1130621,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0880121,200.52,4,2,5,有,無,13500000,67325,,0.0,0,,RPROMLKMPHJGFAU96DA,173.4,5.38,21.74,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市長安街１９號,148.0,住,,,1130621,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1090207,223.7,4,2,5,有,無,20200000,90300,,0.0,0,其他增建；,RPQNMLMKQHJGFAU86DA,211.71,0.0,11.99,無,0225
秀林鄉,土地,德姆南段832地號,1212.74,,,,1130628,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2300000,1897,,0.0,0,包含公共設施保留地用地；,RPPNMLPKQHJGFAU07DA,0.0,0.0,0.0,無,
花蓮市,土地,福德段587地號,210.0,農,,,1130609,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5400000,25714,,0.0,0,,RPTNMLQKQHJGFAU57DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里十二街４０巷２號,79.0,住,,,1130628,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0660118,98.98,4,2,2,有,無,6250000,63144,,0.0,0,其他增建；,RPWNMLQKQHJGFAU87DA,98.98,0.0,0.0,無,
富里鄉,土地,蚊子洞段173-1地號,230.07,,山坡地保育區,農牧用地,1130621,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,165650,720,,0.0,0,協議價購；,RPUNMLOKQHJGFCU67DA,0.0,0.0,0.0,無,0226
富里鄉,土地,蚊子洞段173-1地號,230.07,,山坡地保育區,農牧用地,1130621,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,165650,720,,0.0,0,協議價購；,RPVNMLOKQHJGFCU77DA,0.0,0.0,0.0,無,0226
花蓮市,房地(土地+建物),花蓮縣花蓮市富強路３６號,66.0,住,,,1130627,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0771208,74.72,4,3,2,有,無,6000000,80300,,0.0,0,,RPVNMLQKQHJGFAU77DA,73.09,0.0,1.62,無,
玉里鎮,房地(土地+建物),花蓮縣玉里鎮泰林３１之１號,1441.08,,特定農業區,農牧用地,1130607,土地1建物1車位0,全,二層,透天厝,農業用,鋼骨或鋼骨混合造,1060525,247.15,4,2,5,有,無,16680000,67489,,0.0,0,,RPXNMLOKQHJGFCU97DA,233.06,0.0,14.09,無,0228
花蓮市,房地(土地+建物),花蓮縣花蓮市林政街８８巷１３號,113.0,住,,,1130626,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1040204,228.64,4,2,3,有,無,19700000,86162,,0.0,0,,RPROMLTKQHJGFAU77DA,217.12,0.0,11.52,無,0229
富里鄉,土地,鱉溪段1139-1地號,68.1,,河川區,農牧用地,1130621,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,36774,540,,0.0,0,協議價購；,RPQNMLOKQHJGFCU27DA,0.0,0.0,0.0,無,
富里鄉,土地,鱉溪段1158-1地號,514.06,,山坡地保育區,農牧用地,1130621,土地5建物0車位0,,,其他,,,,0.0,0,0,0,無,無,370123,720,,0.0,0,協議價購；,SPQNMLOKQHJGFCU37DA,0.0,0.0,0.0,無,
富里鄉,土地,鱉溪段1199-1地號,35.87,,山坡地保育區,暫未編定,1130621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,25826,720,,0.0,0,協議價購；,RPRNMLOKQHJGFCU37DA,0.0,0.0,0.0,無,
富里鄉,土地,鱉溪段1164-1地號,14.88,,山坡地保育區,農牧用地,1130621,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,10714,720,,0.0,0,協議價購；,RPTNMLOKQHJGFCU57DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市林森路２５７巷５號,67.0,住,,,1130628,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0601101,97.66,3,2,2,有,無,6650000,68093,,0.0,0,頂樓加蓋；其他增建；,RPSNMLQKQHJGFAU47DA,97.66,0.0,0.0,無,0230
花蓮市,土地,國股段263-1地號,124.56,都市：其他:道路用地,,,1130626,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,550000,4416,,0.0,0,包含公共設施保留地用地；,RPUNMLLLQHJGFAU27DA,0.0,0.0,0.0,無,0231
吉安鄉,房地(土地+建物),花蓮縣吉安鄉中正路二段２４２之３號,45.33,,特定農業區,甲種建築用地,1130614,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1130215,131.57,3,2,4,有,無,11300000,85886,,0.0,0,,RPVOMLOKQHJGFAU67DA,109.72,0.0,21.85,無,0232
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海一街２０１之６９號,92.0,,鄉村區,乙種建築用地,1130616,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0940713,149.44,4,2,3,有,無,11850000,79296,,0.0,0,頂樓加蓋；,RPXNMLTKQHJGFAU28DA,135.17,0.0,14.27,無,0233
花蓮市,房地(土地+建物),花蓮縣花蓮市富裕八街３６號,41.15,住,,,1130630,土地3建物1車位0,一層，二層,七層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0850123,186.51,3,2,3,有,有,10000000,53616,,0.0,0,陽台外推；其他增建；,RPTNMLLLQHJGFAU17DA,117.38,0.0,11.4,有,
花蓮市,土地,裕民段562地號,206.0,商,,,1130616,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,19800000,96117,,0.0,0,未登記建物；,RPOOMLLLQHJGFAU76DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福昌一街９５號,102.0,住,,,1130609,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030627,219.68,6,2,4,有,無,13600000,61908,,0.0,0,,RPROMLLLQHJGFAU07DA,206.28,0.0,13.4,無,0234
玉里鎮,房地(土地+建物),花蓮縣玉里鎮光復路１３７號,119.0,商,,,1130621,土地2建物1車位0,全,一層,透天厝,住商用,木造,,107.64,2,1,1,有,無,6500000,60386,,0.0,0,,RPQNMLLLQHJGFCU07DA,107.64,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福興二街１３號四樓之一,26.9,住,,,1130601,土地2建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130529,78.75999999999999,2,2,2,有,無,5880000,74657,,0.0,0,,RPTNMLTKQHJGFAU87DA,51.45,0.0,5.78,有,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉明太街７號,101.0,住,,,1130629,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1011018,203.87,4,2,5,有,無,13500000,66219,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；其他增建；,RPUOMLMLQHJGFAU47DA,186.81,0.0,17.06,無,0235
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里五街１２９號,46.0,住,,,1130603,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0671111,85.25,6,1,4,有,無,5250000,61584,,0.0,0,,RPXNMLNLQHJGFAU77DA,85.25,0.0,0.0,無,0236
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南埔十六街７９巷８號,251.2,住,,,1130611,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0810222,198.85,4,4,4,有,無,15000000,75434,,0.0,0,,RPOOMLQLQHJGFAU27DA,192.88,0.0,5.97,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉南海二街２４７巷４號,203.0,,鄉村區,乙種建築用地,1130618,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0701030,202.83,4,3,2,有,無,12500000,61628,,0.0,0,其他增建；,RPUNMLTKQHJGFAU97DA,202.83,0.0,0.0,無,0237
花蓮市,土地,慈雲段324-5地號,5004.8,農,,,1130619,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,35899700,7173,,0.0,0,包含公共設施保留地用地；,RPUNMLMJQHJGFAU17DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路１２之１號三樓之二,16.2,商,,,1130608,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1130216,74.4,2,1,2,有,無,6650000,89382,,0.0,0,,RPSNMLTKQHJGFAU77DA,47.65,0.0,2.96,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市富陽路３８號十樓之一,12.87,商,,,1130608,土地1建物1車位0,十層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1101105,93.88,2,1,1,有,有,8480000,90328,,0.0,0,,RPRNMLQLQHJGFAU47DA,57.76,0.0,7.98,有,
吉安鄉,土地,太昌段1710-5地號,588.0,農,,,1130618,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5691840,9680,,0.0,0,,RPQNMLKMQHJGFAU86DA,0.0,0.0,0.0,無,0238
花蓮市,房地(土地+建物),花蓮縣花蓮市光復街６９巷１號,422.0,商,,,1130620,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0580709,122.28,0,0,0,無,無,28000000,228983,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；其他增建；包含公共設施保留地用地；,RPXOMLKMQHJGFAU67DA,122.28,0.0,0.0,無,
萬榮鄉,土地,支亞干段2398地號,577.92,,山坡地保育區,農牧用地,1130605,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,100000,173,,0.0,0,,RPPNMLRLOHJGFBU37EA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市國盛五街５３號三樓之一,25.64,住,,,1130602,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1110630,76.06,2,2,1,有,有,7000000,92033,,0.0,0,,RPWOMLKMQHJGFAU57DA,52.51,0.0,3.58,有,0239
秀林鄉,土地,上崇德段810地號,87.81,住,,,1130629,土地3建物0車位0,,,其他,,,,0.0,0,0,0,無,無,200000,2278,,0.0,0,包含公共設施保留地用地；,RPSPMLMJRHJGFAU27DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉復興四街４０２號,2061.5,,一般農業區,農牧用地,1130618,土地2建物1車位0,全,三層,透天厝,農業用,鋼筋混凝土造,0870423,479.28,6,3,6,有,無,19000000,39643,,0.0,0,其他增建；,RPWNMLPKPHJGFAU67DA,424.35,25.82,29.11,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉福德街４１號,82.0,住,,,1130626,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130618,162.33,4,2,4,有,無,12200000,75156,,0.0,0,包含公共設施保留地用地；,RPPOMLMLQHJGFAU96DA,146.95,0.0,15.38,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉太昌路１６０巷２號,350.0,住,,,1130612,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0831212,384.18,4,3,2,有,無,23250000,60519,,0.0,0,,RPRNMLMJRHJGFAU96DA,384.18,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慈惠五街２０號,126.75,住,,,1130626,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0981209,233.53,4,2,5,有,無,17750000,76007,,0.0,0,其他增建；,RPRPMLMJRHJGFAU17DA,206.49,1.45,25.59,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉慶豐九街２８３號三樓之一,28.25,住,,,1130616,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120529,82.25,2,1,1,有,有,6660000,80973,,0.0,0,土地價款：4195800建物價款：2464200,RPQOMLOJRHJGFAU17DA,53.59,0.0,5.24,有,
吉安鄉,土地,宜昌段655地號,243.0,住,,,1130628,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,16470000,67778,,0.0,0,,RPROMLTJQHJGFAU67DA,0.0,0.0,0.0,無,
玉里鎮,土地,玉璞段471地號,67.0,商,,,1130627,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,6800000,101493,,0.0,0,未登記建物；,RPPNMLNJRHJGFCU07DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中興路１９號八樓之六,12.6,商,,,1130603,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860718,127.62,3,2,2,有,有,5500000,43097,,0.0,0,陽台外推；其他增建；,RPOPMLLLQHJGFAU86DA,85.73,0.0,16.04,有,0240
花蓮市,房地(土地+建物),花蓮縣花蓮市建昌路８８號,97.0,住,,,1130625,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0950822,212.79,3,3,5,有,無,16500000,77541,,0.0,0,,RPUNMLPJRHJGFAU57DA,190.86,0.0,21.93,無,0241
花蓮市,房地(土地+建物),花蓮縣花蓮市華德街１８巷１３號,99.0,工,,,1130627,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1070821,257.3,5,2,6,有,無,14250000,55383,,0.0,0,,RPVNMLTJRHJGFAU08DA,236.33,0.0,20.97,有,
花蓮市,房地(土地+建物),花蓮縣花蓮市中正路１１０巷５弄５之２號,31.3,住,,,1130511,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701214,123.66,3,2,2,有,無,7350000,59437,,0.0,0,,RPUOMLQKNHJGFAU47DA,95.38,0.0,13.46,無,0242
新城鄉,房地(土地+建物),花蓮縣新城鄉安樂街１５巷４號,97.0,,鄉村區,乙種建築用地,1130522,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0700202,100.05,3,2,2,有,無,4500000,44978,,0.0,0,頂樓加蓋；,RPSOMLMLNHJGFAU96DA,100.05,0.0,0.0,無,
吉安鄉,土地,仁恥段116地號,23.83,都市：其他:道路用地,,,1130528,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,40000,1679,,0.0,0,包含公共設施保留地用地；,RPPOMLKMNHJGFAU56DA,0.0,0.0,0.0,無,0164
吉安鄉,房地(土地+建物),花蓮縣吉安鄉仁里五街１６４號,92.0,住,,,1130517,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0651124,121.88,4,2,2,有,無,6400000,52511,,0.0,0,頂樓加蓋；其他增建；,RPSOMLKMNHJGFAU86DA,121.88,0.0,0.0,無,
壽豐鄉,土地,精鐘段576地號,1778.12,,山坡地保育區,農牧用地,1130517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,281,,0.0,0,,RPTNMLNJOHJGFAU96DA,0.0,0.0,0.0,無,
吉安鄉,房地(土地+建物),花蓮縣吉安鄉永興七街１００號,107.59,,鄉村區,乙種建築用地,1130507,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120111,161.98,3,2,4,有,無,14200000,87665,,0.0,0,,RPRNMLPJOHJGFAU96DA,147.47,0.0,14.51,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市自立路３４巷８號六樓之一,19.64,住,,,1130515,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0860627,125.97,3,2,2,有,無,8300000,65889,,0.0,0,,RPOOMLPJOHJGFAU76DA,91.77,0.0,5.9,有,0244
壽豐鄉,土地,志新段101地號,1752.09,農,,,1130509,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,2120000,1210,,0.0,0,,RPTNMLQJOHJGFAU27DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市中華路４８８之１２號,105.0,住,,,1130516,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0761210,153.51,5,3,3,有,無,10500000,68399,,0.0,0,頂樓加蓋；其他增建；,RPQOMLQJOHJGFAU07DA,145.84,0.0,7.67,無,
吉安鄉,土地,宜安段659地號,366.0,都市：其他:道路用地,,,1130517,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,5500000,15027,,0.0,0,包含公共設施保留地用地；,RPPNMLRKNHJGFAU96DA,0.0,0.0,0.0,無,
新城鄉,土地,嘉南段404地號,1642.0,都市：其他:道路用地,,,1130520,土地4建物0車位0,,,其他,,,,0.0,0,0,0,無,無,3025000,1842,,0.0,0,包含公共設施保留地用地；,RPRNMLKLNHJGFAU56DA,0.0,0.0,0.0,無,
新城鄉,土地,興海段1094地號,3609.95,農,,,1130523,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,16380000,4537,,0.0,0,本案價金包括未辦保存登記之農舍及增建建物未登記建物；,RPQOMLOJOHJGFAU86DA,0.0,0.0,0.0,無,
花蓮市,房地(土地+建物),花蓮縣花蓮市豐村９０之２號,90.16,農,,,1130514,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130112,172.13,5,2,6,有,無,14800000,85982,,0.0,0,,RPVNMLQJOHJGFAU47DA,157.58,0.0,14.55,無,
壽豐鄉,土地,光榮段907地號,953.94,,一般農業區,農牧用地,1130511,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,650000,681,,0.0,0,,RPPNMLKKOHJGFAU98DA,0.0,0.0,0.0,無,
吉安鄉,土地,南埔段2756地號,2425.0,,特定農業區,農牧用地,1130507,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,13200000,5443,,0.0,0,,RPRNMLLKOHJGFAU66DA,0.0,0.0,0.0,無,
秀林鄉,土地,格督尚段381地號,436.56,,一般農業區,農牧用地,1130522,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,500000,1145,,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLLKOHJGFAU56EA,0.0,0.0,0.0,無,0003
壽豐鄉,土地,萬壽段一小段158-17地號,2538.0,,鄉村區,乙種建築用地,1130514,土地2建物0車位0,,,其他,,,,0.0,0,0,0,無,無,76800000,30260,,0.0,0,,RPROMLPJOHJGFAU07DA,0.0,0.0,0.0,無,0246
